,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
17703,477,Barragán,2016/17,30,19,17,0.6,1.4,1.1333333333333333,1.933333333333333,1.0,4.0,6,2.8,3.233333333333332
17777,479,Zuñiga,2016/17,30,12,20,1.4666666666666666,1.2857142857142858,0.7333333333333333,1.5,1.0,1.3333333333333333,1,1.2,0.2666666666666671
18368,495,Holgate,2016/17,30,7,3,1.2,2.6,1.5333333333333334,0.8,1.0,1.0,1,2.6,1.433333333333335
18405,496,Chilwell,2016/17,30,13,9,1.6,1.0,1.4,2.357142857142857,1.0,1.0,1,0.8,0.4666666666666666
18700,504,Stephens,2016/17,30,10,11,1.3076923076923077,1.2,2.3076923076923075,1.8,1.0,3.333333333333333,8,3.4,3.2000000000000006
18738,505,Masuaku,2016/17,30,14,18,0.8666666666666667,1.6666666666666667,1.8666666666666667,0.8,1.0,0.6666666666666666,1,0.4,2.6999999999999997
19561,527,Fabio,2016/17,30,19,17,0.6,1.4,1.1333333333333333,1.933333333333333,1.0,2.333333333333333,5,3.4,2.1333333333333324
20029,540,Janmaat,2016/17,30,12,20,1.4666666666666666,1.2857142857142858,0.7333333333333333,1.5,6.0,2.333333333333333,1,1.8,2.7666666666666653
20548,555,Mustafi,2016/17,30,6,4,2.0,2.1333333333333333,1.2142857142857142,1.3333333333333333,1.0,4.666666666666667,12,4.2,5.333333333333333
20652,558,Mawson,2016/17,30,17,19,1.4,0.6,1.933333333333333,1.1333333333333333,-1.0,4.0,5,2.8,4.333333333333335
20755,561,Alonso,2016/17,30,1,16,2.0,1.5333333333333334,1.0714285714285714,1.6666666666666667,6.0,3.0,1,2.6,4.533333333333332
20789,562,Martins Indi,2016/17,30,9,13,1.0,1.6,2.357142857142857,1.4,0.0,2.333333333333333,1,3.2,1.5333333333333352
21064,570,David Luiz,2016/17,30,1,16,2.0,1.5333333333333334,1.0714285714285714,1.6666666666666667,7.0,3.0,0,2.2,5.200000000000001
22687,633,Olsson,2016/17,30,17,19,1.4,0.6,1.933333333333333,1.1333333333333333,0.0,4.333333333333333,6,5.4,7.8
22765,638,Ranocchia,2016/17,30,18,14,1.6666666666666667,0.8666666666666667,0.8,1.8666666666666667,0.0,4.333333333333333,11,3.2,3.2999999999999994
172,5,Gabriel,2016/17,31,5,15,2.066666666666667,0.8125,1.1333333333333333,1.9375,1.0,3.333333333333333,8,2.4,2.5000000000000004
208,6,Bellerín,2016/17,31,5,15,2.066666666666667,0.8125,1.1333333333333333,1.9375,1.0,2.333333333333333,5,2.8,3.933333333333333
352,10,Monreal,2016/17,31,5,15,2.066666666666667,0.8125,1.1333333333333333,1.9375,1.0,2.6666666666666665,6,3.0,3.266666666666668
1117,31,Francis,2016/17,31,13,3,1.25,2.5625,1.8125,0.875,6.0,4.333333333333333,1,3.0,2.100000000000001
1155,32,Steve Cook,2016/17,31,13,3,1.25,2.5625,1.8125,0.875,9.0,6.0,2,4.0,4.000000000000003
1193,33,Daniels,2016/17,31,13,3,1.25,2.5625,1.8125,0.875,6.0,4.333333333333333,1,3.2,2.966666666666668
1231,34,Smith,2016/17,31,13,3,1.25,2.5625,1.8125,0.875,7.0,5.0,1,3.6,2.766666666666668
2028,55,Lowton,2016/17,31,14,12,1.4375,0.9333333333333332,1.0625,2.2666666666666666,1.0,4.333333333333333,6,3.8,3.233333333333332
2066,56,Mee,2016/17,31,14,12,1.4375,0.9333333333333332,1.0625,2.2666666666666666,1.0,5.333333333333333,8,3.2,4.166666666666669
2104,57,Ward,2016/17,31,14,12,1.4375,0.9333333333333332,1.0625,2.2666666666666666,1.0,4.0,5,2.6,4.133333333333335
2142,58,Keane,2016/17,31,14,12,1.4375,0.9333333333333332,1.0625,2.2666666666666666,0.0,5.0,9,3.4,3.1666666666666665
2180,59,Tarkowski,2016/17,31,14,12,1.4375,0.9333333333333332,1.0625,2.2666666666666666,1.0,1.0,1,1.0,0.2999999999999993
2859,77,Azpilicueta,2016/17,31,1,4,2.0,2.0625,1.0666666666666669,1.375,1.0,2.6666666666666665,5,2.4,3.7333333333333365
2896,78,Cahill,2016/17,31,1,4,2.0,2.0625,1.0666666666666669,1.375,0.0,3.333333333333333,2,2.8,4.900000000000002
2933,79,Zouma,2016/17,31,1,4,2.0,2.0625,1.0666666666666669,1.375,1.0,1.0,1,1.0,0.3666666666666667
3894,105,Ward,2016/17,31,16,9,1.5,1.3571428571428572,1.6875,2.2857142857142856,2.0,3.333333333333333,1,4.8,1.9666666666666657
3931,106,Kelly,2016/17,31,16,9,1.5,1.3571428571428572,1.6875,2.2857142857142856,1.0,1.6666666666666667,1,1.6,2.333333333333333
3968,107,Delaney,2016/17,31,16,9,1.5,1.3571428571428572,1.6875,2.2857142857142856,1.0,0.6666666666666666,0,0.4,1.333333333333334
4638,125,Baines,2016/17,31,7,6,1.1875,1.3125,1.625,0.75,1.0,3.0,2,2.2,4.233333333333332
4714,127,Jagielka,2016/17,31,7,6,1.1875,1.3125,1.625,0.75,1.0,6.333333333333332,11,5.2,5.3666666666666645
4750,128,Stones,2016/17,31,4,1,2.0625,2.0,1.375,1.0666666666666669,1.0,1.3333333333333333,1,3.6,4.1
4863,131,Pennington,2016/17,31,7,6,1.1875,1.3125,1.625,0.75,7.0,0.0,1,0.0,0.0
5582,150,Dawson,2016/17,31,17,19,1.8125,0.6875,0.875,1.3125,6.0,2.333333333333333,1,2.0,1.7333333333333354
5658,152,Robertson,2016/17,31,17,19,1.8125,0.6875,0.875,1.3125,10.0,4.666666666666667,4,3.4,4.866666666666668
5696,153,Maguire,2016/17,31,17,19,1.8125,0.6875,0.875,1.3125,2.0,3.0,7,2.4,4.100000000000001
6261,168,Fuchs,2016/17,31,11,20,1.625,1.2,1.3125,1.5333333333333334,5.0,4.333333333333333,7,5.4,4.033333333333332
6298,169,Schlupp,2016/17,31,16,9,1.5,1.3571428571428572,1.6875,2.2857142857142856,2.0,3.333333333333333,1,2.4,1.7
6409,172,Simpson,2016/17,31,11,20,1.625,1.2,1.3125,1.5333333333333334,15.0,7.333333333333332,6,5.2,4.599999999999999
6446,173,Huth,2016/17,31,11,20,1.625,1.2,1.3125,1.5333333333333334,6.0,6.333333333333332,6,5.2,7.76666666666667
6483,174,Benalouane,2016/17,31,11,20,1.625,1.2,1.3125,1.5333333333333334,6.0,4.333333333333333,6,0.0,2.566666666666667
7077,190,Sakho,2016/17,31,16,9,1.5,1.3571428571428572,1.6875,2.2857142857142856,2.0,4.0,1,5.4,2.8666666666666667
7115,191,Lovren,2016/17,31,3,13,2.5625,1.25,0.875,1.8125,2.0,1.6666666666666667,1,1.4,2.2999999999999976
7191,193,Clyne,2016/17,31,3,13,2.5625,1.25,0.875,1.8125,2.0,1.6666666666666667,1,1.8,1.833333333333332
7419,199,Matip,2016/17,31,3,13,2.5625,1.25,0.875,1.8125,2.0,1.3333333333333333,1,1.6,3.8
8281,222,Kompany,2016/17,31,4,1,2.0625,2.0,1.375,1.0666666666666669,1.0,0.6666666666666666,0,0.0,1.9333333333333331
8317,223,Clichy,2016/17,31,4,1,2.0625,2.0,1.375,1.0666666666666669,1.0,0.6666666666666666,0,2.2,1.7666666666666675
9182,247,Shaw,2016/17,31,6,7,1.3125,1.1875,0.75,1.625,2.0,4.0,4,2.8,3.0
9218,248,Rojo,2016/17,31,6,7,1.3125,1.1875,0.75,1.625,5.0,2.6666666666666665,2,3.4,1.466666666666665
9435,254,Blind,2016/17,31,6,7,1.3125,1.1875,0.75,1.625,6.0,2.6666666666666665,1,3.6,2.7666666666666657
9471,255,Bailly,2016/17,31,6,7,1.3125,1.1875,0.75,1.625,8.0,4.666666666666667,4,5.6,3.2000000000000006
10197,275,Ayala,2016/17,31,19,17,0.6875,1.8125,1.3125,0.875,1.0,1.0,0,2.0,1.4999999999999991
10308,278,Gibson,2016/17,31,19,17,0.6875,1.8125,1.3125,0.875,8.0,4.0,3,3.0,3.1
11009,297,Fonte,2016/17,31,15,5,0.8125,2.066666666666667,1.9375,1.1333333333333333,0.0,0.6666666666666666,1,0.8,3.5000000000000013
11045,298,Yoshida,2016/17,31,9,16,1.3571428571428572,1.5,2.2857142857142856,1.6875,7.0,6.333333333333332,11,5.2,5.400000000000001
11153,301,Cédric,2016/17,31,9,16,1.3571428571428572,1.5,2.2857142857142856,1.6875,6.0,3.6666666666666665,4,3.6,4.966666666666668
11769,318,Shawcross,2016/17,31,12,14,0.9333333333333332,1.4375,2.2666666666666666,1.0625,0.0,1.0,2,1.6,3.033333333333335
11843,320,Cameron,2016/17,31,12,14,0.9333333333333332,1.4375,2.2666666666666666,1.0625,0.0,2.6666666666666665,2,3.2,3.933333333333332
11880,321,Pieters,2016/17,31,12,14,0.9333333333333332,1.4375,2.2666666666666666,1.0625,1.0,1.0,2,1.8,3.6999999999999984
11917,322,Muniesa,2016/17,31,12,14,0.9333333333333332,1.4375,2.2666666666666666,1.0625,1.0,1.3333333333333333,2,4.8,2.6999999999999997
12694,343,Jones,2016/17,31,20,11,1.2,1.625,1.5333333333333334,1.3125,1.0,2.333333333333333,1,1.8,4.533333333333333
12805,346,Koné,2016/17,31,20,11,1.2,1.625,1.5333333333333334,1.3125,1.0,1.0,1,0.8,3.1999999999999997
13252,358,Naughton,2016/17,31,18,2,1.375,1.6666666666666667,2.0,0.8666666666666667,7.0,4.666666666666667,6,4.0,2.733333333333334
13290,359,Williams,2016/17,31,7,6,1.1875,1.3125,1.625,0.75,4.0,3.6666666666666665,2,3.4,6.3333333333333375
13442,363,Fernández,2016/17,31,18,2,1.375,1.6666666666666667,2.0,0.8666666666666667,6.0,2.6666666666666665,1,2.0,2.5333333333333337
14161,382,Alderweireld,2016/17,31,2,18,1.6666666666666667,1.375,0.8666666666666667,2.0,7.0,3.6666666666666665,2,2.6,3.999999999999999
14235,384,Walker,2016/17,31,2,18,1.6666666666666667,1.375,0.8666666666666667,2.0,1.0,1.3333333333333333,2,2.2,2.9333333333333336
14272,385,Vertonghen,2016/17,31,2,18,1.6666666666666667,1.375,0.8666666666666667,2.0,7.0,3.6666666666666665,2,3.6,2.499999999999999
14309,386,Davies,2016/17,31,2,18,1.6666666666666667,1.375,0.8666666666666667,2.0,6.0,3.333333333333333,2,4.2,3.633333333333333
14346,387,Trippier,2016/17,31,2,18,1.6666666666666667,1.375,0.8666666666666667,2.0,6.0,2.6666666666666665,1,3.8,1.3999999999999997
15125,408,Cathcart,2016/17,31,10,8,1.5,0.6,0.6875,1.8666666666666667,11.0,6.666666666666668,7,4.4,4.766666666666667
15162,409,Prödl,2016/17,31,10,8,1.5,0.6,0.6875,1.8666666666666667,1.0,0.3333333333333333,1,0.6,1.766666666666665
15236,411,Holebas,2016/17,31,10,8,1.5,0.6,0.6875,1.8666666666666667,7.0,4.333333333333333,6,3.0,5.133333333333336
15274,412,Nyom,2016/17,31,8,10,0.6,1.5,1.8666666666666667,0.6875,5.0,2.333333333333333,0,2.0,3.2666666666666657
15310,413,Britos,2016/17,31,10,8,1.5,0.6,0.6875,1.8666666666666667,15.0,6.666666666666668,3,5.2,5.966666666666666
15977,431,Evans,2016/17,31,8,10,0.6,1.5,1.8666666666666667,0.6875,9.0,4.0,1,2.8,3.4333333333333336
16051,433,Dawson,2016/17,31,8,10,0.6,1.5,1.8666666666666667,0.6875,6.0,8.0,1,5.0,7.166666666666668
16162,436,McAuley,2016/17,31,8,10,0.6,1.5,1.8666666666666667,0.6875,8.0,3.333333333333333,0,2.4,1.666666666666668
16236,438,Brunt,2016/17,31,8,10,0.6,1.5,1.8666666666666667,0.6875,6.0,3.0,1,2.2,3.4
16756,452,Collins,2016/17,31,15,5,0.8125,2.066666666666667,1.9375,1.1333333333333333,1.0,1.0,1,1.0,2.0
16946,457,Byram,2016/17,31,15,5,0.8125,2.066666666666667,1.9375,1.1333333333333333,1.0,0.6666666666666666,0,1.4,1.7333333333333334
17592,474,Klavan,2016/17,31,3,13,2.5625,1.25,0.875,1.8125,1.0,1.6666666666666667,1,1.8,2.7999999999999994
17667,476,Denayer,2016/17,31,20,11,1.2,1.625,1.5333333333333334,1.3125,2.0,3.0,1,2.6,2.233333333333333
17704,477,Barragán,2016/17,31,19,17,0.6875,1.8125,1.3125,0.875,6.0,2.333333333333333,0,2.6,2.433333333333332
18369,495,Holgate,2016/17,31,7,6,1.1875,1.3125,1.625,0.75,1.0,1.3333333333333333,2,2.0,1.6000000000000014
18701,504,Stephens,2016/17,31,9,16,1.3571428571428572,1.5,2.2857142857142856,1.6875,8.0,4.666666666666667,5,4.2,2.9000000000000012
18739,505,Masuaku,2016/17,31,15,5,0.8125,2.066666666666667,1.9375,1.1333333333333333,1.0,1.0,1,0.6,2.2333333333333325
20030,540,Janmaat,2016/17,31,10,8,1.5,0.6,0.6875,1.8666666666666667,1.0,2.6666666666666665,1,1.8,2.966666666666665
20549,555,Mustafi,2016/17,31,5,15,2.066666666666667,0.8125,1.1333333333333333,1.9375,12.0,6.0,5,5.2,4.933333333333334
20583,556,Mariappa,2016/17,31,10,8,1.5,0.6,0.6875,1.8666666666666667,0.0,0.0,1,0.0,0.0
20653,558,Mawson,2016/17,31,18,2,1.375,1.6666666666666667,2.0,0.8666666666666667,5.0,1.6666666666666667,1,2.8,3.366666666666668
20756,561,Alonso,2016/17,31,1,4,2.0,2.0625,1.0666666666666669,1.375,1.0,3.0,2,2.6,4.466666666666666
20790,562,Martins Indi,2016/17,31,12,14,0.9333333333333332,1.4375,2.2666666666666666,1.0625,1.0,0.6666666666666666,1,1.6,2.833333333333336
21065,570,David Luiz,2016/17,31,1,4,2.0,2.0625,1.0666666666666669,1.375,0.0,3.0,2,2.4,5.266666666666668
22688,633,Olsson,2016/17,31,18,2,1.375,1.6666666666666667,2.0,0.8666666666666667,6.0,2.333333333333333,1,2.8,3.0666666666666664
22766,638,Ranocchia,2016/17,31,17,19,1.8125,0.6875,0.875,1.3125,11.0,4.0,1,3.0,3.5666666666666664
23043,661,Husband,2016/17,31,19,17,0.6875,1.8125,1.3125,0.875,0.0,0.0,0,0.0,0.0
173,5,Gabriel,2016/17,32,6,16,2.0,1.2,1.7333333333333334,1.7333333333333334,8.0,3.333333333333333,1,2.2,2.8666666666666667
209,6,Bellerín,2016/17,32,6,16,2.0,1.2,1.7333333333333334,1.7333333333333334,5.0,2.333333333333333,1,1.8,3.9
353,10,Monreal,2016/17,32,6,16,2.0,1.2,1.7333333333333334,1.7333333333333334,6.0,2.6666666666666665,1,2.0,2.200000000000001
1118,31,Francis,2016/17,32,15,1,1.8125,1.375,1.4375,1.3125,1.0,2.6666666666666665,1,3.0,2.7000000000000006
1156,32,Steve Cook,2016/17,32,15,1,1.8125,1.375,1.4375,1.3125,2.0,4.0,1,3.8,3.800000000000003
1194,33,Daniels,2016/17,32,15,1,1.8125,1.375,1.4375,1.3125,1.0,2.6666666666666665,1,3.0,4.066666666666666
1232,34,Smith,2016/17,32,15,1,1.8125,1.375,1.4375,1.3125,1.0,2.333333333333333,-1,3.0,1.933333333333335
2029,55,Lowton,2016/17,32,12,19,0.5625,0.9333333333333332,1.25,1.2,6.0,4.333333333333333,6,4.8,3.7666666666666657
2067,56,Mee,2016/17,32,12,19,0.5625,0.9333333333333332,1.25,1.2,8.0,5.333333333333333,7,4.6,4.066666666666669
2105,57,Ward,2016/17,32,12,19,0.5625,0.9333333333333332,1.25,1.2,5.0,4.666666666666667,8,4.2,4.133333333333335
2143,58,Keane,2016/17,32,12,19,0.5625,0.9333333333333332,1.25,1.2,9.0,4.666666666666667,5,4.2,2.1333333333333333
2181,59,Tarkowski,2016/17,32,12,19,0.5625,0.9333333333333332,1.25,1.2,1.0,1.0,1,1.0,0.16666666666666596
2860,77,Azpilicueta,2016/17,32,1,15,1.375,1.8125,1.3125,1.4375,5.0,3.0,3,2.6,3.566666666666669
2897,78,Cahill,2016/17,32,1,15,1.375,1.8125,1.3125,1.4375,2.0,1.3333333333333333,2,2.8,3.433333333333335
2934,79,Zouma,2016/17,32,1,15,1.375,1.8125,1.3125,1.4375,1.0,1.0,1,1.0,0.30000000000000004
3895,105,Ward,2016/17,32,16,6,1.2,2.0,1.7333333333333334,1.7333333333333334,1.0,3.0,6,5.0,1.7666666666666655
3932,106,Kelly,2016/17,32,16,6,1.2,2.0,1.7333333333333334,1.7333333333333334,1.0,2.6666666666666665,6,2.4,2.533333333333334
3969,107,Delaney,2016/17,32,16,6,1.2,2.0,1.7333333333333334,1.7333333333333334,0.0,0.6666666666666666,1,0.8,1.4000000000000008
4639,125,Baines,2016/17,32,7,11,2.3125,0.8666666666666667,2.1875,2.0,2.0,1.0,0,2.0,3.0333333333333314
4715,127,Jagielka,2016/17,32,7,11,2.3125,0.8666666666666667,2.1875,2.0,11.0,8.0,12,7.4,10.266666666666664
4751,128,Stones,2016/17,32,4,17,1.9285714285714288,0.9375,1.2142857142857142,2.0,1.0,1.3333333333333333,2,2.4,5.6000000000000005
4864,131,Pennington,2016/17,32,7,11,2.3125,0.8666666666666667,2.1875,2.0,1.0,3.0,1,0.0,3.6
5583,150,Dawson,2016/17,32,17,4,0.9375,1.9285714285714288,2.0,1.2142857142857142,1.0,2.6666666666666665,1,2.0,2.1666666666666687
5659,152,Robertson,2016/17,32,17,4,0.9375,1.9285714285714288,2.0,1.2142857142857142,4.0,5.0,1,3.4,5.000000000000001
6299,169,Schlupp,2016/17,32,16,6,1.2,2.0,1.7333333333333334,1.7333333333333334,1.0,3.0,6,3.4,2.733333333333334
6447,173,Huth,2016/17,32,11,7,0.8666666666666667,2.3125,2.0,2.1875,6.0,3.6666666666666665,-1,4.6,5.966666666666671
6484,174,Benalouane,2016/17,32,11,7,0.8666666666666667,2.3125,2.0,2.1875,6.0,4.0,0,0.0,1.7666666666666668
7078,190,Sakho,2016/17,32,16,6,1.2,2.0,1.7333333333333334,1.7333333333333334,1.0,3.0,6,5.4,3.4333333333333336
7116,191,Lovren,2016/17,32,3,13,1.6875,1.25,1.5625,1.5,1.0,1.6666666666666667,2,1.6,2.7999999999999976
7192,193,Clyne,2016/17,32,3,13,1.6875,1.25,1.5625,1.5,1.0,2.6666666666666665,5,2.4,2.3999999999999986
7420,199,Matip,2016/17,32,3,13,1.6875,1.25,1.5625,1.5,1.0,1.6666666666666667,2,1.6,2.0
8210,220,Kolarov,2016/17,32,4,17,1.9285714285714288,0.9375,1.2142857142857142,2.0,9.0,5.666666666666668,2,5.0,4.0666666666666655
8318,223,Clichy,2016/17,32,4,17,1.9285714285714288,0.9375,1.2142857142857142,2.0,0.0,1.0,2,2.0,2.3000000000000007
9183,247,Shaw,2016/17,32,5,20,1.7857142857142858,1.1875,0.9285714285714286,0.8125,4.0,5.333333333333333,10,4.6,5.833333333333332
9219,248,Rojo,2016/17,32,5,20,1.7857142857142858,1.1875,0.9285714285714286,0.8125,2.0,4.666666666666667,7,4.6,2.0333333333333314
9328,251,Darmian,2016/17,32,5,20,1.7857142857142858,1.1875,0.9285714285714286,0.8125,1.0,3.0,6,3.4,1.1000000000000003
9436,254,Blind,2016/17,32,5,20,1.7857142857142858,1.1875,0.9285714285714286,0.8125,1.0,2.6666666666666665,1,3.4,2.566666666666666
9472,255,Bailly,2016/17,32,5,20,1.7857142857142858,1.1875,0.9285714285714286,0.8125,4.0,6.0,6,5.6,2.6333333333333333
10198,275,Ayala,2016/17,32,19,12,0.9333333333333332,0.5625,1.2,1.25,0.0,2.333333333333333,6,3.0,2.666666666666666
10309,278,Gibson,2016/17,32,19,12,0.9333333333333332,0.5625,1.2,1.25,3.0,6.333333333333332,8,4.2,3.8333333333333335
10383,280,Bernardo,2016/17,32,19,12,0.9333333333333332,0.5625,1.2,1.25,6.0,4.333333333333333,6,3.2,2.0333333333333328
10972,296,Bertrand,2016/17,32,9,8,1.25,1.2941176470588236,1.5625,1.6470588235294117,6.0,5.333333333333333,6,6.2,3.833333333333334
11010,297,Fonte,2016/17,32,14,18,1.25,0.9375,2.0625,2.125,1.0,2.333333333333333,6,1.8,2.633333333333334
11046,298,Yoshida,2016/17,32,9,8,1.25,1.2941176470588236,1.5625,1.6470588235294117,11.0,9.0,9,5.8,5.600000000000001
11154,301,Cédric,2016/17,32,9,8,1.25,1.2941176470588236,1.5625,1.6470588235294117,4.0,5.0,5,3.2,4.866666666666668
11770,318,Shawcross,2016/17,32,13,3,1.25,1.6875,1.5,1.5625,2.0,1.0,1,1.8,2.966666666666669
11844,320,Cameron,2016/17,32,13,3,1.25,1.6875,1.5,1.5625,2.0,1.0,1,2.0,2.933333333333332
11881,321,Pieters,2016/17,32,13,3,1.25,1.6875,1.5,1.5625,2.0,1.3333333333333333,1,2.0,3.766666666666664
12029,325,Johnson,2016/17,32,13,3,1.25,1.6875,1.5,1.5625,1.0,2.6666666666666665,1,2.2,2.066666666666666
12695,343,Jones,2016/17,32,20,5,1.1875,1.7857142857142858,0.8125,0.9285714285714286,1.0,1.0,1,1.8,4.199999999999998
12806,346,Koné,2016/17,32,20,5,1.1875,1.7857142857142858,0.8125,0.9285714285714286,1.0,1.0,1,1.0,2.433333333333332
13253,358,Naughton,2016/17,32,18,14,0.9375,1.25,2.125,2.0625,6.0,5.0,2,3.2,2.5333333333333337
13443,363,Fernández,2016/17,32,18,14,0.9375,1.25,2.125,2.0625,1.0,2.6666666666666665,1,2.0,2.0000000000000004
14162,382,Alderweireld,2016/17,32,2,10,2.4375,1.1333333333333333,1.125,1.8666666666666667,2.0,5.0,6,3.6,3.0666666666666664
14273,385,Vertonghen,2016/17,32,2,10,2.4375,1.1333333333333333,1.125,1.8666666666666667,2.0,5.0,6,3.6,2.5333333333333328
14310,386,Davies,2016/17,32,2,10,2.4375,1.1333333333333333,1.125,1.8666666666666667,2.0,4.666666666666667,6,4.2,4.266666666666667
14347,387,Trippier,2016/17,32,2,10,2.4375,1.1333333333333333,1.125,1.8666666666666667,1.0,6.0,11,5.8,4.8
15126,408,Cathcart,2016/17,32,10,2,1.1333333333333333,2.4375,1.8666666666666667,1.125,7.0,6.0,0,4.2,5.199999999999998
15237,411,Holebas,2016/17,32,10,2,1.1333333333333333,2.4375,1.8666666666666667,1.125,6.0,4.333333333333333,0,2.8,5.033333333333336
15275,412,Nyom,2016/17,32,8,9,1.2941176470588236,1.25,1.6470588235294117,1.5625,0.0,2.333333333333333,2,2.0,3.4999999999999987
15348,414,Kabasele,2016/17,32,10,2,1.1333333333333333,2.4375,1.8666666666666667,1.125,7.0,4.666666666666667,1,3.0,6.800000000000002
15978,431,Evans,2016/17,32,8,9,1.2941176470588236,1.25,1.6470588235294117,1.5625,1.0,3.6666666666666665,1,2.8,4.266666666666668
16052,433,Dawson,2016/17,32,8,9,1.2941176470588236,1.25,1.6470588235294117,1.5625,1.0,3.0,2,5.2,3.6333333333333337
16163,436,McAuley,2016/17,32,8,9,1.2941176470588236,1.25,1.6470588235294117,1.5625,0.0,3.0,1,2.4,1.9000000000000008
16237,438,Brunt,2016/17,32,8,9,1.2941176470588236,1.25,1.6470588235294117,1.5625,1.0,2.6666666666666665,1,2.2,3.266666666666666
16757,452,Collins,2016/17,32,14,18,1.25,0.9375,2.0625,2.125,1.0,3.0,7,2.2,2.766666666666666
16947,457,Byram,2016/17,32,14,18,1.25,0.9375,2.0625,2.125,0.0,3.0,8,2.8,2.066666666666667
17593,474,Klavan,2016/17,32,3,13,1.6875,1.25,1.5625,1.5,1.0,1.0,1,1.6,1.9333333333333331
17668,476,Denayer,2016/17,32,20,5,1.1875,1.7857142857142858,0.8125,0.9285714285714286,1.0,1.3333333333333333,1,1.6,1.5666666666666664
17705,477,Barragán,2016/17,32,19,12,0.9333333333333332,0.5625,1.2,1.25,0.0,4.0,6,3.6,2.966666666666665
17779,479,Zuñiga,2016/17,32,10,2,1.1333333333333333,2.4375,1.8666666666666667,1.125,1.0,1.0,1,1.2,0.10000000000000046
18370,495,Holgate,2016/17,32,7,11,2.3125,0.8666666666666667,2.1875,2.0,2.0,1.3333333333333333,1,1.2,2.0000000000000013
18407,496,Chilwell,2016/17,32,11,7,0.8666666666666667,2.3125,2.0,2.1875,1.0,0.6666666666666666,0,0.6,1.1333333333333333
18702,504,Stephens,2016/17,32,9,8,1.25,1.2941176470588236,1.5625,1.6470588235294117,5.0,7.333333333333332,9,4.8,3.3333333333333344
18740,505,Masuaku,2016/17,32,14,18,1.25,0.9375,2.0625,2.125,1.0,3.6666666666666665,9,2.4,2.3666666666666654
19961,538,Manquillo,2016/17,32,20,5,1.1875,1.7857142857142858,0.8125,0.9285714285714286,1.0,2.0,0,1.6,0.8666666666666679
20031,540,Janmaat,2016/17,32,10,2,1.1333333333333333,2.4375,1.8666666666666667,1.125,1.0,0.6666666666666666,0,1.6,2.399999999999999
20550,555,Mustafi,2016/17,32,6,16,2.0,1.2,1.7333333333333334,1.7333333333333334,5.0,5.666666666666668,0,3.8,4.333333333333334
20584,556,Mariappa,2016/17,32,10,2,1.1333333333333333,2.4375,1.8666666666666667,1.125,1.0,0.0,0,0.0,0.0
20654,558,Mawson,2016/17,32,18,14,0.9375,1.25,2.125,2.0625,1.0,2.6666666666666665,2,3.0,3.366666666666668
20757,561,Alonso,2016/17,32,1,15,1.375,1.8125,1.3125,1.4375,2.0,3.6666666666666665,8,3.8,4.833333333333332
20791,562,Martins Indi,2016/17,32,13,3,1.25,1.6875,1.5,1.5625,1.0,1.0,1,1.8,3.433333333333336
21066,570,David Luiz,2016/17,32,1,15,1.375,1.8125,1.3125,1.4375,2.0,1.3333333333333333,2,2.6,3.700000000000001
22689,633,Olsson,2016/17,32,18,14,0.9375,1.25,2.125,2.0625,1.0,3.0,2,3.2,1.8999999999999988
