,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
1349,91,Vokes,2017/2018,17,6,15,0.7777777777777778,1.0,1.8888888888888888,2.333333333333333,1.0,0.6666666666666666,1,2.2,0.30000000000000115
1376,92,Gray,2017/2018,17,9,18,1.7777777777777777,1.3333333333333333,1.4444444444444444,1.6666666666666667,1.0,1.0,1,2.2,0.1333333333333319
1401,93,Barnes,2017/2018,17,6,15,0.7777777777777778,1.0,1.8888888888888888,2.333333333333333,1.0,2.6666666666666665,6,2.2,3.299999999999999
1771,113,Batshuayi,2017/2018,17,3,12,2.0,1.0,0.7777777777777778,1.2222222222222223,1.0,4.666666666666667,1,3.2,3.8666666666666667
2064,134,Benteke,2017/2018,17,18,9,1.3333333333333333,1.7777777777777777,1.6666666666666667,1.4444444444444444,-1.0,1.0,2,1.2,5.533333333333332
2370,159,Calvert-Lewin,2017/2018,17,10,16,0.7777777777777778,1.0,1.8888888888888888,1.3333333333333333,5.0,6.0,1,5.0,4.699999999999998
2402,161,Rooney,2017/2018,17,10,16,0.7777777777777778,1.0,1.8888888888888888,1.3333333333333333,8.0,7.0,8,7.6,6.166666666666669
2733,187,Depoitre,2017/2018,17,12,3,1.0,2.0,1.2222222222222223,0.7777777777777778,1.0,2.6666666666666665,5,2.2,3.2
2755,188,Mounie,2017/2018,17,12,3,1.0,2.0,1.2222222222222223,0.7777777777777778,13.0,5.333333333333333,2,3.8,6.433333333333333
3075,209,Vardy,2017/2018,17,8,11,1.7777777777777777,1.2,1.5555555555555556,1.4,2.0,3.0,5,4.4,4.1
3087,210,Ulloa,2017/2018,17,13,11,0.5555555555555556,1.2,1.2222222222222223,1.4,1.0,0.0,1,0.0,0.0
3106,211,Okazaki,2017/2018,17,8,11,1.7777777777777777,1.2,1.5555555555555556,1.4,4.0,7.0,16,4.8,9.499999999999998
3444,235,Firmino,2017/2018,17,5,17,1.5555555555555556,0.4444444444444444,0.3333333333333333,1.1111111111111112,1.0,5.333333333333333,2,4.6,7.366666666666664
3482,239,Solanke,2017/2018,17,5,17,1.5555555555555556,0.4444444444444444,0.3333333333333333,1.1111111111111112,2.0,1.3333333333333333,1,2.0,3.3333333333333326
3766,257,Agüero,2017/2018,17,1,20,2.6666666666666665,0.5555555555555556,0.5555555555555556,1.5555555555555556,2.0,3.333333333333333,6,5.2,9.866666666666664
4147,284,Rashford,2017/2018,17,2,14,1.0,0.6666666666666666,1.4444444444444444,1.2222222222222223,6.0,2.6666666666666665,1,2.2,3.0333333333333328
4172,285,Lukaku,2017/2018,17,2,14,1.0,0.6666666666666666,1.4444444444444444,1.2222222222222223,2.0,3.0,5,3.2,5.033333333333334
4407,301,Gayle,2017/2018,17,16,10,1.0,0.7777777777777778,1.3333333333333333,1.8888888888888888,12.0,6.666666666666668,2,5.8,7.266666666666665
4434,302,Pérez,2017/2018,17,16,10,1.0,0.7777777777777778,1.3333333333333333,1.8888888888888888,-1.0,0.6666666666666666,1,1.0,1.1333333333333349
4778,326,Austin,2017/2018,17,11,8,1.2,1.7777777777777777,1.4,1.5555555555555556,7.0,5.0,1,5.8,7.7
4795,327,Gabbiadini,2017/2018,17,11,8,1.2,1.7777777777777777,1.4,1.5555555555555556,1.0,1.0,1,1.2,0.2666666666666672
5055,347,Crouch,2017/2018,17,15,6,1.0,0.7777777777777778,2.333333333333333,1.8888888888888888,1.0,2.6666666666666665,2,2.2,5.133333333333335
5079,348,Diouf,2017/2018,17,15,6,1.0,0.7777777777777778,2.333333333333333,1.8888888888888888,2.0,3.6666666666666665,2,3.0,6.099999999999999
5442,373,Ayew,2017/2018,17,20,1,0.5555555555555556,2.6666666666666665,1.5555555555555556,0.5555555555555556,1.0,1.6666666666666667,2,1.8,3.7000000000000006
5469,374,Abraham,2017/2018,17,20,1,0.5555555555555556,2.6666666666666665,1.5555555555555556,0.5555555555555556,4.0,2.333333333333333,1,2.0,2.633333333333334
5833,394,Kane,2017/2018,17,4,13,1.7777777777777777,0.5555555555555556,0.6666666666666666,1.2222222222222223,12.0,5.333333333333333,2,6.0,12.4
6093,417,Deeney,2017/2018,17,9,18,1.7777777777777777,1.3333333333333333,1.4444444444444444,1.6666666666666667,2.0,2.0,2,2.4,2.666666666666665
6334,435,Rondón,2017/2018,17,17,5,0.4444444444444444,1.5555555555555556,1.1111111111111112,0.3333333333333333,2.0,2.0,2,2.8,4.233333333333333
6356,436,Robson-Kanu,2017/2018,17,17,5,0.4444444444444444,1.5555555555555556,1.1111111111111112,0.3333333333333333,1.0,1.6666666666666667,2,2.4,2.2333333333333325
6376,437,Rodriguez,2017/2018,17,17,5,0.4444444444444444,1.5555555555555556,1.1111111111111112,0.3333333333333333,2.0,1.6666666666666667,1,1.8,7.300000000000002
6999,487,Hernández Balcázar,2017/2018,17,19,7,1.0,1.0,1.375,1.4444444444444444,2.0,4.0,1,3.0,2.3333333333333326
7023,488,Mato Sanmartín,2017/2018,17,16,10,1.0,0.7777777777777778,1.3333333333333333,1.8888888888888888,6.0,3.0,1,2.6,2.7333333333333303
7284,518,Wood,2017/2018,17,6,15,0.7777777777777778,1.0,1.8888888888888888,2.333333333333333,2.0,2.0,2,3.0,3.299999999999999
7507,542,Bony,2017/2018,17,20,1,0.5555555555555556,2.6666666666666665,1.5555555555555556,0.5555555555555556,9.0,5.666666666666668,2,4.0,6.366666666666667
362,25,Giroud,2017/2018,18,3,18,1.5555555555555556,0.7777777777777778,0.7777777777777778,1.6666666666666667,2.0,3.333333333333333,1,4.4,5.799999999999998
378,26,Welbeck,2017/2018,18,5,18,2.4444444444444446,0.7777777777777778,0.7777777777777778,1.6666666666666667,1.0,1.0,1,1.0,1.1333333333333335
401,28,Lacazette,2017/2018,18,5,18,2.4444444444444446,0.7777777777777778,0.7777777777777778,1.6666666666666667,1.0,1.6666666666666667,2,3.2,4.833333333333335
773,51,King,2017/2018,18,16,4,1.0,2.6666666666666665,1.4444444444444444,1.8888888888888888,2.0,1.6666666666666667,1,2.8,2.6333333333333324
795,52,Defoe,2017/2018,18,16,4,1.0,2.6666666666666665,1.4444444444444444,1.8888888888888888,1.0,5.333333333333333,2,4.2,7.9333333333333345
1057,71,Murray,2017/2018,18,13,6,1.0,1.8888888888888888,1.3333333333333333,1.4444444444444444,1.0,1.0,0,2.2,2.1000000000000028
1079,72,Hemed,2017/2018,18,13,6,1.0,1.8888888888888888,1.3333333333333333,1.4444444444444444,2.0,1.3333333333333333,1,1.2,1.7333333333333332
1350,91,Vokes,2017/2018,18,6,13,1.8888888888888888,1.0,1.4444444444444444,1.3333333333333333,1.0,1.0,1,0.8,0.9666666666666678
1377,92,Gray,2017/2018,18,10,11,1.2222222222222223,0.7777777777777778,2.2222222222222223,2.1111111111111107,1.0,1.0,1,1.2,0.2999999999999985
1402,93,Barnes,2017/2018,18,6,13,1.8888888888888888,1.0,1.4444444444444444,1.3333333333333333,6.0,2.333333333333333,0,1.8,2.8666666666666663
2065,134,Benteke,2017/2018,18,14,8,0.3333333333333333,1.2222222222222223,1.4444444444444444,1.3333333333333333,2.0,4.0,11,3.2,8.799999999999997
2371,159,Calvert-Lewin,2017/2018,18,9,20,1.8888888888888888,0.5555555555555556,1.4444444444444444,1.2222222222222223,1.0,4.0,6,5.2,4.8666666666666645
2386,160,Ramírez,2017/2018,18,9,20,1.8888888888888888,0.5555555555555556,1.4444444444444444,1.2222222222222223,1.0,1.0,1,1.0,0.5333333333333335
2403,161,Rooney,2017/2018,18,9,20,1.8888888888888888,0.5555555555555556,1.4444444444444444,1.2222222222222223,8.0,9.666666666666666,13,9.8,8.16666666666667
2710,186,Quaner,2017/2018,18,11,10,0.7777777777777778,1.2222222222222223,2.1111111111111107,2.2222222222222223,2.0,2.6666666666666665,5,2.2,6.6000000000000005
2734,187,Depoitre,2017/2018,18,11,10,0.7777777777777778,1.2222222222222223,2.1111111111111107,2.2222222222222223,5.0,6.333333333333332,13,4.4,4.766666666666667
3076,209,Vardy,2017/2018,18,8,14,1.2222222222222223,0.3333333333333333,1.3333333333333333,1.4444444444444444,5.0,3.0,2,3.8,5.1000000000000005
3088,210,Ulloa,2017/2018,18,13,14,1.0,0.3333333333333333,1.3333333333333333,1.4444444444444444,1.0,1.0,1,0.0,0.3333333333333333
3107,211,Okazaki,2017/2018,18,8,14,1.2222222222222223,0.3333333333333333,1.3333333333333333,1.4444444444444444,16.0,7.0,1,4.8,8.033333333333333
3445,235,Firmino,2017/2018,18,4,16,2.6666666666666665,1.0,1.8888888888888888,1.4444444444444444,2.0,5.0,12,6.0,6.93333333333333
3469,237,Ings,2017/2018,18,4,16,2.6666666666666665,1.0,1.8888888888888888,1.4444444444444444,1.0,0.0,1,0.0,0.0
3483,239,Solanke,2017/2018,18,4,16,2.6666666666666665,1.0,1.8888888888888888,1.4444444444444444,1.0,1.3333333333333333,1,2.0,3.6999999999999993
3767,257,Agüero,2017/2018,18,1,7,3.5555555555555562,1.6666666666666667,0.7777777777777778,1.3333333333333333,6.0,3.0,1,3.8,8.399999999999997
3805,259,de Jesus,2017/2018,18,1,7,3.5555555555555562,1.6666666666666667,0.7777777777777778,1.3333333333333333,1.0,1.0,-1,2.4,5.566666666666669
4148,284,Rashford,2017/2018,18,2,19,2.4444444444444446,1.0,0.7777777777777778,1.5555555555555556,1.0,3.6666666666666665,4,2.6,5.633333333333333
4173,285,Lukaku,2017/2018,18,2,19,2.4444444444444446,1.0,0.7777777777777778,1.5555555555555556,5.0,5.0,8,4.4,7.066666666666667
4408,301,Gayle,2017/2018,18,18,5,0.7777777777777778,2.4444444444444446,1.6666666666666667,0.7777777777777778,2.0,5.0,1,4.6,5.499999999999997
4435,302,Pérez,2017/2018,18,18,5,0.7777777777777778,2.4444444444444446,1.6666666666666667,0.7777777777777778,1.0,0.6666666666666666,2,1.2,2.0000000000000013
4779,326,Austin,2017/2018,18,12,3,0.625,1.5555555555555556,1.25,0.7777777777777778,1.0,3.0,1,3.4,6.466666666666666
4796,327,Gabbiadini,2017/2018,18,12,3,0.625,1.5555555555555556,1.25,0.7777777777777778,1.0,1.3333333333333333,2,1.2,0.3666666666666672
5056,347,Crouch,2017/2018,18,17,15,1.1111111111111112,0.9,2.0,2.1,2.0,1.6666666666666667,2,2.4,2.8666666666666685
5080,348,Diouf,2017/2018,18,17,15,1.1111111111111112,0.9,2.0,2.1,2.0,2.0,2,3.0,3.6999999999999993
5098,349,Berahino,2017/2018,18,17,15,1.1111111111111112,0.9,2.0,2.1,1.0,1.0,1,0.8,0.5333333333333325
5443,373,Ayew,2017/2018,18,20,9,0.5555555555555556,1.8888888888888888,1.2222222222222223,1.4444444444444444,2.0,1.3333333333333333,1,1.6,3.4333333333333336
5470,374,Abraham,2017/2018,18,20,9,0.5555555555555556,1.8888888888888888,1.2222222222222223,1.4444444444444444,1.0,2.333333333333333,2,2.0,3.300000000000001
5834,394,Kane,2017/2018,18,7,1,1.6666666666666667,3.5555555555555562,1.3333333333333333,0.7777777777777778,2.0,5.0,1,4.6,12.200000000000005
6094,417,Deeney,2017/2018,18,10,11,1.2222222222222223,0.7777777777777778,2.2222222222222223,2.1111111111111107,2.0,0.6666666666666666,-2,1.8,1.6333333333333315
6103,418,Okaka,2017/2018,18,10,11,1.2222222222222223,0.7777777777777778,2.2222222222222223,2.1111111111111107,1.0,3.0,1,0.0,2.966666666666667
6335,435,Rondón,2017/2018,18,19,2,1.0,2.4444444444444446,1.5555555555555556,0.7777777777777778,2.0,1.6666666666666667,1,1.8,3.1333333333333333
6377,437,Rodriguez,2017/2018,18,19,2,1.0,2.4444444444444446,1.5555555555555556,0.7777777777777778,1.0,1.3333333333333333,1,1.6,2.9000000000000012
6676,458,Sakho,2017/2018,18,15,17,0.9,1.1111111111111112,2.1,2.0,1.0,2.333333333333333,5,1.8,2.6
6846,472,Morata,2017/2018,18,3,12,1.5555555555555556,0.625,0.7777777777777778,1.25,2.0,3.6666666666666665,1,2.8,9.366666666666667
7000,487,Hernández Balcázar,2017/2018,18,15,17,0.9,1.1111111111111112,2.1,2.0,1.0,1.3333333333333333,1,2.8,2.2
7024,488,Mato Sanmartín,2017/2018,18,18,5,0.7777777777777778,2.4444444444444446,1.6666666666666667,0.7777777777777778,1.0,3.0,2,2.6,3.0666666666666638
7285,518,Wood,2017/2018,18,6,13,1.8888888888888888,1.0,1.4444444444444444,1.3333333333333333,2.0,2.0,2,3.2,4.033333333333332
7508,542,Bony,2017/2018,18,20,9,0.5555555555555556,1.8888888888888888,1.2222222222222223,1.4444444444444444,2.0,4.0,1,4.0,3.266666666666667
379,26,Welbeck,2017/2018,19,6,4,2.5,2.7,1.0,2.0,1.0,1.0,1,1.0,1.066666666666667
402,28,Lacazette,2017/2018,19,6,4,2.5,2.7,1.0,2.0,2.0,2.6666666666666665,5,3.2,5.500000000000001
717,48,Wilson,2017/2018,19,18,1,0.6,3.6,1.5,0.7,2.0,1.6666666666666667,2,1.6,1.166666666666667
739,49,Afobe,2017/2018,19,18,1,0.6,3.6,1.5,0.7,1.0,1.0,1,1.0,0.3333333333333331
750,50,Mousset,2017/2018,19,18,1,0.6,3.6,1.5,0.7,2.0,1.3333333333333333,1,1.2,0.2333333333333333
1058,71,Murray,2017/2018,19,12,10,1.0,1.6,1.2,1.4,0.0,0.6666666666666666,1,2.0,1.6000000000000023
1080,72,Hemed,2017/2018,19,12,10,1.0,1.6,1.2,1.4,1.0,2.6666666666666665,5,2.0,3.766666666666667
1351,91,Vokes,2017/2018,19,7,5,1.7,1.8,1.3,1.2,1.0,1.0,1,0.8,0.8000000000000012
1378,92,Gray,2017/2018,19,10,12,1.6,1.0,1.4,1.2,1.0,1.3333333333333333,2,1.2,0.2999999999999985
1403,93,Barnes,2017/2018,19,7,5,1.7,1.8,1.3,1.2,0.0,2.333333333333333,1,1.8,4.466666666666666
1772,113,Batshuayi,2017/2018,19,3,9,1.8,1.7,0.7,1.3,1.0,1.0,1,3.2,0.4666666666666668
2372,159,Calvert-Lewin,2017/2018,19,9,3,1.7,1.8,1.3,0.7,6.0,2.6666666666666665,1,5.0,5.533333333333331
2387,160,Ramírez,2017/2018,19,9,3,1.7,1.8,1.3,0.7,1.0,1.0,1,1.0,0.7666666666666669
2695,185,Wells,2017/2018,19,7,5,1.7,1.8,1.3,1.2,0.0,0.0,1,0.0,0.0
2711,186,Quaner,2017/2018,19,11,13,0.8,1.181818181818182,2.0,1.3636363636363635,5.0,2.6666666666666665,1,2.2,7.833333333333332
2735,187,Depoitre,2017/2018,19,11,13,0.8,1.181818181818182,2.0,1.3636363636363635,13.0,9.0,9,6.0,7.366666666666666
2756,188,Mounie,2017/2018,19,11,13,0.8,1.181818181818182,2.0,1.3636363636363635,2.0,5.333333333333333,1,3.8,6.533333333333332
3077,209,Vardy,2017/2018,19,8,2,1.3,2.5,1.4,1.0,2.0,5.0,8,3.8,6.199999999999998
3108,211,Okazaki,2017/2018,19,8,2,1.3,2.5,1.4,1.0,1.0,6.0,1,4.6,7.933333333333333
3446,235,Firmino,2017/2018,19,4,6,2.7,2.5,2.0,1.0,12.0,8.333333333333334,11,7.8,10.866666666666662
3768,257,Agüero,2017/2018,19,1,18,3.6,0.6,0.7,1.5,1.0,7.666666666666668,16,5.4,11.633333333333333
4149,284,Rashford,2017/2018,19,2,8,2.5,1.3,1.0,1.4,4.0,2.0,1,2.6,3.3000000000000003
4174,285,Lukaku,2017/2018,19,2,8,2.5,1.3,1.0,1.4,8.0,5.0,2,3.8,8.733333333333334
4409,301,Gayle,2017/2018,19,15,17,1.0,1.1111111111111112,1.7,1.5555555555555556,1.0,1.6666666666666667,2,4.6,3.13333333333333
4436,302,Pérez,2017/2018,19,15,17,1.0,1.1111111111111112,1.7,1.5555555555555556,2.0,1.3333333333333333,1,1.0,1.8333333333333348
4780,326,Austin,2017/2018,19,13,11,1.181818181818182,0.8,1.3636363636363635,2.0,1.0,3.333333333333333,8,4.8,6.699999999999998
4797,327,Gabbiadini,2017/2018,19,13,11,1.181818181818182,0.8,1.3636363636363635,2.0,2.0,1.3333333333333333,1,1.2,0.4666666666666672
5057,347,Crouch,2017/2018,19,14,19,1.3,0.5,1.9,1.3,2.0,3.0,5,3.0,4.333333333333335
5081,348,Diouf,2017/2018,19,14,19,1.3,0.5,1.9,1.3,2.0,1.6666666666666667,1,2.8,4.4
5412,371,Llorente,2017/2018,19,5,7,1.8,1.7,1.2,1.3,1.0,1.0,1,1.0,1.1000000000000003
5444,373,Ayew,2017/2018,19,20,16,0.6,0.4,1.5,1.4,1.0,3.6666666666666665,8,2.8,2.9000000000000012
5471,374,Abraham,2017/2018,19,20,16,0.6,0.4,1.5,1.4,2.0,1.6666666666666667,2,2.2,3.1333333333333337
5835,394,Kane,2017/2018,19,5,7,1.8,1.7,1.2,1.3,1.0,6.666666666666668,17,6.8,15.133333333333335
6104,418,Okaka,2017/2018,19,10,12,1.6,1.0,1.4,1.2,1.0,1.0,1,0.0,0.9000000000000004
6336,435,Rondón,2017/2018,19,19,14,0.5,1.3,1.3,1.9,1.0,3.0,6,2.6,6.866666666666666
6357,436,Robson-Kanu,2017/2018,19,19,14,0.5,1.3,1.3,1.9,2.0,1.6666666666666667,2,2.6,1.1333333333333322
6378,437,Rodriguez,2017/2018,19,19,14,0.5,1.3,1.3,1.9,1.0,1.0,1,1.4,2.7333333333333343
6660,457,Carroll,2017/2018,19,17,15,1.1111111111111112,1.0,1.5555555555555556,1.7,2.0,2.333333333333333,4,1.2,3.8333333333333335
7001,487,Hernández Balcázar,2017/2018,19,17,15,1.1111111111111112,1.0,1.5555555555555556,1.7,1.0,1.0,1,2.8,2.033333333333333
7025,488,Mato Sanmartín,2017/2018,19,15,17,1.0,1.1111111111111112,1.7,1.5555555555555556,2.0,2.6666666666666665,5,3.2,2.066666666666664
7146,499,Sinclair,2017/2018,19,10,12,1.6,1.0,1.4,1.2,0.0,0.0,1,0.0,0.0
7286,518,Wood,2017/2018,19,7,5,1.7,1.8,1.3,1.2,2.0,1.6666666666666667,1,1.8,2.3666666666666654
403,28,Lacazette,2017/2018,20,6,16,1.2,1.4,1.5,1.8,5.0,5.0,8,3.6,7.800000000000002
718,48,Wilson,2017/2018,20,18,17,1.2,1.0909090909090908,1.6,2.1818181818181817,2.0,3.6666666666666665,7,2.6,4.7
740,49,Afobe,2017/2018,20,18,17,1.2,1.0909090909090908,1.6,2.1818181818181817,1.0,1.0,1,1.0,2.8666666666666667
774,51,King,2017/2018,20,18,17,1.2,1.0909090909090908,1.6,2.1818181818181817,1.0,2.6666666666666665,5,2.4,5.0
1059,71,Murray,2017/2018,20,12,3,0.5,1.6,1.3,0.7,1.0,0.6666666666666666,1,1.0,1.6000000000000023
1081,72,Hemed,2017/2018,20,12,3,0.5,1.6,1.3,0.7,5.0,2.6666666666666665,2,2.2,3.4333333333333336
1352,91,Vokes,2017/2018,20,7,2,0.7,1.2,1.7,1.5,1.0,0.6666666666666666,0,0.8,0.9000000000000011
1404,93,Barnes,2017/2018,20,7,2,0.7,1.2,1.7,1.5,1.0,2.0,5,2.6,5.433333333333331
1773,113,Batshuayi,2017/2018,20,3,12,1.6,0.5,0.7,1.3,1.0,1.0,1,3.2,0.5333333333333334
2066,134,Benteke,2017/2018,20,16,6,1.4,1.2,1.8,1.5,11.0,5.0,2,3.2,6.133333333333333
2373,159,Calvert-Lewin,2017/2018,20,9,19,0.7,0.9,1.7,1.4,1.0,3.0,2,3.0,5.033333333333332
2712,186,Quaner,2017/2018,20,11,13,1.0,1.0,1.2,2.2,1.0,3.6666666666666665,5,2.8,8.733333333333334
2736,187,Depoitre,2017/2018,20,11,13,1.0,1.0,1.2,2.2,9.0,7.666666666666668,1,5.8,6.7
2757,188,Mounie,2017/2018,20,11,13,1.0,1.0,1.2,2.2,1.0,1.6666666666666667,2,3.8,1.2333333333333318
3078,209,Vardy,2017/2018,20,8,10,1.7,1.3,1.6,2.1,8.0,4.0,2,3.8,4.399999999999999
3089,210,Ulloa,2017/2018,20,12,10,0.5,1.3,1.3,2.1,1.0,1.0,1,0.0,1.2666666666666668
3109,211,Okazaki,2017/2018,20,8,10,1.7,1.3,1.6,2.1,1.0,1.3333333333333333,2,4.8,1.6333333333333329
3125,212,Slimani,2017/2018,20,15,10,0.9,1.3,1.3,2.1,1.0,1.0,1,1.6,0.43333333333333335
3447,235,Firmino,2017/2018,20,4,20,1.9,0.5,0.3,1.6,11.0,12.0,13,7.8,14.099999999999996
3484,239,Solanke,2017/2018,20,4,20,1.9,0.5,0.3,1.6,1.0,1.0,1,1.2,4.5
3769,257,Agüero,2017/2018,20,1,15,2.5,0.9,0.5,1.3,16.0,6.333333333333332,2,5.4,10.499999999999996
3806,259,de Jesus,2017/2018,20,1,15,2.5,0.9,0.5,1.3,-1.0,0.6666666666666666,2,2.0,5.266666666666668
4150,284,Rashford,2017/2018,20,2,7,1.2,0.7,1.5,1.7,1.0,2.333333333333333,2,2.8,7.433333333333334
4175,285,Lukaku,2017/2018,20,2,7,1.2,0.7,1.5,1.7,2.0,4.0,2,3.8,6.400000000000001
4410,301,Gayle,2017/2018,20,15,1,0.9,2.5,1.3,0.5,2.0,1.0,0,3.4,1.9666666666666641
4758,325,Long,2017/2018,20,14,5,0.7777777777777778,2.1,1.6666666666666667,0.8,1.0,1.0,1,1.2,3.3333333333333344
4798,327,Gabbiadini,2017/2018,20,14,5,0.7777777777777778,2.1,1.6666666666666667,0.8,1.0,1.3333333333333333,1,1.2,0.3666666666666673
5058,347,Crouch,2017/2018,20,13,11,1.0,1.0,2.2,1.2,5.0,3.0,2,2.4,3.1666666666666687
5082,348,Diouf,2017/2018,20,13,11,1.0,1.0,2.2,1.2,1.0,1.0,0,1.4,2.066666666666666
5422,372,McBurnie,2017/2018,20,20,4,0.5,1.9,1.6,0.3,1.0,1.3333333333333333,2,1.2,1.8333333333333333
5445,373,Ayew,2017/2018,20,20,4,0.5,1.9,1.6,0.3,8.0,3.6666666666666665,2,2.8,3.1000000000000014
5472,374,Abraham,2017/2018,20,20,4,0.5,1.9,1.6,0.3,2.0,1.6666666666666667,1,2.0,3.7000000000000006
5836,394,Kane,2017/2018,20,5,14,2.1,0.7777777777777778,0.8,1.6666666666666667,17.0,11.666666666666664,17,9.8,16.366666666666667
6105,418,Okaka,2017/2018,20,10,8,1.3,1.7,2.1,1.6,1.0,1.0,1,2.2,0.9666666666666672
6337,435,Rondón,2017/2018,20,19,9,0.9,0.7,1.4,1.7,6.0,2.6666666666666665,1,2.4,6.699999999999998
6358,436,Robson-Kanu,2017/2018,20,19,9,0.9,0.7,1.4,1.7,2.0,1.6666666666666667,1,1.6,1.666666666666666
6379,437,Rodriguez,2017/2018,20,19,9,0.9,0.7,1.4,1.7,1.0,1.3333333333333333,2,1.4,3.366666666666668
6661,457,Carroll,2017/2018,20,17,18,1.0909090909090908,1.2,2.1818181818181817,1.6,4.0,2.333333333333333,1,1.8,3.533333333333333
6847,472,Morata,2017/2018,20,3,12,1.6,0.5,0.7,1.3,1.0,3.0,6,3.6,8.433333333333332
7002,487,Hernández Balcázar,2017/2018,20,17,18,1.0909090909090908,1.2,2.1818181818181817,1.6,1.0,2.0,4,1.8,3.766666666666666
7026,488,Mato Sanmartín,2017/2018,20,15,1,0.9,2.5,1.3,0.5,5.0,3.0,2,3.2,2.066666666666664
7147,499,Sinclair,2017/2018,20,10,8,1.3,1.7,2.1,1.6,1.0,0.0,1,0.0,0.0
7352,523,Ibrahimovic,2017/2018,20,2,7,1.2,0.7,1.5,1.7,1.0,1.0,1,1.0,2.066666666666667
7548,548,Niasse,2017/2018,20,9,19,0.7,0.9,1.7,1.4,1.0,4.0,1,4.4,4.633333333333334
380,26,Welbeck,2017/2018,21,5,19,1.181818181818182,0.9090909090909092,1.4545454545454546,1.3636363636363635,1.0,1.0,1,1.0,0.9666666666666672
404,28,Lacazette,2017/2018,21,5,19,1.181818181818182,0.9090909090909092,1.4545454545454546,1.3636363636363635,8.0,5.0,2,3.6,7.800000000000002
719,48,Wilson,2017/2018,21,14,9,1.2727272727272727,0.7272727272727273,1.5454545454545454,1.7272727272727273,7.0,3.6666666666666665,2,2.8,6.566666666666666
741,49,Afobe,2017/2018,21,14,9,1.2727272727272727,0.7272727272727273,1.5454545454545454,1.7272727272727273,1.0,1.0,1,1.0,4.1
751,50,Mousset,2017/2018,21,14,9,1.2727272727272727,0.7272727272727273,1.5454545454545454,1.7272727272727273,1.0,1.3333333333333333,1,1.2,0.26666666666666666
775,51,King,2017/2018,21,14,9,1.2727272727272727,0.7272727272727273,1.5454545454545454,1.7272727272727273,5.0,3.333333333333333,4,2.8,5.466666666666666
1060,71,Murray,2017/2018,21,12,16,0.4545454545454545,0.8181818181818182,1.181818181818182,1.181818181818182,1.0,1.3333333333333333,2,1.0,0.3000000000000028
1082,72,Hemed,2017/2018,21,12,16,0.4545454545454545,0.8181818181818182,1.181818181818182,1.181818181818182,2.0,2.6666666666666665,1,2.2,3.633333333333333
1353,91,Vokes,2017/2018,21,7,11,0.7272727272727273,0.9090909090909092,1.7272727272727273,1.0909090909090908,0.0,0.6666666666666666,1,0.8,0.8666666666666677
1379,92,Gray,2017/2018,21,10,20,1.2727272727272727,0.6363636363636364,2.090909090909091,1.5454545454545454,2.0,1.3333333333333333,1,1.2,1.3666666666666654
1405,93,Barnes,2017/2018,21,7,11,0.7272727272727273,0.9090909090909092,1.7272727272727273,1.0909090909090908,5.0,2.6666666666666665,2,2.8,5.6999999999999975
1774,113,Batshuayi,2017/2018,21,2,15,1.9090909090909087,0.9090909090909092,0.6363636363636364,2.4545454545454546,1.0,1.0,1,1.0,0.4000000000000001
2067,134,Benteke,2017/2018,21,17,1,1.2727272727272727,2.272727272727273,1.6363636363636365,0.4545454545454545,2.0,5.0,2,3.2,7.499999999999999
2374,159,Calvert-Lewin,2017/2018,21,9,14,0.7272727272727273,1.2727272727272727,1.7272727272727273,1.5454545454545454,2.0,1.3333333333333333,1,2.2,1.6333333333333322
2404,161,Rooney,2017/2018,21,9,14,0.7272727272727273,1.2727272727272727,1.7272727272727273,1.5454545454545454,13.0,7.333333333333332,1,7.0,6.133333333333336
2696,185,Wells,2017/2018,21,7,11,0.7272727272727273,0.9090909090909092,1.7272727272727273,1.0909090909090908,1.0,0.0,1,0.0,0.0
2713,186,Quaner,2017/2018,21,11,7,0.9090909090909092,0.7272727272727273,1.0909090909090908,1.7272727272727273,5.0,2.6666666666666665,2,3.0,5.7666666666666675
2737,187,Depoitre,2017/2018,21,11,7,0.9090909090909092,0.7272727272727273,1.0909090909090908,1.7272727272727273,1.0,4.0,2,6.0,3.833333333333334
3079,209,Vardy,2017/2018,21,8,4,1.6363636363636365,1.9090909090909087,1.6363636363636365,0.3636363636363637,2.0,6.333333333333332,9,5.2,5.866666666666666
3110,211,Okazaki,2017/2018,21,8,4,1.6363636363636365,1.9090909090909087,1.6363636363636365,0.3636363636363637,2.0,1.3333333333333333,1,4.2,2.266666666666666
3126,212,Slimani,2017/2018,21,16,4,0.8181818181818182,1.9090909090909087,1.181818181818182,0.3636363636363637,1.0,1.0,1,1.0,0.5
3448,235,Firmino,2017/2018,21,4,8,1.9090909090909087,1.6363636363636365,0.3636363636363637,1.6363636363636365,13.0,8.666666666666666,2,8.0,11.799999999999995
3770,257,Agüero,2017/2018,21,1,17,2.272727272727273,1.2727272727272727,0.4545454545454545,1.6363636363636365,2.0,6.333333333333332,1,5.2,9.799999999999997
3807,259,de Jesus,2017/2018,21,1,17,2.272727272727273,1.2727272727272727,0.4545454545454545,1.6363636363636365,2.0,0.6666666666666666,1,1.2,3.8666666666666685
