,player_id,name,team,pos,round,opponents,was_home,team_goals,opposition_goals,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,ict_index,big_chances_created,value,selected,transfers_in,transfers_out
18454,477,Barragán,Middlesbrough,Defender,33,Arsenal,TRUE,1,2,1,90,0,0,0,0,0,2.5,0,4.4,44053,7573,1044
18455,477,Barragán,Middlesbrough,Defender,34,Bournemouth,FALSE,0,4,0,22,0,0,0,0,0,0.3,0,4.4,75682,32846,1499
18457,477,Barragán,Middlesbrough,Defender,35,Manchester City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.4,63043,315,12986
18458,477,Barragán,Middlesbrough,Defender,36,Chelsea,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.4,53298,78,9834
18459,477,Barragán,Middlesbrough,Defender,37,Southampton,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.4,45203,92,8192
18460,477,Barragán,Middlesbrough,Defender,38,Liverpool,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.3,43219,331,2329
18461,478,Negredo,Middlesbrough,Forward,1,Stoke City,TRUE,3,1,9,90,1,0,0,0,3,9.2,0,6.5,314002,0,0
18462,478,Negredo,Middlesbrough,Forward,2,Sunderland,FALSE,0,2,10,90,0,2,0,0,2,10.7,1,6.6,614376,196281,13568
18463,478,Negredo,Middlesbrough,Forward,3,West Bromwich Albion,FALSE,3,0,2,90,0,0,1,0,0,2,0,6.8,950650,313920,32226
18464,478,Negredo,Middlesbrough,Forward,4,Crystal Palace,TRUE,1,2,2,90,0,0,0,0,0,5,0,6.9,1227708,288725,56386
18465,478,Negredo,Middlesbrough,Forward,5,Everton,FALSE,1,3,2,90,0,0,0,0,0,1.7,0,6.9,1115149,41415,164515
18466,478,Negredo,Middlesbrough,Forward,6,Tottenham Hotspur,TRUE,1,2,1,58,0,0,0,0,0,1.3,0,6.7,960627,38608,199821
18467,478,Negredo,Middlesbrough,Forward,7,West Ham United,FALSE,1,0,1,23,0,0,0,0,0,0,0,6.6,819068,12733,156461
18468,478,Negredo,Middlesbrough,Forward,8,Watford,TRUE,0,1,2,90,0,0,0,0,0,8.6,0,6.5,710121,11934,123282
18469,478,Negredo,Middlesbrough,Forward,9,Arsenal,FALSE,0,0,2,90,0,0,1,0,0,12.6,0,6.4,613044,3386,101448
18470,478,Negredo,Middlesbrough,Forward,10,Bournemouth,TRUE,2,0,5,85,0,1,1,0,0,7.4,1,6.4,575211,10182,49307
18471,478,Negredo,Middlesbrough,Forward,11,Manchester City,FALSE,1,1,2,90,0,0,0,0,0,2.1,0,6.3,544022,11712,44591
18472,478,Negredo,Middlesbrough,Forward,12,Chelsea,TRUE,0,1,2,90,0,0,0,0,0,3.7,0,6.3,512325,7742,41424
18473,478,Negredo,Middlesbrough,Forward,13,Leicester City,FALSE,2,2,12,90,2,0,0,0,3,11.5,0,6.2,494876,7226,25607
18474,478,Negredo,Middlesbrough,Forward,14,Hull City,TRUE,1,1,2,90,0,0,1,0,0,6.5,0,6.3,575948,84690,7044
18475,478,Negredo,Middlesbrough,Forward,15,Southampton,FALSE,0,3,0,0,0,0,0,0,0,0,0,6.3,548618,22356,51750
18476,478,Negredo,Middlesbrough,Forward,16,Liverpool,TRUE,0,3,2,76,0,0,0,0,0,0.4,0,6.3,492442,3131,59579
18477,478,Negredo,Middlesbrough,Forward,17,Swansea City,TRUE,3,0,12,90,2,0,1,0,3,12.3,0,6.2,513092,38473,19192
18478,478,Negredo,Middlesbrough,Forward,18,Burnley,FALSE,0,1,1,90,0,0,0,0,0,2.5,0,6.4,688422,176547,7905
18479,478,Negredo,Middlesbrough,Forward,19,Manchester United,FALSE,1,2,5,90,0,1,0,0,0,6.9,1,6.4,640894,17032,66323
18480,478,Negredo,Middlesbrough,Forward,20,Leicester City,TRUE,0,0,2,90,0,0,1,0,0,3,0,6.4,683097,68162,27824
18481,478,Negredo,Middlesbrough,Forward,21,Watford,FALSE,0,0,2,90,0,0,1,0,0,2.6,0,6.4,676125,60936,71493
18482,478,Negredo,Middlesbrough,Forward,22,West Ham United,TRUE,1,0,2,90,0,0,0,0,0,10,0,6.4,652374,24870,50318
18483,478,Negredo,Middlesbrough,Forward,23,West Bromwich Albion,TRUE,1,1,7,86,1,0,0,0,2,8.1,0,6.4,608187,11381,56885
18484,478,Negredo,Middlesbrough,Forward,24,Tottenham Hotspur,FALSE,0,1,2,90,0,0,0,0,0,5.8,1,6.3,590909,11023,28904
18485,478,Negredo,Middlesbrough,Forward,25,Everton,TRUE,0,0,2,81,0,0,1,0,0,1.8,0,6.3,557334,9185,43560
18486,478,Negredo,Middlesbrough,Forward,26,Crystal Palace,FALSE,0,1,1,45,0,0,0,0,0,0.8,0,6.3,566806,29960,22035
18487,478,Negredo,Middlesbrough,Forward,27,Stoke City,FALSE,0,2,0,0,0,0,0,0,0,0,0,6.2,527706,4399,43896
18489,478,Negredo,Middlesbrough,Forward,29,Manchester United,TRUE,1,3,2,90,0,0,0,0,0,8.1,0,6.2,473252,2744,16233
18490,478,Negredo,Middlesbrough,Forward,30,Swansea City,FALSE,0,0,1,90,0,0,1,0,0,10.4,1,6.1,470673,9037,12256
18491,478,Negredo,Middlesbrough,Forward,31,Hull City,FALSE,2,4,6,70,1,0,0,0,0,11.9,0,6.1,475988,11512,6400
18492,478,Negredo,Middlesbrough,Forward,32,Burnley,TRUE,0,0,1,33,0,0,0,0,0,2.4,0,6.1,508025,37184,5528
18493,478,Negredo,Middlesbrough,Forward,33,Arsenal,TRUE,1,2,8,90,1,0,0,0,2,11.4,0,6.2,495207,8527,21658
18494,478,Negredo,Middlesbrough,Forward,34,Bournemouth,FALSE,0,4,2,79,0,0,0,0,0,4,0,6.3,689621,201152,7981
18496,478,Negredo,Middlesbrough,Forward,35,Manchester City,TRUE,2,2,11,81,1,1,0,0,2,9.3,0,6.2,545235,2266,146911
18497,478,Negredo,Middlesbrough,Forward,36,Chelsea,FALSE,0,3,2,82,0,0,0,0,0,2.1,0,6.2,528880,14219,31294
18498,478,Negredo,Middlesbrough,Forward,37,Southampton,TRUE,1,0,2,90,0,0,0,0,0,8.2,0,6.1,503975,5506,30950
18499,478,Negredo,Middlesbrough,Forward,38,Liverpool,FALSE,0,3,1,18,0,0,0,0,0,1.7,1,6.1,490351,4904,18859
18500,479,Zuñiga,Watford,Defender,1,Southampton,FALSE,1,0,1,18,0,0,0,0,0,0.4,0,4.5,24654,0,0
18501,479,Zuñiga,Watford,Defender,2,Chelsea,TRUE,2,0,1,1,0,0,0,0,0,0,0,4.5,25649,461,2163
18502,479,Zuñiga,Watford,Defender,3,Arsenal,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.5,23833,388,3163
18503,479,Zuñiga,Watford,Defender,4,West Ham United,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.4,21332,455,3562
18504,479,Zuñiga,Watford,Defender,5,Manchester United,TRUE,3,1,12,9,1,1,0,0,2,5.1,0,4.4,20072,209,1706
18505,479,Zuñiga,Watford,Defender,6,Burnley,FALSE,0,2,1,45,0,0,0,0,0,0.9,0,4.4,67117,48134,5999
18506,479,Zuñiga,Watford,Defender,7,Bournemouth,TRUE,1,2,1,90,0,0,0,0,0,2.8,0,4.4,87037,23460,6497
18507,479,Zuñiga,Watford,Defender,8,Middlesbrough,FALSE,1,0,1,19,0,0,0,0,0,0.5,0,4.4,97186,13975,6398
18508,479,Zuñiga,Watford,Defender,9,Swansea City,FALSE,1,0,6,62,0,0,1,0,0,4.6,0,4.4,95122,5229,8227
18509,479,Zuñiga,Watford,Defender,10,Hull City,TRUE,2,2,1,6,0,0,0,0,0,1.5,0,4.4,98584,5583,2860
18510,479,Zuñiga,Watford,Defender,11,Liverpool,FALSE,0,6,1,5,0,0,0,0,0,1.7,0,4.4,93094,2103,8104
18511,479,Zuñiga,Watford,Defender,12,Leicester City,TRUE,1,1,1,90,0,0,0,0,0,1.4,0,4.4,93749,5479,5775
18512,479,Zuñiga,Watford,Defender,13,Stoke City,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.4,89496,2095,6626
18513,479,Zuñiga,Watford,Defender,14,West Bromwich Albion,FALSE,1,0,1,76,0,0,0,0,0,3.6,0,4.4,86548,1919,5110
18514,479,Zuñiga,Watford,Defender,15,Everton,TRUE,2,2,1,90,0,0,0,0,0,1.2,0,4.4,85227,1780,3411
18515,479,Zuñiga,Watford,Defender,16,Manchester City,FALSE,2,2,1,61,0,0,0,0,0,0.8,0,4.4,83346,623,2648
18516,479,Zuñiga,Watford,Defender,17,Sunderland,FALSE,0,0,1,55,0,0,0,0,0,0.7,0,4.3,80891,574,3155
18517,479,Zuñiga,Watford,Defender,18,Crystal Palace,TRUE,2,1,2,81,0,0,0,0,0,0.6,0,4.3,80391,2419,3217
18518,479,Zuñiga,Watford,Defender,19,Tottenham Hotspur,TRUE,2,4,0,0,0,0,0,0,0,0,0,4.3,80823,3080,2917
18519,479,Zuñiga,Watford,Defender,20,Stoke City,FALSE,3,2,0,0,0,0,0,0,0,0,0,4.3,75620,1935,7233
18520,479,Zuñiga,Watford,Defender,21,Middlesbrough,TRUE,0,0,1,2,0,0,0,0,0,0,0,4.3,68586,2642,9810
18521,479,Zuñiga,Watford,Defender,22,Bournemouth,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.3,65648,900,3947
18522,479,Zuñiga,Watford,Defender,23,Arsenal,FALSE,2,1,0,0,0,0,0,0,0,0,0,4.3,62518,270,3477
18523,479,Zuñiga,Watford,Defender,24,Burnley,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.3,60345,178,2381
18524,479,Zuñiga,Watford,Defender,25,Manchester United,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.2,57964,1140,3633
18525,479,Zuñiga,Watford,Defender,26,West Ham United,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.2,54844,463,3632
18526,479,Zuñiga,Watford,Defender,27,Southampton,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.2,54115,659,1459
18528,479,Zuñiga,Watford,Defender,29,Crystal Palace,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.2,52672,368,857
18529,479,Zuñiga,Watford,Defender,30,Sunderland,TRUE,1,0,1,4,0,0,0,0,0,0.2,0,4.2,52077,360,1009
18530,479,Zuñiga,Watford,Defender,31,West Bromwich Albion,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.2,51692,136,532
18531,479,Zuñiga,Watford,Defender,32,Tottenham Hotspur,FALSE,0,4,1,32,0,0,0,0,0,0.1,0,4.2,51154,122,671
18532,479,Zuñiga,Watford,Defender,33,Swansea City,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.2,50753,247,680
18533,479,Zuñiga,Watford,Defender,34,Hull City,FALSE,0,2,1,4,0,0,0,0,0,1.4,0,4.2,49962,87,894
18534,479,Zuñiga,Watford,Defender,35,Liverpool,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.2,49564,46,469
18535,479,Zuñiga,Watford,Defender,36,Leicester City,FALSE,0,3,1,19,0,0,0,0,0,0.1,0,4.2,49044,64,598
18536,479,Zuñiga,Watford,Defender,37,Everton,FALSE,0,1,1,54,0,0,0,0,0,2.5,0,4.2,48652,150,547
18538,479,Zuñiga,Watford,Defender,38,Manchester City,TRUE,0,5,0,0,0,0,0,0,0,0,0,4.1,48381,93,382
18539,480,Hoban,Watford,Defender,1,Southampton,FALSE,1,0,0,0,0,0,0,0,0,0,0,4,18577,0,0
18540,480,Hoban,Watford,Defender,2,Chelsea,TRUE,2,0,0,0,0,0,0,0,0,0,0,4,18655,301,1145
18541,480,Hoban,Watford,Defender,3,Arsenal,TRUE,1,3,0,0,0,0,0,0,0,0,0,4,18150,365,1252
18542,480,Hoban,Watford,Defender,4,West Ham United,FALSE,3,1,0,0,0,0,0,0,0,0,0,4,15671,152,2739
18543,480,Hoban,Watford,Defender,5,Manchester United,TRUE,3,1,0,0,0,0,0,0,0,0,0,4,14521,29,1185
18544,480,Hoban,Watford,Defender,6,Burnley,FALSE,0,2,0,0,0,0,0,0,0,0,0,4,13287,43,1285
18545,480,Hoban,Watford,Defender,7,Bournemouth,TRUE,1,2,0,0,0,0,0,0,0,0,0,4,12567,36,762
18546,480,Hoban,Watford,Defender,8,Middlesbrough,FALSE,1,0,0,0,0,0,0,0,0,0,0,4,12073,26,536
18547,480,Hoban,Watford,Defender,9,Swansea City,FALSE,1,0,0,0,0,0,0,0,0,0,0,4,11657,26,446
18548,480,Hoban,Watford,Defender,10,Hull City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4,11292,6,372
18549,480,Hoban,Watford,Defender,11,Liverpool,FALSE,0,6,0,0,0,0,0,0,0,0,0,4,10948,51,399
18550,480,Hoban,Watford,Defender,12,Leicester City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4,10646,34,341
18551,480,Hoban,Watford,Defender,13,Stoke City,TRUE,0,1,0,0,0,0,0,0,0,0,0,4,10473,10,184
18552,480,Hoban,Watford,Defender,14,West Bromwich Albion,FALSE,1,0,0,0,0,0,0,0,0,0,0,4,10266,4,212
18553,480,Hoban,Watford,Defender,15,Everton,TRUE,2,2,0,0,0,0,0,0,0,0,0,4,10082,7,194
18554,480,Hoban,Watford,Defender,16,Manchester City,FALSE,2,2,0,0,0,0,0,0,0,0,0,4,9977,6,111
18555,480,Hoban,Watford,Defender,17,Sunderland,FALSE,0,0,0,0,0,0,0,0,0,0,0,4,9851,8,134
18556,480,Hoban,Watford,Defender,18,Crystal Palace,TRUE,2,1,0,0,0,0,0,0,0,0,0,4,9712,14,156
18557,480,Hoban,Watford,Defender,19,Tottenham Hotspur,TRUE,2,4,0,0,0,0,0,0,0,0,0,4,9585,11,138
18558,480,Hoban,Watford,Defender,20,Stoke City,FALSE,3,2,0,0,0,0,0,0,0,0,0,4,9407,11,189
18559,480,Hoban,Watford,Defender,21,Middlesbrough,TRUE,0,0,0,0,0,0,0,0,0,0,0,4,9061,13,360
18560,480,Hoban,Watford,Defender,22,Bournemouth,FALSE,2,2,0,0,0,0,0,0,0,0,0,4,8912,14,164
18561,480,Hoban,Watford,Defender,23,Arsenal,FALSE,2,1,0,0,0,0,0,0,0,0,0,4,8794,5,123
18562,480,Hoban,Watford,Defender,24,Burnley,TRUE,2,1,0,0,0,0,0,0,0,0,0,4,8716,3,81
18563,480,Hoban,Watford,Defender,25,Manchester United,FALSE,0,2,0,0,0,0,0,0,0,0,0,4,8601,3,123
18564,480,Hoban,Watford,Defender,26,West Ham United,TRUE,1,1,0,0,0,0,0,0,0,0,0,4,8517,5,89
18565,480,Hoban,Watford,Defender,27,Southampton,TRUE,3,1,0,0,0,0,0,0,0,0,0,4,8461,3,61
18567,480,Hoban,Watford,Defender,29,Crystal Palace,FALSE,0,1,0,0,0,0,0,0,0,0,0,4,8390,3,30
18568,480,Hoban,Watford,Defender,30,Sunderland,TRUE,1,0,0,0,0,0,0,0,0,0,0,4,8337,3,56
18569,480,Hoban,Watford,Defender,31,West Bromwich Albion,TRUE,2,0,0,0,0,0,0,0,0,0,0,4,8317,3,23
18570,480,Hoban,Watford,Defender,32,Tottenham Hotspur,FALSE,0,4,0,0,0,0,0,0,0,0,0,4,8287,1,31
18571,480,Hoban,Watford,Defender,33,Swansea City,TRUE,1,0,0,0,0,0,0,0,0,0,0,4,8251,2,38
18572,480,Hoban,Watford,Defender,34,Hull City,FALSE,0,2,0,0,0,0,0,0,0,0,0,4,8203,3,51
18573,480,Hoban,Watford,Defender,35,Liverpool,TRUE,0,1,0,0,0,0,0,0,0,0,0,4,8161,4,47
18574,480,Hoban,Watford,Defender,36,Leicester City,FALSE,0,3,0,0,0,0,0,0,0,0,0,4,8117,3,47
18575,480,Hoban,Watford,Defender,37,Everton,FALSE,0,1,0,0,0,0,0,0,0,0,0,4,8070,5,52
18577,480,Hoban,Watford,Defender,38,Manchester City,TRUE,0,5,0,0,0,0,0,0,0,0,0,4,8021,13,62
18578,481,Dja Djédjé,Watford,Defender,1,Southampton,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.5,1638,0,0
18579,481,Dja Djédjé,Watford,Defender,2,Chelsea,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.5,1379,10,318
18580,481,Dja Djédjé,Watford,Defender,3,Arsenal,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.5,1201,18,213
18581,481,Dja Djédjé,Watford,Defender,4,West Ham United,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.4,1038,17,193
18582,481,Dja Djédjé,Watford,Defender,5,Manchester United,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.4,958,2,88
18583,481,Dja Djédjé,Watford,Defender,6,Burnley,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.4,889,8,77
18584,481,Dja Djédjé,Watford,Defender,7,Bournemouth,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,849,7,47
18585,481,Dja Djédjé,Watford,Defender,8,Middlesbrough,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.4,825,2,28
18586,481,Dja Djédjé,Watford,Defender,9,Swansea City,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.4,799,3,31
18587,481,Dja Djédjé,Watford,Defender,10,Hull City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.4,792,2,10
18588,481,Dja Djédjé,Watford,Defender,11,Liverpool,FALSE,0,6,0,0,0,0,0,0,0,0,0,4.4,776,1,19
18589,481,Dja Djédjé,Watford,Defender,12,Leicester City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.4,762,4,21
18590,481,Dja Djédjé,Watford,Defender,13,Stoke City,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.4,752,1,11
18591,481,Dja Djédjé,Watford,Defender,14,West Bromwich Albion,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.4,741,1,12
18592,481,Dja Djédjé,Watford,Defender,15,Everton,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.4,731,5,16
18593,481,Dja Djédjé,Watford,Defender,16,Manchester City,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.4,724,1,8
18594,481,Dja Djédjé,Watford,Defender,17,Sunderland,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.4,719,3,8
18595,481,Dja Djédjé,Watford,Defender,18,Crystal Palace,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.4,708,0,11
18596,481,Dja Djédjé,Watford,Defender,19,Tottenham Hotspur,TRUE,2,4,0,0,0,0,0,0,0,0,0,4.4,705,0,3
18597,481,Dja Djédjé,Watford,Defender,20,Stoke City,FALSE,3,2,0,0,0,0,0,0,0,0,0,4.4,704,2,4
18598,481,Dja Djédjé,Watford,Defender,21,Middlesbrough,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.4,699,5,11
18599,481,Dja Djédjé,Watford,Defender,22,Bournemouth,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.4,690,4,14
18600,481,Dja Djédjé,Watford,Defender,23,Arsenal,FALSE,2,1,0,0,0,0,0,0,0,0,0,4.4,688,2,4
18601,481,Dja Djédjé,Watford,Defender,24,Burnley,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.4,686,1,3
18602,481,Dja Djédjé,Watford,Defender,25,Manchester United,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.4,684,2,5
18603,481,Dja Djédjé,Watford,Defender,26,West Ham United,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.4,683,2,4
18604,481,Dja Djédjé,Watford,Defender,27,Southampton,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.4,679,2,6
18606,481,Dja Djédjé,Watford,Defender,29,Crystal Palace,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.4,675,1,1
18607,481,Dja Djédjé,Watford,Defender,30,Sunderland,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.4,675,1,1
18608,481,Dja Djédjé,Watford,Defender,31,West Bromwich Albion,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.4,674,1,2
18609,481,Dja Djédjé,Watford,Defender,32,Tottenham Hotspur,FALSE,0,4,0,0,0,0,0,0,0,0,0,4.4,673,0,1
18610,481,Dja Djédjé,Watford,Defender,33,Swansea City,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.4,674,3,2
18611,481,Dja Djédjé,Watford,Defender,34,Hull City,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.4,672,0,2
18612,481,Dja Djédjé,Watford,Defender,35,Liverpool,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.4,673,2,2
18613,481,Dja Djédjé,Watford,Defender,36,Leicester City,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.4,670,1,4
18614,481,Dja Djédjé,Watford,Defender,37,Everton,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.4,670,2,2
18616,481,Dja Djédjé,Watford,Defender,38,Manchester City,TRUE,0,5,0,0,0,0,0,0,0,0,0,4.4,674,7,4
18617,482,Doucouré,Watford,Midfielder,1,Southampton,FALSE,1,0,0,0,0,0,0,0,0,0,0,5,1051,0,0
18618,482,Doucouré,Watford,Midfielder,2,Chelsea,TRUE,2,0,1,7,0,0,0,0,0,0.1,0,5,1010,15,157
18619,482,Doucouré,Watford,Midfielder,3,Arsenal,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.9,924,22,149
18620,482,Doucouré,Watford,Midfielder,4,West Ham United,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.9,827,15,144
18621,482,Doucouré,Watford,Midfielder,5,Manchester United,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.8,763,26,104
18622,482,Doucouré,Watford,Midfielder,6,Burnley,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.8,726,21,69
18623,482,Doucouré,Watford,Midfielder,7,Bournemouth,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.8,702,8,42
18624,482,Doucouré,Watford,Midfielder,8,Middlesbrough,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.7,707,13,30
18625,482,Doucouré,Watford,Midfielder,9,Swansea City,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.7,701,6,21
18626,482,Doucouré,Watford,Midfielder,10,Hull City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.7,685,6,28
18627,482,Doucouré,Watford,Midfielder,11,Liverpool,FALSE,0,6,0,0,0,0,0,0,0,0,0,4.7,665,5,31
18628,482,Doucouré,Watford,Midfielder,12,Leicester City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.6,664,8,19
18629,482,Doucouré,Watford,Midfielder,13,Stoke City,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.6,660,7,12
18630,482,Doucouré,Watford,Midfielder,14,West Bromwich Albion,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.6,662,4,12
18631,482,Doucouré,Watford,Midfielder,15,Everton,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.6,663,7,12
18632,482,Doucouré,Watford,Midfielder,16,Manchester City,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.6,667,6,6
18633,482,Doucouré,Watford,Midfielder,17,Sunderland,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.6,662,1,10
18634,482,Doucouré,Watford,Midfielder,18,Crystal Palace,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.6,670,5,3
18635,482,Doucouré,Watford,Midfielder,19,Tottenham Hotspur,TRUE,2,4,2,90,0,0,0,0,0,2.7,0,4.6,674,7,10
18636,482,Doucouré,Watford,Midfielder,20,Stoke City,FALSE,3,2,1,90,0,0,0,0,0,4.4,0,4.6,676,9,10
18637,482,Doucouré,Watford,Midfielder,21,Middlesbrough,TRUE,0,0,3,90,0,0,1,0,0,5,0,4.6,722,57,24
18638,482,Doucouré,Watford,Midfielder,22,Bournemouth,FALSE,2,2,2,87,0,0,0,0,0,0.4,0,4.6,746,31,20
18639,482,Doucouré,Watford,Midfielder,23,Arsenal,FALSE,2,1,1,28,0,0,0,0,0,0.7,0,4.6,749,14,20
18640,482,Doucouré,Watford,Midfielder,24,Burnley,TRUE,2,1,1,26,0,0,0,0,0,0.7,0,4.6,752,11,14
18641,482,Doucouré,Watford,Midfielder,25,Manchester United,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.6,749,16,25
18642,482,Doucouré,Watford,Midfielder,26,West Ham United,TRUE,1,1,0,37,0,0,0,0,0,2.4,0,4.6,746,8,18
18643,482,Doucouré,Watford,Midfielder,27,Southampton,TRUE,3,1,6,2,1,0,0,0,0,6.6,0,4.6,743,5,12
18645,482,Doucouré,Watford,Midfielder,29,Crystal Palace,FALSE,0,1,1,45,0,0,0,0,0,3.2,0,4.6,809,23,11
18646,482,Doucouré,Watford,Midfielder,30,Sunderland,TRUE,1,0,3,90,0,0,1,0,0,4.8,0,4.6,890,88,21
18647,482,Doucouré,Watford,Midfielder,31,West Bromwich Albion,TRUE,2,0,3,90,0,0,1,0,0,2.4,0,4.6,969,106,31
18648,482,Doucouré,Watford,Midfielder,32,Tottenham Hotspur,FALSE,0,4,0,58,0,0,0,0,0,2.1,0,4.6,950,29,49
18649,482,Doucouré,Watford,Midfielder,33,Swansea City,TRUE,1,0,3,90,0,0,1,0,0,3.9,0,4.6,924,18,46
18650,482,Doucouré,Watford,Midfielder,34,Hull City,FALSE,0,2,2,72,0,0,0,0,0,1.1,0,4.6,933,29,27
18651,482,Doucouré,Watford,Midfielder,35,Liverpool,TRUE,0,1,2,90,0,0,0,0,0,3,0,4.6,920,11,26
18652,482,Doucouré,Watford,Midfielder,36,Leicester City,FALSE,0,3,2,90,0,0,0,0,0,5.4,0,4.6,923,25,26
18653,482,Doucouré,Watford,Midfielder,37,Everton,FALSE,0,1,2,90,0,0,0,0,0,6.4,0,4.6,964,62,23
18655,482,Doucouré,Watford,Midfielder,38,Manchester City,TRUE,0,5,1,90,0,0,0,0,0,3.6,0,4.6,969,25,22
18656,483,Vydra,Watford,Forward,1,Southampton,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.5,31635,0,0
18657,483,Vydra,Watford,Forward,2,Chelsea,TRUE,2,0,1,3,0,0,0,0,0,0,0,4.5,31094,925,3581
18658,483,Vydra,Watford,Forward,3,Arsenal,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.5,30358,2067,4123
18659,483,Vydra,Watford,Forward,4,West Ham United,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.5,24618,642,6661
18660,483,Vydra,Watford,Forward,5,Manchester United,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.5,22192,48,2494
18661,483,Vydra,Watford,Forward,6,Burnley,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.5,20090,75,2189
18662,483,Vydra,Watford,Forward,7,Bournemouth,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.5,18856,51,1293
18663,483,Vydra,Watford,Forward,8,Middlesbrough,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.5,17881,50,1032
18664,483,Vydra,Watford,Forward,9,Swansea City,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.5,17307,18,598
18665,483,Vydra,Watford,Forward,10,Hull City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.5,16843,17,484
18666,483,Vydra,Watford,Forward,11,Liverpool,FALSE,0,6,0,0,0,0,0,0,0,0,0,4.5,16345,29,531
18667,483,Vydra,Watford,Forward,12,Leicester City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.5,15884,26,492
18668,483,Vydra,Watford,Forward,13,Stoke City,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.5,15614,10,282
18669,483,Vydra,Watford,Forward,14,West Bromwich Albion,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.5,15280,19,356
18670,483,Vydra,Watford,Forward,15,Everton,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.5,14991,21,314
