assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,5,271,100,100,2,97032,0,0,1,-1,90.8,1,0,2,4.0,3.5,2,Virgil,2.5,22,0,64.2,311,False,385.0,0,0,0,0,1353,,2018-01-14T15:31:17Z,56,0,0,0,97032.jpg,2.3,0,0,van Dijk,7.0,False,4,a,10,14,165.0,37,515431,4427,262386,3602,0.4,6.6,van Dijk,0
2,4,298,100,100,6,122798,0,0,-2,2,271.1,1,0,2,6.3,5.8,6,Andrew,4.8,14,0,65.0,475,False,250.0,0,0,0,0,1334,,2017-12-17T15:31:15Z,48,0,0,0,122798.jpg,3.9,0,0,Robertson,4.6,False,26,a,10,14,129.0,59,355049,20844,188256,573,1.0,12.3,Robertson,2
0,0,0,0,0,0,91979,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Jon,0.0,0,0,0.0,514,False,0.0,0,0,0,0,0,Season-long loan to Bolton,2018-02-01T10:34:15Z,44,0,0,0,91979.jpg,0.0,0,0,Flanagan,0.0,False,38,u,10,14,0.0,0,1169,0,1447,9,0.0,0.0,Flanagan,0
0,0,0,None,None,0,95463,0,0,-1,1,0.0,0,0,1,1.5,1.0,0,Danny,0.0,0,0,0.0,530,False,0.0,0,0,0,0,0,,None,44,0,0,0,95463.jpg,0.0,0,0,Ward,0.0,False,52,a,10,14,0.0,0,867,3,973,5,0.0,0.0,Ward,0
0,5,483,100,100,11,121160,0,0,1,-1,10.0,1,0,1,3.0,3.0,0,Ederson,2.5,20,0,41.9,240,False,410.4,0,0,0,0,2385,,2017-09-09T13:01:15Z,56,0,0,1,121160.jpg,4.1,0,44,Santana de Moraes,7.5,False,31,a,11,43,0.0,110,434491,738,328534,1756,0.4,19.6,Ederson,0
0,0,4,None,None,0,33148,0,0,-4,4,0.0,0,0,1,0.5,0.5,0,Claudio,0.0,0,0,0.3,241,False,2.6,0,0,0,0,44,,None,46,0,0,0,33148.jpg,1.0,0,0,Bravo,0.4,False,1,a,11,43,0.0,1,8481,38,39442,52,0.0,0.2,Bravo,0
0,2,280,100,100,7,97299,0,0,-1,1,19.3,0,0,2,0.8,0.8,0,John,0.3,11,0,36.5,242,False,247.4,0,0,0,0,1139,,2018-01-31T23:01:18Z,54,0,0,0,97299.jpg,3.4,0,0,Stones,3.5,False,5,a,11,43,97.0,55,618614,303,755984,759,0.1,10.2,Stones,0
0,0,0,0,0,0,42593,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Aleksandar,0.0,0,0,0.0,243,False,0.0,0,0,0,0,0,Transferred to Roma,2017-07-23T10:04:00Z,55,0,0,0,42593.jpg,0.0,0,0,Kolarov,0.0,False,11,u,11,43,0.0,0,141,0,2169,1,0.0,0.0,Kolarov,0
0,0,158,100,100,3,17476,0,0,-2,2,40.0,0,0,2,1.0,1.0,0,Vincent,0.5,5,0,31.2,244,False,186.6,0,0,0,0,764,,2017-12-27T20:01:17Z,58,0,0,0,17476.jpg,2.6,0,0,Kompany,1.8,False,4,a,11,43,86.0,26,76740,334,271381,97,0.1,4.5,Kompany,4
0,16,578,100,100,11,57410,0,0,9,-9,170.3,4,0,2,3.0,3.0,0,Nicolás,2.5,20,4,113.2,245,True,681.0,0,0,0,0,2310,,2017-11-05T16:01:15Z,64,1,0,0,57410.jpg,4.7,0,0,Otamendi,29.6,False,30,a,11,43,278.0,123,2522865,4039,1343162,7010,0.4,19.2,Otamendi,7
1,0,294,0,0,5,41823,0,0,0,0,186.6,0,0,3,0.0,0.0,0,Fabian,0.0,12,1,52.3,246,False,278.2,0,0,0,0,1282,Suspended until 12 Mar,2018-02-19T21:31:18Z,45,0,0,0,41823.jpg,2.6,0,0,Delph,0.4,False,18,s,11,43,58.0,42,117385,27,118190,150,0.0,9.3,Delph,1
10,18,548,75,75,9,103955,0,0,9,-9,632.0,5,0,3,4.3,4.3,0,Raheem,5.3,17,15,244.9,247,True,746.4,0,0,0,0,1917,Muscle injury - 75% chance of playing,2018-02-23T14:01:18Z,89,0,0,0,103955.jpg,6.9,1,0,Sterling,32.9,False,7,d,11,43,1070.0,173,3228482,1614,1761079,42529,0.6,19.4,Sterling,2
8,15,435,100,100,9,20664,0,0,-1,1,783.4,3,0,3,0.5,0.5,0,David,0.0,13,5,200.8,248,False,578.8,0,0,0,0,1734,,2018-01-31T21:01:18Z,79,0,0,0,20664.jpg,5.1,0,0,Silva,6.3,False,21,a,11,43,642.0,108,2255166,2521,2301265,1002,0.0,13.7,David Silva,5
1,0,43,75,75,0,14664,0,0,-5,5,34.4,0,0,3,0.4,0.4,0,Gnegneri Yaya,0.0,1,0,9.3,249,False,50.0,0,0,0,0,89,Illness - 75% chance of playing,2018-02-13T23:31:17Z,60,0,0,0,14664.jpg,1.4,0,0,Touré,0.7,False,42,d,11,43,10.0,7,11142,8,79588,96,0.0,1.2,Yaya Touré,1
4,5,459,75,None,12,27789,0,0,1,-1,370.4,1,0,3,3.0,4.0,0,Fernando,3.5,18,3,124.5,250,False,603.4,0,0,0,0,2250,Hamstring injury - 75% chance of playing,2018-02-25T18:31:19Z,51,0,0,0,27789.jpg,3.3,0,0,Luiz Rosa,6.3,False,25,d,11,43,271.0,90,794026,1611,603324,5279,0.7,17.6,Fernandinho,6
0,0,0,0,0,0,52538,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Fernando Francisco,0.0,0,0,0.0,251,False,0.0,0,0,0,0,0,Transferred to Galatasaray,2017-08-06T07:07:11Z,45,0,0,0,52538.jpg,0.0,0,0,Reges,0.0,False,6,u,11,43,0.0,0,568,2,4478,4,0.0,0.0,Fernando,0
16,25,716,100,100,13,61366,0,0,4,-4,1348.6,5,0,3,7.8,7.8,0,Kevin,7.3,19,7,293.5,252,True,954.0,0,0,0,0,2311,,2018-01-02T20:01:18Z,104,0,0,0,61366.jpg,6.4,0,0,De Bruyne,24.4,False,17,a,11,43,631.0,174,1834775,10873,2012513,3190,0.7,16.7,De Bruyne,1
2,5,209,100,100,2,59859,0,0,-2,2,262.4,2,0,3,1.3,1.3,0,Ilkay,0.8,9,2,74.5,253,False,229.4,0,0,0,0,791,,2017-10-28T13:01:15Z,53,0,0,0,59859.jpg,2.4,0,0,Gündogan,0.9,False,8,a,11,43,256.0,46,115818,1185,92321,573,0.2,8.7,Gündogan,2
0,0,0,0,0,0,86173,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Manuel,0.0,0,0,0.0,254,False,0.0,0,0,0,0,0,Transferred to Sevilla,2017-07-18T09:34:56Z,70,0,0,0,86173.jpg,0.0,0,0,Agudo Durán,0.0,False,9,u,11,43,0.0,0,65,1,1620,4,0.0,0.0,Nolito,0
10,11,419,100,100,7,182156,0,0,-2,2,557.0,3,0,3,0.5,0.5,0,Leroy,0.0,15,7,181.6,255,False,562.2,0,0,0,0,1542,,2018-01-28T18:31:17Z,83,0,0,0,182156.jpg,5.4,0,0,Sané,6.7,False,19,a,11,43,695.0,118,2097462,7893,2082319,1106,0.0,14.2,Sané,4
5,0,272,None,None,5,165809,0,0,-6,6,363.7,0,0,3,3.0,3.0,0,Bernardo Mota,2.5,6,2,89.4,256,False,266.0,0,0,0,0,944,,None,74,0,0,0,165809.jpg,2.6,0,0,Veiga de Carvalho e Silva,0.9,False,20,a,11,43,265.0,64,70767,280,131533,1047,0.3,8.6,Bernardo Silva,0
5,22,707,100,100,11,37572,0,0,5,-5,493.9,4,0,4,7.8,7.8,0,Sergio,7.3,12,21,279.0,257,True,923.8,0,0,0,0,1781,,2017-11-14T21:01:16Z,120,0,0,0,37572.jpg,7.4,0,0,Agüero,29.2,False,10,a,11,43,1369.0,162,3999224,8057,3077742,9665,0.6,13.5,Agüero,1
4,11,272,100,75,6,205651,0,0,-6,6,232.7,2,0,4,0.5,0.4,0,Gabriel Fernando,0.0,8,8,136.5,259,False,386.2,0,0,0,0,1007,,2017-12-31T13:01:17Z,99,0,1,0,205651.jpg,4.3,0,0,de Jesus,4.5,False,33,a,11,43,744.0,77,1833799,377,2256535,491,0.0,7.8,Jesus,3
5,5,542,100,100,11,58621,0,0,1,-1,386.7,2,0,2,3.0,3.0,0,Kyle,2.5,19,0,90.9,379,False,438.8,0,0,0,0,2203,,2018-01-02T22:31:17Z,66,1,0,0,58621.jpg,4.1,1,0,Walker,12.4,False,2,a,11,43,83.0,102,672055,1292,1108264,1814,0.4,15.5,Walker,2
1,5,263,None,None,6,100180,0,0,-5,5,104.7,1,0,2,3.3,3.3,0,Danilo Luiz,2.8,7,2,49.1,483,False,254.0,0,0,0,0,855,,None,50,0,0,0,100180.jpg,4.3,0,0,da Silva,2.6,False,3,a,11,43,131.0,65,287946,902,396271,843,0.6,13.0,Danilo,1
1,1,84,0,0,2,102826,0,0,-2,2,100.9,0,0,2,0.0,0.0,0,Benjamin,0.0,1,0,19.7,484,False,68.4,0,0,0,0,298,Knee injury - Unknown return date,2017-09-23T15:01:15Z,63,0,0,0,102826.jpg,4.3,0,0,Mendy,0.3,False,22,i,11,43,27.0,17,87865,5,111323,30,0.0,2.7,Mendy,2
1,0,15,100,100,0,209244,0,0,-3,3,13.7,0,0,3,1.5,1.5,0,Phil,1.0,1,0,3.6,492,False,21.0,0,0,0,0,17,,2017-12-22T14:01:16Z,47,0,0,0,209244.jpg,2.5,0,0,Foden,0.0,False,47,a,11,43,2.0,5,885,11,2520,7,0.2,1.1,Foden,0
0,0,9,None,None,0,216183,0,0,-3,3,2.9,0,0,3,1.0,1.0,0,Brahim,0.5,1,0,4.5,493,False,6.6,0,0,0,0,31,,None,47,0,0,0,216183.jpg,1.0,0,0,Diaz,0.0,False,55,a,11,43,35.0,3,1531,9,4091,5,0.1,0.6,Diaz,0
0,0,62,None,None,1,206325,0,0,0,0,89.4,0,0,3,1.8,1.8,0,Oleksandr,1.3,2,0,16.8,551,False,73.0,0,0,0,0,261,,None,50,0,0,0,206325.jpg,2.0,0,0,Zinchenko,0.0,False,35,a,11,43,6.0,8,1365,17,963,22,0.3,1.6,Zinchenko,0
0,0,0,None,None,0,109646,0,0,0,0,0.0,0,0,2,0.5,0.5,0,Oluwatosin,0.0,0,0,0.0,586,False,0.0,0,0,0,0,0,,None,40,0,0,0,109646.jpg,0.0,0,0,Adarabioyo,0.0,False,24,a,11,43,0.0,0,2821,70,1529,33,0.0,0.0,Adarabioyo,0
0,0,40,None,None,1,146941,-1,1,-1,1,2.5,0,0,2,2.3,2.3,0,Aymeric,1.8,1,0,2.3,612,False,20.2,0,0,0,0,180,,None,54,0,0,0,146941.jpg,3.5,0,0,Laporte,1.4,False,14,a,11,43,0.0,7,120418,589,41685,1729,0.3,1.3,Laporte,1
0,0,0,None,None,0,174594,0,0,0,0,0.0,0,0,4,0.5,0.5,0,Lukas,0.0,0,0,0.0,627,False,0.0,0,0,0,0,0,,None,45,0,0,0,174594.jpg,0.0,0,0,Nmecha,0.1,False,43,a,11,43,0.0,0,3267,299,1233,160,0.0,0.0,Nmecha,0
5,8,352,100,100,8,37265,-1,1,-3,3,839.8,2,0,3,3.3,2.8,2,Alexis,2.8,25,8,257.5,14,False,621.6,0,0,0,0,1851,,2017-12-02T16:31:15Z,117,0,1,0,37265.jpg,4.7,0,0,Sánchez,4.3,False,7,a,12,1,1113.0,108,502919,551,447384,6309,0.2,9.2,Sánchez,5
1,0,441,100,100,15,62398,0,0,-3,3,306.3,0,0,3,2.5,2.0,1,Nemanja,2.0,18,0,91.4,107,False,497.6,0,0,0,0,2469,,2017-12-04T15:01:15Z,47,0,0,0,62398.jpg,2.4,0,0,Matic,8.1,False,31,a,12,1,109.0,68,572528,1294,1053905,1410,0.4,14.5,Matic,5
0,10,598,None,None,15,51940,0,0,4,-4,10.0,0,0,1,4.0,3.5,4,David,3.5,20,0,65.7,260,True,643.8,0,0,0,0,2520,,None,59,0,0,0,51940.jpg,5.0,0,93,de Gea,43.2,False,1,a,12,1,0.0,141,1196106,3852,867522,2315,0.6,23.9,de Gea,0
0,0,0,None,None,0,42899,0,0,-3,3,0.0,0,0,1,0.5,0.0,0,Sergio,0.0,0,0,0.0,261,False,0.0,0,0,0,0,0,,None,47,0,0,0,42899.jpg,0.0,0,0,Romero,0.1,False,20,a,12,1,0.0,0,1544,14,6731,23,0.0,0.0,Romero,0
0,0,0,None,None,0,168196,0,0,0,0,0.0,0,0,1,0.5,0.0,0,Joel Dinis,0.0,0,0,0.0,262,False,0.0,0,0,0,0,0,,None,40,0,0,0,168196.jpg,0.0,0,0,Castro Pereira,6.2,False,40,a,12,1,0.0,0,401194,66,164861,443,0.0,0.0,Joel Pereira,0
0,5,374,100,100,8,55909,0,0,-1,1,30.2,1,0,2,3.5,3.0,2,Chris,3.0,16,1,61.7,263,False,454.0,0,0,0,0,1725,,2018-01-01T17:01:18Z,54,0,0,0,55909.jpg,3.7,0,0,Smalling,3.9,False,12,a,12,1,131.0,74,453216,4331,349711,1376,0.6,13.7,Smalling,3
0,16,489,50,25,13,76359,0,0,6,-6,24.6,2,0,2,0.3,0.0,0,Phil,0.0,11,0,47.5,264,False,439.6,0,0,0,0,1793,Knock - 50% chance of playing,2018-02-19T10:31:19Z,56,1,0,0,76359.jpg,4.8,0,0,Jones,10.9,False,4,d,12,1,10.0,101,2030988,150,1568872,32372,0.0,18.0,Jones,2
0,1,143,100,100,5,106760,0,0,-1,1,86.0,0,0,2,2.0,1.5,0,Luke,1.5,2,0,27.2,265,False,89.4,0,0,0,0,532,,2017-07-12T10:31:11Z,49,0,0,0,106760.jpg,5.2,0,0,Shaw,1.1,False,23,a,12,1,96.0,31,122189,167,75339,1960,0.3,6.3,Shaw,1
0,4,88,50,25,2,58893,0,0,-1,1,25.1,0,0,2,1.1,0.5,0,Marcos,1.8,7,0,18.5,266,False,115.6,0,0,0,0,474,Knock - 50% chance of playing,2018-02-19T10:31:19Z,54,0,0,0,58893.jpg,2.3,0,0,Rojo,0.2,False,5,d,12,1,44.0,16,24624,7,22902,309,0.3,3.0,Rojo,5
0,12,532,100,100,14,20695,0,0,4,-4,316.5,2,0,2,2.8,2.3,1,Antonio,2.3,15,3,99.1,267,False,459.2,0,0,0,0,2135,,2018-02-19T10:31:19Z,69,0,0,0,20695.jpg,5.1,0,0,Valencia,11.1,False,25,a,12,1,217.0,123,1074517,3446,1114202,3171,0.3,17.8,Valencia,6
0,0,46,100,100,1,40002,0,0,-6,6,4.6,0,0,2,0.5,0.0,0,Matteo,0.0,2,0,4.8,268,False,41.4,0,0,0,0,195,,2018-01-01T17:01:18Z,49,0,0,0,40002.jpg,2.3,0,0,Darmian,0.2,False,36,a,12,1,2.0,9,7028,9,33205,15,0.0,1.8,Darmian,0
0,0,88,0,0,3,58877,0,0,-4,4,80.6,0,0,2,0.0,0.0,0,Daley,0.0,0,0,15.1,270,False,55.8,0,0,0,0,274,Knock - Expected back 25 Feb,2018-01-19T13:31:17Z,51,0,0,0,58877.jpg,4.0,0,0,Blind,0.8,False,17,i,12,1,15.0,20,135696,6,188136,112,0.0,3.9,Blind,0
0,3,201,100,100,6,197365,0,0,0,0,28.1,1,0,2,0.8,0.3,1,Eric,0.3,3,1,28.3,271,False,175.0,0,0,0,0,729,,2017-11-18T20:31:14Z,60,0,0,0,197365.jpg,5.2,0,0,Bailly,5.4,False,3,a,12,1,79.0,47,583978,829,874958,230,0.1,7.8,Bailly,2
0,0,3,0,0,0,180804,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Axel,0.0,0,0,0.0,272,False,0.0,0,0,0,0,1,Season-long loan to Aston Villa,2018-01-25T14:01:16Z,39,0,0,0,180804.jpg,1.0,0,0,Tuanzebe,1.5,False,38,u,12,1,0.0,1,110509,27,130017,248,0.0,0.3,Tuanzebe,0
0,1,182,None,None,3,184667,0,0,-6,6,31.4,0,0,2,1.0,0.5,2,Victor,0.5,10,0,21.5,273,False,181.8,0,0,0,0,833,,None,49,0,0,0,184667.jpg,2.6,0,0,Lindelöf,1.0,False,2,a,12,1,0.0,29,68268,474,299289,115,0.1,5.9,Lindelöf,1
4,6,351,100,100,13,43670,0,0,-2,2,645.6,1,0,3,2.3,1.8,0,Juan,1.8,7,3,133.9,274,False,355.0,0,0,0,0,1448,,2017-07-18T08:31:12Z,68,0,0,0,43670.jpg,3.8,0,0,Mata,2.2,False,8,a,12,1,344.0,84,205173,240,258775,1057,0.3,12.4,Mata,1
0,3,120,0,0,3,41184,0,0,-3,3,63.0,1,0,3,0.0,0.0,0,Marouane,0.3,0,3,44.2,275,False,181.0,0,0,0,0,408,Knee injury - Expected back 07 Apr,2018-01-31T22:31:17Z,47,0,0,0,41184.jpg,2.9,0,0,Fellaini,0.5,False,27,i,12,1,198.0,35,190990,3,205775,82,0.1,7.4,Fellaini,1
0,0,0,100,100,0,2404,0,0,-3,3,11.2,0,0,3,0.8,0.3,0,Michael,0.3,0,0,5.1,276,False,7.0,0,0,0,0,24,,2017-09-26T12:31:13Z,42,0,0,0,2404.jpg,1.0,0,0,Carrick,0.9,False,16,a,12,1,33.0,1,85337,354,110533,308,0.1,0.2,Carrick,0
5,10,379,100,100,8,18892,0,0,-1,1,390.5,1,0,3,1.8,1.3,2,Ashley,1.3,18,2,105.7,277,False,480.2,0,0,0,0,1794,,2017-12-31T19:31:17Z,49,0,0,0,18892.jpg,3.8,0,0,Young,1.9,False,18,a,12,1,187.0,79,584780,1088,506726,1351,0.3,16.1,Young,5
1,0,142,0,0,3,59846,0,0,-5,5,163.5,0,0,3,0.0,0.0,0,Ander,0.3,11,0,43.7,278,False,199.6,0,0,0,0,871,Muscle injury - Expected back 25 Feb,2018-02-11T18:01:18Z,50,0,0,0,59846.jpg,1.5,0,0,Herrera,1.1,False,21,i,12,1,72.0,29,27267,9,196104,182,0.1,5.8,Herrera,4
4,10,346,100,100,6,109322,0,0,1,-1,398.7,2,0,3,3.8,3.3,6,Jesse,3.3,12,8,138.1,279,False,457.2,0,0,0,0,1292,,2017-11-05T15:31:17Z,61,0,0,0,109322.jpg,4.3,0,0,Lingard,11.8,False,14,a,12,1,527.0,104,1558127,6530,963116,11517,0.5,17.0,Lingard,2
6,7,380,100,100,8,148225,0,0,0,0,424.3,1,0,3,3.0,2.5,5,Anthony,2.5,11,9,160.9,280,False,516.8,0,0,0,0,1334,,2017-12-30T16:31:17Z,80,0,0,0,148225.jpg,4.5,0,0,Martial,3.7,False,11,a,12,1,666.0,118,564493,1983,474339,2862,0.3,14.8,Martial,1
11,9,361,100,100,8,74208,0,0,-1,1,482.6,3,0,3,2.3,1.8,2,Paul,1.8,14,3,149.1,282,False,481.2,0,0,0,0,1464,,2018-02-17T16:01:19Z,79,0,0,0,74208.jpg,5.3,1,0,Pogba,12.1,False,6,a,12,1,526.0,95,2122824,1540,2679073,7993,0.2,12.0,Pogba,2
0,0,52,None,None,2,195851,0,0,-3,3,24.1,0,0,3,2.0,1.5,2,Scott,1.5,1,0,7.4,283,False,39.4,0,0,0,0,294,,None,42,0,0,0,195851.jpg,1.8,0,0,McTominay,0.8,False,39,a,12,1,10.0,11,74587,3117,43049,520,0.4,2.6,McTominay,0
5,6,270,100,100,8,176297,0,0,-1,1,334.0,0,0,4,0.8,0.3,0,Marcus,0.3,12,4,131.1,284,False,335.2,0,0,0,0,1321,,2018-02-11T18:01:18Z,74,0,0,0,176297.jpg,3.0,0,0,Rashford,5.3,False,19,a,12,1,646.0,74,1007657,509,1088546,1889,0.0,10.0,Rashford,2
6,13,466,100,100,13,66749,0,0,-3,3,436.9,3,0,4,6.0,5.5,12,Romelu,5.5,20,13,221.6,285,False,669.4,0,0,0,0,2339,,2017-12-30T18:01:16Z,112,0,1,0,66749.jpg,4.9,0,0,Lukaku,19.8,False,9,a,12,1,1114.0,131,1877673,3733,3394415,2002,0.5,11.7,Lukaku,3
0,0,0,0,0,0,156689,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Andreas,0.0,0,0,0.0,476,False,0.0,0,0,0,0,0,Season-long loan to Valencia,2017-09-05T09:39:21Z,49,0,0,0,156689.jpg,0.0,0,0,Pereira,0.0,False,15,u,12,1,0.0,0,221,0,3927,2,0.0,0.0,Pereira,0
0,0,18,0,0,0,9808,0,0,-5,5,43.5,0,0,4,0.0,0.0,0,Zlatan,0.0,2,0,12.6,523,False,14.8,0,0,0,0,102,Knee injury - Expected back 25 Feb,2017-12-30T20:01:16Z,95,0,0,0,9808.jpg,1.0,0,0,Ibrahimovic,0.2,False,10,i,12,1,68.0,5,37929,9,39229,38,0.0,0.5,Ibrahimovic,0
1,2,33,100,100,3,167767,0,0,-3,3,80.7,0,0,3,2.3,3.3,3,Robert Kenedy,3.8,1,0,23.2,110,False,51.0,0,0,0,0,273,,2018-01-26T15:31:17Z,47,0,0,0,167767.jpg,3.8,0,0,Nunes do Nascimento,0.8,False,15,a,13,4,100.0,15,50256,499,10113,457,0.8,3.2,Kenedy,0
1,1,61,0,0,1,149828,0,0,-4,4,43.2,0,0,4,0.0,0.0,0,Islam,0.0,3,1,21.0,212,False,69.6,0,0,0,0,240,Thigh injury - Expected back 10 Mar,2018-02-01T17:01:19Z,66,0,0,0,149828.jpg,1.8,0,0,Slimani,0.3,False,13,i,13,4,101.0,21,22927,12,35030,290,0.0,3.2,Slimani,0
0,4,280,100,100,3,19838,0,0,1,-1,0.0,3,0,1,-1.5,-0.5,0,Robert,0.0,21,0,36.5,286,False,364.2,0,0,0,0,1440,,2018-01-29T11:31:16Z,41,0,0,1,19838.jpg,3.6,0,44,Elliot,17.7,False,1,a,13,4,0.0,57,880843,948,793399,2861,0.0,13.9,Elliot,0
0,2,172,100,100,2,59735,0,0,-1,1,0.0,1,0,1,-0.7,0.3,0,Karl,0.8,15,0,25.9,287,False,258.8,0,0,0,0,900,,2017-08-25T13:31:14Z,44,1,0,0,59735.jpg,3.3,0,35,Darlow,0.3,False,26,a,13,4,0.0,33,24409,25,26250,244,0.2,7.5,Darlow,0
1,2,324,100,100,4,151119,0,0,-1,1,206.5,1,0,2,0.8,1.8,0,DeAndre,2.3,30,0,62.6,288,False,370.8,0,0,0,0,2009,,2017-09-10T14:31:14Z,44,1,0,0,151119.jpg,2.2,0,0,Yedlin,0.8,False,22,a,13,4,47.0,53,76835,279,54585,333,0.5,12.0,Yedlin,4
1,6,317,100,75,4,58845,0,0,-1,1,50.8,1,0,2,-0.5,0.4,0,Ciaran,1.0,30,2,67.5,289,False,433.6,0,0,0,0,1745,,2018-02-24T14:01:19Z,44,0,0,0,58845.jpg,3.2,0,0,Clark,2.0,False,2,a,13,4,190.0,64,289195,344,247454,853,0.2,14.5,Clark,3
0,8,393,100,100,6,101148,0,0,2,-2,50.1,2,0,2,3.3,4.3,1,Jamaal,4.8,22,3,84.6,290,False,585.8,0,0,0,0,2027,,2018-01-06T17:31:18Z,47,0,0,0,101148.jpg,3.8,0,0,Lascelles,8.0,False,6,a,13,4,205.0,87,1038130,6407,725424,2393,1.0,18.5,Lascelles,3
0,0,134,100,100,2,106618,0,0,-3,3,61.1,0,0,2,1.0,2.0,1,Paul,2.5,9,0,25.3,291,False,185.6,0,0,0,0,735,,2017-08-13T13:01:13Z,42,0,0,0,106618.jpg,2.3,0,0,Dummett,0.4,False,3,a,13,4,5.0,23,27526,647,43772,182,0.6,5.5,Dummett,1
0,0,0,0,0,0,83428,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Grant,0.0,0,0,0.0,292,False,0.0,0,0,0,0,0,Transferred to Norwich,2017-09-05T09:35:21Z,40,0,0,0,83428.jpg,0.0,0,0,Hanley,0.4,False,5,u,13,4,0.0,0,5800,2,85602,25,0.0,0.0,Hanley,0
0,2,38,0,0,1,27462,0,0,-1,1,47.6,0,0,2,0.0,0.0,0,Jesús,0.0,0,0,8.4,293,False,32.2,0,0,0,0,97,Ankle injury - Unknown return date,2017-12-15T14:01:15Z,39,0,0,0,27462.jpg,4.5,0,0,Gámez Duarte,1.7,False,27,i,13,4,4.0,9,196333,226,221590,314,0.0,2.3,Gámez,0
0,1,214,100,100,2,77359,0,0,-2,2,23.8,0,0,2,0.5,1.5,1,Florian,2.0,23,0,43.2,294,False,309.4,0,0,0,0,1203,,2018-02-04T14:31:19Z,43,0,0,0,77359.jpg,1.8,0,0,Lejeune,0.1,False,20,a,13,4,99.0,25,7302,54,35393,30,0.5,5.8,Lejeune,3
7,9,388,100,100,6,56983,0,0,-6,6,674.9,1,0,3,2.3,3.3,1,Matt,3.8,30,1,147.1,295,False,422.4,0,0,0,0,2105,,2017-10-15T14:31:15Z,54,0,0,0,56983.jpg,3.3,0,0,Ritchie,1.7,False,11,a,13,4,373.0,87,398233,482,488087,648,0.7,16.1,Ritchie,4
1,1,187,100,100,3,50232,0,0,-3,3,371.7,0,0,3,0.3,1.3,2,Jonjo,1.8,23,0,79.2,296,False,233.8,0,0,0,0,1470,,2017-12-13T22:31:14Z,52,0,0,0,50232.jpg,1.7,2,0,Shelvey,0.3,False,8,a,13,4,188.0,35,17260,121,84833,65,0.3,6.7,Shelvey,2
0,0,0,0,0,0,42727,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Yoan,0.0,0,0,0.0,297,False,0.0,0,0,0,0,0,Joined Goztepe SK,2017-07-18T09:38:42Z,50,0,0,0,42727.jpg,0.0,0,0,Gouffran,0.0,False,20,u,13,4,0.0,0,33,0,255,0,0.0,0.0,Gouffran,0
0,3,210,None,None,2,28147,0,0,-4,4,115.9,0,0,3,2.5,3.5,2,Mohamed,4.0,19,2,51.5,298,False,264.8,0,0,0,0,1167,,None,46,0,0,0,28147.jpg,2.3,0,0,Diamé,0.2,False,10,a,13,4,132.0,48,12602,363,15818,174,0.9,10.4,Diamé,1
0,0,0,0,0,0,58771,0,0,-3,3,0.0,0,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,299,False,0.0,0,0,0,0,0,Season-long loan to Nottingham Forest,2018-02-01T10:05:52Z,42,0,0,0,58771.jpg,0.0,0,0,Colback,1.1,False,4,u,13,4,0.0,0,113350,11,112048,224,0.0,0.0,Colback,0
4,5,219,100,100,6,104953,0,0,-2,2,298.7,1,0,3,0.0,1.0,1,Christian,1.5,19,2,106.4,300,False,290.4,0,0,0,0,1625,,2017-11-06T08:31:15Z,48,0,0,0,104953.jpg,3.0,0,0,Atsu,1.6,False,30,a,13,4,473.0,73,447587,198,505684,1009,0.3,15.2,Atsu,1
2,7,227,100,100,3,104547,0,0,-4,4,242.7,2,0,4,3.8,4.8,13,Dwight,5.3,24,5,106.0,301,False,286.2,0,0,0,0,1305,,2018-01-20T16:31:17Z,61,0,0,0,104547.jpg,2.8,0,0,Gayle,0.8,False,9,a,13,4,533.0,69,107752,2299,183796,213,0.9,11.3,Gayle,2
4,5,204,None,None,5,168580,0,0,-3,3,373.0,1,0,4,1.8,2.8,4,Ayoze,3.3,21,2,106.0,302,False,282.4,0,0,0,0,1695,,None,52,1,0,0,168580.jpg,2.5,0,0,Pérez,1.1,False,17,a,13,4,407.0,66,152872,659,167659,557,0.6,12.7,Pérez,2
