,round,team_rank,opponent_team_rank,opp_pot,concede_pot,prev_points,form_points,ict_form,total_points,Predicted,Prediction_Error
4279,2,13,18,1.181818181818182,1.5454545454545454,6.0,3.0,1.3333333333333333,1,4.1,3.0999999999999996
7066,1,18,4,2.0,2.0,0.0,0.0,0.0,0,0.5,0.5
22695,3,15,10,0.7058823529411765,1.7368421052631582,6.0,5.0,2.933333333333332,2,5.8,3.8
7476,2,12,16,0.7272727272727273,1.2727272727272727,1.0,1.3333333333333333,3.466666666666667,2,3.6,1.6
4560,3,3,18,1.0666666666666669,1.5714285714285714,1.0,3.333333333333333,5.266666666666668,7,6.2,0.7999999999999998
17964,3,6,19,0.9375,1.6875,2.0,3.0,3.066666666666667,2,5.7,3.7
6204,1,11,5,1.2,3.2,2.0,1.6666666666666667,2.833333333333333,2,2.0,0.0
2136,2,12,1,1.1538461538461535,1.0714285714285714,1.0,5.0,6.133333333333333,2,6.4,4.4
491,1,19,14,1.0,2.0,2.0,3.0,4.766666666666667,6,4.8,1.2000000000000002
1451,1,4,2,1.1666666666666667,1.0,8.0,9.0,5.533333333333334,12,9.4,2.5999999999999996
6454,2,15,19,0.5454545454545454,1.5,3.0,3.6666666666666665,6.2666666666666675,7,5.9,1.0999999999999996
6192,2,19,15,1.2,1.3636363636363635,1.0,2.333333333333333,5.633333333333334,1,4.2,3.2
20026,3,12,9,0.7692307692307693,0.7692307692307693,1.0,0.6666666666666666,0.5999999999999984,0,2.2,2.2
5942,2,9,18,1.3333333333333333,1.4444444444444444,2.0,3.333333333333333,6.166666666666668,9,5.6,3.4000000000000004
6408,3,13,9,1.0,1.4,1.0,6.0,4.233333333333332,15,8.8,6.199999999999999
888,1,12,16,1.25,1.2,1.0,3.333333333333333,2.033333333333334,8,6.3,1.7000000000000002
14216,1,5,4,2.0,0.5,3.0,3.6666666666666665,4.2,2,4.3,2.3
20759,3,1,9,1.2941176470588236,1.125,8.0,4.666666666666667,5.0666666666666655,4,4.2,0.20000000000000018
16945,3,14,18,1.6666666666666667,1.8666666666666667,1.0,2.0,2.6,1,4.2,3.2
6497,2,18,3,1.875,1.5714285714285714,1.0,2.333333333333333,2.6,6,2.9,3.1
22768,3,17,11,1.3529411764705883,2.0588235294117645,7.0,4.333333333333333,5.166666666666665,5,3.9,1.1
3901,1,2,11,0.6666666666666666,0.6666666666666666,2.0,3.0,4.066666666666666,2,5.1,3.0999999999999996
438,1,15,8,1.0,1.0,0.0,0.0,0.0,2,1.6,0.3999999999999999
8285,3,4,19,1.0,1.5,9.0,7.666666666666668,5.066666666666666,0,9.1,9.1
1570,1,12,10,1.0,1.0,0.0,0.0,0.0,1,1.9,0.8999999999999999
2128,2,16,5,2.1111111111111107,1.0,2.0,1.3333333333333333,3.033333333333333,1,1.3,0.30000000000000004
54,2,5,19,0.9090909090909092,1.4545454545454546,2.0,1.6666666666666667,1.6333333333333335,1,4.2,3.2
2138,1,18,2,0.0,2.333333333333333,0.0,0.0,2.6666666666666665,-1,0.7,1.7
5230,1,15,10,0.5,2.5,6.0,2.6666666666666665,1.7666666666666666,2,2.8,0.7999999999999998
13387,2,20,5,2.0,2.5714285714285716,0.0,0.3333333333333333,2.6,-1,0.6,1.6
2819,1,18,10,0.75,1.5,9.0,4.0,4.066666666666668,2,3.2,1.2000000000000002
16915,3,11,16,1.368421052631579,1.7894736842105263,2.0,1.6666666666666667,1.6999999999999993,2,3.4,1.4
21056,2,1,15,1.4545454545454546,1.4545454545454546,1.0,3.0,1.9000000000000008,7,5.8,1.2000000000000002
6461,1,20,1,4.0,4.0,0.0,0.0,0.0,-1,-1.0,0.0
2846,2,1,17,1.3333333333333333,0.8888888888888888,8.0,9.666666666666666,5.133333333333336,12,12.0,0.0
2897,2,8,2,2.5,1.4,0.0,4.666666666666667,6.3666666666666645,7,5.9,1.0999999999999996
11742,1,20,4,0.5,2.0,2.0,1.6666666666666667,2.033333333333333,2,2.3,0.2999999999999998
3205,2,4,8,1.6363636363636365,0.3636363636363637,1.0,3.0,2.400000000000001,2,4.9,2.9000000000000004
8283,3,4,9,1.4666666666666666,1.4705882352941178,0.0,5.0,4.4,14,7.8,6.2
5884,3,11,12,1.2307692307692308,1.5,1.0,2.333333333333333,2.766666666666667,0,4.3,4.3
5690,2,18,4,2.0,1.6923076923076923,5.0,4.0,5.066666666666669,1,3.3,2.3
64,1,5,17,0.6,0.8,1.0,1.3333333333333333,4.866666666666666,2,3.8,1.7999999999999998
6502,2,15,19,0.5454545454545454,1.5,1.0,1.0,4.5,1,3.3,2.3
7341,3,17,10,0.9285714285714286,1.4285714285714286,1.0,1.3333333333333333,2.966666666666665,2,2.7,0.7000000000000002
2465,3,14,20,1.0714285714285714,2.0,2.0,1.6666666666666667,2.3333333333333357,2,3.9,1.9
13389,2,18,7,0.625,2.25,6.0,2.0,3.4,1,1.2,0.19999999999999996
248,3,6,2,2.5,1.7058823529411764,8.0,4.666666666666667,4.466666666666667,1,2.8,1.7999999999999998
1572,1,3,17,1.5,1.0,6.0,4.333333333333333,2.6000000000000005,6,5.8,0.20000000000000018
6776,2,19,16,0.4166666666666667,1.25,1.0,3.333333333333333,3.2666666666666657,7,6.3,0.7000000000000002
6409,1,20,14,1.5,3.333333333333333,0.0,0.0,0.0,1,1.6,0.6000000000000001
2047,1,12,9,0.8333333333333334,0.8,1.0,2.333333333333333,3.4333333333333336,0,4.2,4.2
4253,1,18,4,2.0,2.0,0.0,0.0,0.0,1,0.5,0.5
10383,3,19,12,0.5625,1.2,6.0,4.333333333333333,2.0333333333333328,6,5.2,0.7999999999999998
10294,2,17,2,2.1111111111111107,1.75,2.0,3.333333333333333,3.0666666666666664,0,3.6,3.6
185,1,3,8,1.0,2.333333333333333,2.0,5.0,4.3,11,7.1,3.9000000000000004
6485,3,12,13,1.1538461538461535,2.1538461538461537,1.0,1.0,4.133333333333334,1,2.3,1.2999999999999998
4503,3,16,7,1.4285714285714286,1.5384615384615383,1.0,1.0,2.833333333333333,2,1.7,0.30000000000000004
66,1,6,4,2.0,0.6666666666666666,1.0,3.0,3.6666666666666665,6,4.2,1.7999999999999998
9216,3,5,19,1.0,1.0,8.0,3.333333333333333,4.899999999999999,1,3.7,2.7
3792,1,19,7,1.0,1.0,0.0,0.0,0.0,1,1.4,0.3999999999999999
20772,1,13,10,1.0,2.0,2.0,2.0,2.7666666666666675,2,3.3,1.2999999999999998
2818,1,17,19,0.75,1.75,1.0,3.6666666666666665,3.966666666666668,9,6.9,2.0999999999999996
1135,1,7,8,2.0,2.333333333333333,8.0,4.0,3.5999999999999988,2,2.9,0.8999999999999999
1999,1,8,11,2.0,0.5,1.0,0.0,0.0,7,1.3,5.7
4557,2,5,8,1.7777777777777777,0.3333333333333333,2.0,1.6666666666666667,2.9333333333333336,0,2.6,2.6
6456,2,11,12,0.75,1.4545454545454546,1.0,3.333333333333333,3.266666666666667,2,5.8,3.8
18412,3,11,3,2.0,1.8421052631578947,1.0,0.6666666666666666,1.3,1,0.8,0.19999999999999996
20548,3,6,4,2.1333333333333333,1.2142857142857142,1.0,4.666666666666667,5.333333333333333,12,6.0,6.0
4848,2,16,11,1.3076923076923077,1.5384615384615383,6.0,5.0,3.4000000000000012,8,5.6,2.4000000000000004
2865,2,8,14,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,2.5333333333333337,1,3.3,2.3
6143,1,12,7,3.0,1.6666666666666667,1.0,0.6666666666666666,2.3666666666666667,0,0.8,0.8
7194,3,3,12,1.5294117647058822,0.9411764705882352,6.0,4.0,2.8666666666666654,1,4.6,3.5999999999999996
19966,3,20,17,0.9473684210526316,0.9473684210526316,6.0,3.0,2.8666666666666667,1,3.8,2.8
5665,3,18,2,1.8333333333333333,1.2105263157894737,-1.0,0.0,2.0000000000000004,0,0.5,0.5
6491,1,15,4,1.0,1.0,0.0,0.0,0.0,1,1.1,0.10000000000000009
7205,2,9,17,1.2727272727272727,1.7272727272727273,1.0,3.0,1.866666666666666,6,5.9,0.09999999999999964
10373,2,16,14,1.3636363636363635,1.181818181818182,1.0,0.0,0.0,6,1.6,4.4
1552,1,3,12,0.0,1.0,2.0,4.333333333333333,4.566666666666666,6,7.2,1.2000000000000002
2163,2,10,4,1.75,2.125,6.0,4.666666666666667,2.5333333333333323,2,4.3,2.3
2838,1,15,6,0.6666666666666666,2.333333333333333,1.0,1.3333333333333333,2.6,2,2.4,0.3999999999999999
13355,2,19,17,1.3,2.2,0.0,2.6666666666666665,4.866666666666668,7,5.2,1.7999999999999998
12678,2,18,16,0.8571428571428571,0.7142857142857143,1.0,2.6666666666666665,5.200000000000001,2,5.1,3.0999999999999996
8305,2,3,4,2.2222222222222223,1.2222222222222223,7.0,3.0,2.333333333333333,2,1.7,0.30000000000000004
21057,2,1,19,1.181818181818182,1.0,7.0,4.666666666666667,2.1666666666666674,6,6.3,0.2999999999999998
165,2,2,13,0.4,1.181818181818182,6.0,3.0,2.0333333333333328,2,4.0,2.0
3272,2,4,6,2.5,2.0,2.0,1.6666666666666667,4.800000000000003,1,1.6,0.6000000000000001
1174,2,7,11,0.9090909090909092,1.7272727272727273,5.0,4.0,4.499999999999999,6,4.8,1.2000000000000002
8418,2,5,3,1.8181818181818181,1.2727272727272727,-1.0,0.6666666666666666,3.7999999999999976,0,1.6,1.6
11012,3,14,7,1.1176470588235294,1.9411764705882355,1.0,4.0,3.1666666666666674,5,5.8,0.7999999999999998
12018,2,11,14,1.5,1.8,0.0,2.0,1.7999999999999992,6,4.5,1.5
16783,2,13,6,1.5,2.0,2.0,4.666666666666667,4.5333333333333306,1,6.0,5.0
1569,1,14,6,1.0,3.0,0.0,0.0,0.0,0,1.1,1.1
125,2,6,19,0.7692307692307693,1.6153846153846154,16.0,8.333333333333334,8.866666666666664,8,6.9,1.0999999999999996
6484,2,12,13,0.6153846153846154,1.4166666666666667,1.0,0.0,0.0,1,1.8,0.8
507,2,10,4,1.6153846153846154,1.3846153846153846,2.0,3.333333333333333,3.0999999999999983,6,4.2,1.7999999999999998
1096,1,10,15,1.4,1.6,9.0,4.0,4.866666666666666,1,3.5,2.5
6412,2,15,17,1.1111111111111112,2.1,1.0,4.333333333333333,3.5,6,7.4,1.4000000000000004
898,2,12,16,0.8181818181818182,1.181818181818182,6.0,6.333333333333332,2.9000000000000017,6,8.4,2.4000000000000004
142,2,4,14,0.42857142857142855,0.5714285714285714,7.0,9.333333333333334,5.5666666666666655,7,12.0,5.0
17681,1,16,18,0.75,1.0,1.0,1.0,2.4666666666666672,1,3.5,2.5
16155,2,8,11,1.1666666666666667,1.7692307692307692,2.0,7.0,4.6,7,10.0,3.0
3829,1,19,7,1.0,1.0,2.0,0.0,0.0,1,0.6,0.4
7174,2,3,10,2.2857142857142856,1.75,7.0,5.333333333333333,4.733333333333333,0,5.2,5.2
6865,1,6,19,0.0,0.0,0.0,0.0,0.0,9,3.6,5.4
12649,2,20,8,1.3333333333333333,1.6363636363636365,1.0,1.0,2.0000000000000004,1,1.9,0.8999999999999999
6242,1,14,11,0.8333333333333334,0.8333333333333334,2.0,3.6666666666666665,6.266666666666667,1,5.5,4.5
2006,1,14,6,1.4,1.0,1.0,1.6666666666666667,2.166666666666666,2,2.8,0.7999999999999998
7209,1,9,16,1.5,1.1428571428571428,0.0,0.6666666666666666,1.5,1,3.1,2.1
554,2,16,4,2.6666666666666665,1.4444444444444444,2.0,0.6666666666666666,2.6666666666666665,-1,0.1,1.1
13386,1,19,17,1.8571428571428568,2.2857142857142856,2.0,1.0,3.0,0,2.2,2.2
11861,1,12,17,0.8333333333333334,2.0,1.0,3.0,1.4333333333333336,2,6.1,4.1
9206,2,6,8,0.5555555555555556,1.1111111111111112,1.0,4.666666666666667,3.0333333333333328,6,7.4,1.4000000000000004
1822,3,17,4,1.7142857142857142,1.4285714285714286,1.0,4.0,3.9666666666666672,9,5.2,3.8
3855,3,16,14,1.2142857142857142,1.8571428571428568,1.0,1.0,0.16666666666666666,1,2.8,1.7999999999999998
9308,1,8,14,0.25,0.8,0.0,0.0,0.0,7,2.7,4.3
13346,1,19,6,1.3333333333333333,2.0,0.0,0.6666666666666666,2.3333333333333344,1,1.6,0.6000000000000001
1101,1,7,4,1.1428571428571428,2.2857142857142856,6.0,4.666666666666667,3.3333333333333313,2,4.6,2.5999999999999996
4292,1,11,17,0.6666666666666666,0.8333333333333334,2.0,2.6666666666666665,2.5333333333333328,1,5.4,4.4
3826,3,13,18,0.8421052631578947,1.6666666666666667,2.0,3.0,2.233333333333336,6,5.6,0.40000000000000036
7202,2,10,20,0.5555555555555556,1.8888888888888888,1.0,3.0,1.7999999999999998,6,6.5,0.5
6952,1,20,5,2.25,1.75,1.0,1.0,0.4333333333333334,1,1.4,0.3999999999999999
11006,3,11,14,1.8571428571428568,1.8571428571428568,1.0,1.3333333333333333,4.466666666666668,1,2.6,1.6
13531,1,17,1,3.0,2.0,0.0,0.0,0.0,0,-0.2,0.2
7421,3,3,8,1.2222222222222223,1.4705882352941178,2.0,3.6666666666666665,2.033333333333333,8,5.5,2.5
2113,1,15,9,2.0,2.0,1.0,4.333333333333333,6.033333333333334,12,5.9,6.1
4483,1,9,20,0.0,0.0,1.0,4.333333333333333,3.9333333333333336,6,8.7,2.6999999999999993
12733,3,15,12,0.9375,1.75,6.0,7.333333333333332,4.0,1,8.9,7.9
10291,1,15,14,1.5714285714285714,1.0,2.0,1.6666666666666667,2.0333333333333337,1,3.3,2.3
6440,2,16,6,1.5833333333333333,1.5833333333333333,2.0,1.3333333333333333,3.5000000000000018,1,1.5,0.5
5871,1,4,16,0.0,0.0,0.0,0.0,0.0,6,3.2,2.8
5964,2,9,7,0.75,1.375,2.0,1.0,2.5,2,1.8,0.19999999999999996
2798,1,8,3,2.6666666666666665,1.3333333333333333,1.0,2.333333333333333,4.933333333333335,0,2.6,2.6
2890,1,12,1,2.6666666666666665,1.3333333333333333,4.0,3.333333333333333,2.933333333333332,0,2.7,2.7
6488,1,18,4,2.6666666666666665,1.5,1.0,0.0,0.0,4,-0.1,4.1
2862,2,9,7,1.75,1.125,2.0,3.0,1.7666666666666673,6,4.3,1.7000000000000002
117,1,4,7,0.7142857142857143,1.7142857142857142,5.0,3.6666666666666665,1.7000000000000004,6,4.5,1.5
2502,2,11,8,1.4545454545454546,2.090909090909091,1.0,1.3333333333333333,3.3666666666666667,1,2.3,1.2999999999999998
5211,1,19,13,0.5714285714285714,1.4285714285714286,1.0,3.0,3.6333333333333333,6,5.4,0.5999999999999996
8360,3,3,17,1.3157894736842106,1.4210526315789471,1.0,2.6666666666666665,1.6666666666666654,1,5.5,4.5
13311,2,20,5,2.0,2.5714285714285716,3.0,1.6666666666666667,3.5,0,1.1,1.1
15096,1,13,10,0.0,1.0,0.0,0.0,0.0,2,2.3,0.2999999999999998
78,1,3,14,1.0,1.0,6.0,7.666666666666668,4.6000000000000005,15,10.0,5.0
1149,1,6,14,2.0,0.0,0.0,0.0,0.0,1,2.2,1.2000000000000002
3952,2,2,9,1.5454545454545454,1.0909090909090908,0.0,0.0,0.0,1,1.6,0.6000000000000001
564,3,11,15,1.0714285714285714,1.5,0.0,2.0,4.833333333333337,4,4.4,0.40000000000000036
4657,1,7,20,1.0,2.1666666666666665,0.0,5.0,5.566666666666666,9,9.1,0.09999999999999964
14184,2,5,19,1.5,0.875,1.0,5.333333333333333,4.333333333333334,9,9.1,0.09999999999999964
3931,3,16,9,1.3571428571428572,1.6875,1.0,1.6666666666666667,2.333333333333333,1,2.9,1.9
10978,3,8,13,0.9444444444444444,2.176470588235294,2.0,3.0,3.9333333333333336,2,4.8,2.8
20632,1,19,12,1.4,2.4,7.0,0.0,0.0,-1,-1.2,0.19999999999999996
4671,3,7,20,1.3846153846153846,2.1538461538461537,7.0,7.666666666666668,6.6000000000000005,12,9.5,2.5
878,3,14,19,1.1428571428571428,1.2142857142857142,2.0,2.0,3.766666666666668,2,4.1,2.0999999999999996
7212,1,20,7,1.5,3.5,0.0,0.0,0.0,1,0.8,0.19999999999999996
16781,2,11,19,1.5555555555555556,2.1111111111111107,9.0,9.0,5.299999999999998,11,10.5,0.5
20032,3,10,18,0.8823529411764706,0.6470588235294118,0.0,2.333333333333333,2.3666666666666654,6,5.7,0.2999999999999998
7195,3,3,13,1.3888888888888888,1.3888888888888888,1.0,4.333333333333333,2.399999999999999,6,7.2,1.2000000000000002
15151,2,13,4,1.8,1.8,5.0,1.6666666666666667,2.266666666666667,-1,0.6,1.6
9471,3,6,7,1.1875,0.75,8.0,4.666666666666667,3.2000000000000006,4,4.2,0.20000000000000018
17571,1,3,13,1.4,1.5,2.0,1.3333333333333333,1.7666666666666664,1,2.9,1.9
5545,1,5,16,0.5,0.0,2.0,2.6666666666666665,3.7000000000000006,6,5.4,0.5999999999999996
4639,3,7,11,0.8666666666666667,2.1875,2.0,1.0,3.0333333333333314,0,2.0,2.0
7164,1,6,16,1.0,1.0,2.0,1.6666666666666667,5.199999999999998,2,3.5,1.5
19257,2,19,6,1.4166666666666667,1.6666666666666667,2.0,3.0,1.4666666666666668,6,4.1,1.9000000000000004
8316,3,4,6,2.0,1.3333333333333333,1.0,2.6666666666666665,1.633333333333334,1,4.0,3.0
20781,2,9,19,1.7272727272727273,2.363636363636364,6.0,4.666666666666667,3.5000000000000013,2,5.9,3.9000000000000004
7239,1,12,1,3.5,1.0,2.0,1.0,1.9666666666666668,0,0.1,0.1
4644,3,7,16,0.9444444444444444,2.0,2.0,3.333333333333333,4.299999999999998,7,5.6,1.4000000000000004
18370,3,7,11,0.8666666666666667,2.1875,2.0,1.3333333333333333,2.0000000000000013,1,2.6,1.6
3910,1,11,12,1.6,1.2,1.0,1.3333333333333333,1.5666666666666675,1,3.1,2.1
1831,1,20,16,0.8333333333333334,1.8,2.0,1.0,3.166666666666666,0,2.5,2.5
2033,3,14,8,0.6875,1.1666666666666667,6.0,2.333333333333333,3.0999999999999988,1,2.0,1.0
4634,3,7,2,2.357142857142857,1.5714285714285714,6.0,4.333333333333333,3.633333333333332,1,3.3,2.3
3527,1,1,12,1.3333333333333333,0.5,2.0,1.3333333333333333,1.5999999999999992,1,3.0,2.0
15233,3,13,10,1.2142857142857142,0.7857142857142857,1.0,0.6666666666666666,4.566666666666668,0,1.6,1.6
4533,1,10,12,1.2,0.75,6.0,3.0,3.4333333333333336,2,3.4,1.4
9414,1,7,4,3.0,1.75,4.0,6.666666666666668,8.266666666666666,6,6.8,0.7999999999999998
5913,1,8,14,1.0,1.4285714285714286,5.0,2.0,1.5666666666666669,1,2.9,1.9
5683,2,20,3,2.4444444444444446,1.7777777777777777,1.0,0.6666666666666666,7.200000000000002,1,-0.2,1.2
14210,1,3,19,1.6666666666666667,1.3333333333333333,11.0,6.666666666666668,3.3000000000000003,8,7.0,1.0
14214,1,5,10,2.2,0.4,2.0,4.666666666666667,3.2333333333333343,6,6.8,0.7999999999999998
3531,3,1,8,1.4285714285714286,0.7142857142857143,2.0,1.0,1.466666666666666,1,1.9,0.8999999999999999
4725,1,1,4,1.5,1.0,1.0,1.3333333333333333,2.5,2,2.3,0.2999999999999998
16800,3,12,4,1.7368421052631582,1.9473684210526316,5.0,3.6666666666666665,2.3333333333333313,0,3.3,3.3
2507,3,19,2,2.5384615384615383,2.0769230769230766,1.0,0.0,0.0,0,-0.5,0.5
9280,2,6,18,1.2222222222222223,0.8888888888888888,6.0,4.333333333333333,3.0333333333333314,2,5.9,3.9000000000000004
1447,1,4,1,2.75,1.0,14.0,7.333333333333332,4.866666666666668,2,4.1,2.0999999999999996
8264,1,3,16,1.3333333333333333,1.0,1.0,1.0,0.7999999999999999,1,3.4,2.4
3234,1,8,7,0.3333333333333333,0.3333333333333333,0.0,3.0,2.8666666666666667,2,5.7,3.7
214,3,5,14,1.263157894736842,1.6666666666666667,1.0,3.6666666666666665,3.333333333333332,9,6.3,2.7
7338,2,14,17,1.25,2.083333333333333,1.0,1.3333333333333333,2.433333333333332,1,3.4,2.4
14212,1,2,1,2.25,1.0,1.0,5.0,3.4333333333333336,6,6.5,0.5
16809,1,15,9,1.25,3.0,0.0,0.0,0.0,6,1.3,4.7
15956,1,16,1,2.6,2.8,1.0,0.6666666666666666,1.9666666666666668,0,0.1,0.1
6730,1,7,16,0.0,0.0,0.0,0.0,0.0,0,3.2,3.2
341,2,4,9,1.0,1.3333333333333333,1.0,1.0,3.3666666666666685,1,2.3,1.2999999999999998
4486,1,11,9,0.75,1.4,1.0,1.3333333333333333,3.2000000000000006,1,2.8,1.7999999999999998
136,1,11,19,0.0,1.5,2.0,0.0,0.0,6,2.5,3.5
526,2,16,4,2.6666666666666665,1.4444444444444444,2.0,1.0,3.6999999999999993,0,0.4,0.4
22700,3,19,11,0.5,0.7692307692307693,2.0,3.333333333333333,1.5666666666666669,2,5.5,3.5
3949,1,2,3,2.4,0.8,6.0,5.666666666666668,2.8666666666666663,6,5.7,0.2999999999999998
7206,3,10,6,2.769230769230769,2.1538461538461537,6.0,2.333333333333333,2.299999999999999,0,0.9,0.9
2081,1,14,8,1.25,1.3333333333333333,2.0,3.0,2.0000000000000004,1,4.5,3.5
3223,2,4,20,0.5,0.3,6.0,4.666666666666667,4.199999999999998,6,6.9,0.9000000000000004
16942,3,11,1,1.2142857142857142,2.142857142857143,0.0,1.0,1.7666666666666664,1,1.6,0.6000000000000001
18407,3,11,7,2.3125,2.0,1.0,0.6666666666666666,1.1333333333333333,0,1.1,1.1
2793,1,3,17,2.0,3.0,0.0,0.0,0.0,2,2.1,0.10000000000000009
7364,1,13,4,2.0,1.3333333333333333,0.0,0.0,0.0,1,0.7,0.30000000000000004
5172,1,19,7,0.6666666666666666,0.8333333333333334,1.0,1.0,2.633333333333334,1,2.2,1.2000000000000002
14307,3,2,10,1.2666666666666666,1.2,5.0,4.333333333333333,5.466666666666666,2,5.0,3.0
4481,1,8,3,0.5,0.0,1.0,5.0,5.133333333333334,6,7.3,1.2999999999999998
6884,1,9,7,1.75,1.0,7.0,5.0,2.533333333333333,2,5.0,3.0
20013,1,8,11,1.0,2.0,2.0,3.0,5.166666666666666,2,4.6,2.5999999999999996
2074,1,18,6,1.0,1.0,0.0,0.0,0.0,1,1.3,0.30000000000000004
11875,2,9,19,1.4615384615384617,1.5384615384615383,2.0,4.666666666666667,4.199999999999998,8,7.7,0.2999999999999998
1107,1,10,9,1.0,1.5,2.0,1.3333333333333333,6.6000000000000005,2,1.9,0.10000000000000009
11208,1,11,2,1.8571428571428568,2.1666666666666665,1.0,3.0,2.3333333333333344,7,3.8,3.2
3281,1,9,10,3.0,3.0,0.0,0.0,0.0,0,0.8,0.8
509,3,10,17,1.0714285714285714,1.5714285714285714,2.0,2.6666666666666665,2.8666666666666654,0,4.9,4.9
1114,3,14,11,0.8571428571428571,1.4285714285714286,1.0,0.6666666666666666,1.1666666666666674,1,2.2,1.2000000000000002
5527,2,19,13,1.1428571428571428,0.7142857142857143,2.0,1.6666666666666667,3.2666666666666675,2,3.1,1.1
7565,2,18,13,1.0,1.8181818181818181,0.0,1.3333333333333333,2.5333333333333337,2,3.4,1.4
10222,2,15,14,1.5,1.2222222222222223,1.0,3.0,2.9000000000000012,1,5.3,4.3
11045,3,9,16,1.5,2.2857142857142856,7.0,6.333333333333332,5.400000000000001,11,7.3,3.7
15270,3,8,17,1.5,1.7333333333333334,1.0,1.3333333333333333,1.7666666666666655,2,3.5,1.5
15223,2,12,18,1.3333333333333333,0.7777777777777778,1.0,3.333333333333333,6.100000000000001,2,6.0,4.0
3893,3,16,1,2.0,1.6666666666666667,7.0,6.0,2.0333333333333314,2,5.2,3.2
6163,1,13,10,1.0,1.4,2.0,3.0,3.733333333333333,1,4.6,3.5999999999999996
2852,2,8,2,2.5,1.4,0.0,1.0,1.2333333333333352,1,1.5,0.5
1191,3,11,17,1.0,1.3333333333333333,1.0,3.0,3.266666666666668,6,5.8,0.20000000000000018
4652,1,5,8,1.5,1.75,4.0,5.333333333333333,5.199999999999998,2,6.5,4.5
5142,1,19,8,0.8333333333333334,1.6666666666666667,1.0,1.3333333333333333,4.066666666666666,2,2.4,0.3999999999999999
103,3,20,4,1.7142857142857142,1.5714285714285714,2.0,2.6666666666666665,2.0333333333333337,0,3.1,3.1
2867,2,8,10,1.3,1.6,1.0,1.0,1.7333333333333336,1,2.4,1.4
2450,1,11,1,2.5714285714285716,1.1428571428571428,-2.0,1.3333333333333333,2.633333333333334,5,2.5,2.5
8227,1,3,15,1.0,0.6666666666666666,1.0,1.3333333333333333,1.7999999999999998,2,3.8,1.7999999999999998
46,2,6,13,0.5833333333333334,1.0833333333333333,9.0,6.666666666666668,5.1000000000000005,10,7.3,2.7
240,2,4,18,1.0,1.1538461538461535,5.0,4.666666666666667,7.433333333333334,5,6.3,1.2999999999999998
14160,3,2,15,1.4666666666666666,0.8571428571428571,2.0,3.333333333333333,4.733333333333332,7,5.5,1.5
5225,3,16,7,0.6428571428571429,1.2857142857142858,2.0,4.666666666666667,4.999999999999998,7,6.4,0.5999999999999996
6245,2,16,18,1.4285714285714286,2.5714285714285716,0.0,0.0,4.033333333333332,0,1.8,1.8
11036,2,10,7,1.4,1.7,1.0,1.3333333333333333,2.2333333333333334,1,2.4,1.4
6195,2,20,1,3.4615384615384617,1.4615384615384617,1.0,5.333333333333333,4.766666666666668,1,5.8,4.8
2523,1,11,1,2.5714285714285716,1.1428571428571428,0.0,2.333333333333333,2.3666666666666667,1,3.1,2.1
4245,2,16,8,1.5,1.375,0.0,3.0,5.466666666666666,1,4.7,3.7
5573,1,3,11,0.5,0.5,1.0,10.333333333333334,9.1,16,15.0,1.0
3848,2,17,12,1.2727272727272727,2.090909090909091,1.0,1.3333333333333333,3.2333333333333343,1,2.7,1.7000000000000002
1124,3,9,12,1.6666666666666667,1.7894736842105263,2.0,1.3333333333333333,3.266666666666667,1,2.2,1.2000000000000002
13491,1,13,2,1.0,1.5,1.0,1.0,2.4666666666666672,1,1.5,0.5
14345,3,2,15,1.4666666666666666,0.8571428571428571,1.0,5.666666666666668,4.3,6,9.1,3.0999999999999996
16044,2,8,11,1.1666666666666667,1.7692307692307692,1.0,5.0,5.300000000000002,8,7.6,0.40000000000000036
4579,3,16,7,1.4285714285714286,1.5384615384615383,1.0,3.333333333333333,4.966666666666665,2,4.6,2.5999999999999996
1233,3,16,2,2.5294117647058822,1.9411764705882355,-1.0,0.0,2.1000000000000014,0,0.1,0.1
5948,2,10,17,0.8181818181818182,2.083333333333333,1.0,2.333333333333333,5.066666666666664,5,4.7,0.2999999999999998
465,1,19,11,3.5,2.0,0.0,0.3333333333333333,3.6666666666666665,1,0.7,0.30000000000000004
2860,3,1,15,1.8125,1.3125,5.0,3.0,3.566666666666669,3,3.8,0.7999999999999998
9293,3,5,1,1.2941176470588236,0.7058823529411765,8.0,7.333333333333332,5.433333333333333,6,6.9,0.9000000000000004
15139,1,11,13,1.25,0.75,1.0,1.0,3.233333333333334,0,2.7,2.7
1137,1,6,16,0.75,1.25,8.0,7.333333333333332,4.333333333333332,12,9.0,3.0
9415,1,7,4,1.8,1.4,6.0,3.333333333333333,6.399999999999999,0,2.3,2.3
3178,1,2,16,0.0,0.0,1.0,0.0,0.0,7,2.9,4.1
6424,1,13,5,2.25,3.75,6.0,1.6666666666666667,2.766666666666667,0,-0.1,0.1
1536,2,3,16,1.0,0.75,8.0,7.0,5.666666666666664,6,8.3,2.3000000000000007
14262,2,3,1,1.9,1.1,1.0,3.333333333333333,3.8333333333333326,7,4.2,2.8
8400,1,1,4,1.5,1.0,2.0,3.6666666666666665,5.133333333333334,3,4.7,1.7000000000000002
4736,2,4,14,1.875,1.375,1.0,1.0,1.9666666666666668,0,2.7,2.7
