player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
345,Sobhi,2017/2018,23,18,2,0.8333333333,2.25,2.5,0.4166666667,2,3.333333333,1,3.4,3.566666667
346,Fletcher,2017/2018,23,18,2,0.8333333333,2.25,2.5,0.4166666667,2,2,2,2,2.333333333
359,Sigurdsson,2017/2018,23,9,5,0.6666666667,2.272727273,1.916666667,0.7272727273,2,2.333333333,2,3.8,3.5
363,Ki,2017/2018,23,20,15,0.6666666667,0.8333333333,1.5,1.166666667,2,2.333333333,2,2.2,5.2
366,Dyer,2017/2018,23,20,15,0.6666666667,0.8333333333,1.5,1.166666667,2,2.666666667,2,2.2,2.2
367,Carroll,2017/2018,23,20,15,0.6666666667,0.8333333333,1.5,1.166666667,2,1.666666667,2,2.6,3
369,Narsingh,2017/2018,23,20,15,0.6666666667,0.8333333333,1.5,1.166666667,1,3.666666667,1,3,4.666666667
384,Dier,2017/2018,23,5,9,2.272727273,0.6666666667,0.7272727273,1.916666667,3,3.666666667,6,3.2,5.4
385,Dembélé,2017/2018,23,5,9,2.272727273,0.6666666667,0.7272727273,1.916666667,1,1.666666667,3,1.4,2
386,Lamela,2017/2018,23,5,9,2.272727273,0.6666666667,0.7272727273,1.916666667,2,1.333333333,1,1.2,0.8666666667
387,Eriksen,2017/2018,23,5,9,2.272727273,0.6666666667,0.7272727273,1.916666667,6,6.666666667,9,6,9.566666667
388,Alli,2017/2018,23,5,9,2.272727273,0.6666666667,0.7272727273,1.916666667,8,9.666666667,6,7.6,12.33333333
389,Wanyama,2017/2018,23,5,9,2.272727273,0.6666666667,0.7272727273,1.916666667,1,1.333333333,1,0,3.2
390,Son,2017/2018,23,5,9,2.272727273,0.6666666667,0.7272727273,1.916666667,3,10,13,7,11.33333333
392,Nkoudou,2017/2018,23,7,12,0.9166666667,1.25,1,1.5,1,0,1,0,0
393,Sissoko,2017/2018,23,5,9,2.272727273,0.6666666667,0.7272727273,1.916666667,1,1,1,1.6,1.233333333
408,Cleverley,2017/2018,23,10,17,1.333333333,0.8181818182,2.083333333,1.545454545,1,1.333333333,1,1.6,1.133333333
414,Doucouré,2017/2018,23,10,17,1.333333333,0.8181818182,2.083333333,1.545454545,2,4,9,4.8,6.033333333
415,Pereyra,2017/2018,23,10,17,1.333333333,0.8181818182,2.083333333,1.545454545,0,0.6666666667,1,1,2
426,Livermore,2017/2018,23,19,16,1,0.4166666667,1.25,1.25,2,1.666666667,1,2,0.8666666667
432,Phillips,2017/2018,23,19,16,1,0.4166666667,1.25,1.25,3,3,3,3.2,5.466666667
434,Brunt,2017/2018,23,19,16,1,0.4166666667,1.25,1.25,2,3.666666667,6,3.6,7.966666667
449,Ayew,2017/2018,23,20,14,0.6666666667,0.9166666667,1.5,1.333333333,2,2.666666667,1,2,4.166666667
450,Noble,2017/2018,23,11,14,1.333333333,0.9166666667,2.083333333,1.333333333,1,5,8,4.2,4.733333333
451,Kouyaté,2017/2018,23,11,14,1.333333333,0.9166666667,2.083333333,1.333333333,2,3,5,2.2,4.8
452,Obiang,2017/2018,23,11,14,1.333333333,0.9166666667,2.083333333,1.333333333,1,1.333333333,2,1.8,1.933333333
453,Lanzini,2017/2018,23,11,14,1.333333333,0.9166666667,2.083333333,1.333333333,1,5.666666667,14,6.8,9.4
463,Bakayoko,2017/2018,23,4,8,1.75,1.5,0.5833333333,1.5,2,2,3,2.4,3.6
474,James,2017/2018,23,8,4,1.5,1.75,1.5,0.5833333333,3,2,2,1.8,1.833333333
486,Watson,2017/2018,23,10,17,1.333333333,0.8181818182,2.083333333,1.545454545,2,1.666666667,1,1.6,1.666666667
490,Pröpper,2017/2018,23,16,19,0.4166666667,1,1.25,1.25,1,2,2,2.2,2.966666667
495,Merino,2017/2018,23,15,20,0.8333333333,0.6666666667,1.166666667,1.5,2,1.333333333,1,1.4,0.6666666667
497,Choupo-Moting,2017/2018,23,18,2,0.8333333333,2.25,2.5,0.4166666667,1,1.333333333,2,3.8,3.9
500,Lemina,2017/2018,23,17,10,0.8181818182,1.333333333,1.545454545,2.083333333,1,1.333333333,1,1.6,0.8
501,de Andrade,2017/2018,23,10,17,1.333333333,0.8181818182,2.083333333,1.545454545,2,3,2,3.2,3.8
517,Izquierdo Mena,2017/2018,23,16,19,0.4166666667,1,1.25,1.25,8,3.666666667,1,2.6,4.733333333
519,Clucas,2017/2018,23,20,15,0.6666666667,0.8333333333,1.5,1.166666667,2,2,2,1.8,2.033333333
527,Carrillo,2017/2018,23,10,17,1.333333333,0.8181818182,2.083333333,1.545454545,5,5.333333333,2,4.4,6.066666667
533,Krychowiak,2017/2018,23,19,16,1,0.4166666667,1.25,1.25,1,1.666666667,3,1.6,1.766666667
546,Maitland-Niles,2017/2018,23,6,13,1.166666667,1.333333333,1.5,1.5,2,1.666666667,2,1.6,3.233333333
590,Ireland,2017/2018,23,18,2,0.8333333333,2.25,2.5,0.4166666667,0,0,1,0,0
593,Pritchard,2017/2018,23,14,11,0.9166666667,1.333333333,1.333333333,2.083333333,0,0,1,0,0
15,Walcott,2017/2018,24,9,19,1.5,0.5833333333,1.333333333,1.333333333,1,2,4,1.6,2.4
16,Özil,2017/2018,24,6,13,2.583333333,0.5833333333,1.083333333,1.583333333,1,3,6,5.4,9.066666667
19,Oxlade-Chamberlain,2017/2018,24,4,20,2.416666667,0.5833333333,1.833333333,1.416666667,12,5.333333333,2,5,11.46666667
21,Iwobi,2017/2018,24,6,13,2.583333333,0.5833333333,1.083333333,1.583333333,5,5,7,4.4,8.866666667
22,Elneny,2017/2018,24,6,13,2.583333333,0.5833333333,1.083333333,1.583333333,2,1.666666667,2,1.6,2.166666667
23,Xhaka,2017/2018,24,6,13,2.583333333,0.5833333333,1.083333333,1.583333333,1,2.666666667,5,2.4,7.6
24,Wilshere,2017/2018,24,6,13,2.583333333,0.5833333333,1.083333333,1.583333333,1,3.666666667,2,3.4,5.8
42,Stanislas,2017/2018,24,12,11,0.75,1.181818182,1.5,1.454545455,1,2,4,2,2.933333333
43,Gosling,2017/2018,24,12,11,0.75,1.181818182,1.5,1.454545455,1,1,1,3.4,2.966666667
45,Ibe,2017/2018,24,12,11,0.75,1.181818182,1.5,1.454545455,9,5.666666667,3,4.2,9.366666667
46,Cook,2017/2018,24,12,11,0.75,1.181818182,1.5,1.454545455,2,2,2,1.8,3.566666667
47,Fraser,2017/2018,24,12,11,0.75,1.181818182,1.5,1.454545455,5,9.666666667,9,6.6,12.7
63,Stephens,2017/2018,24,16,3,1,2,1.5,0.75,2,2,2,2,2.933333333
64,Kayal,2017/2018,24,16,3,1,2,1.5,0.75,1,1.333333333,1,1.4,1.366666667
66,March,2017/2018,24,16,3,1,2,1.5,0.75,1,2,2,2.2,3.333333333
70,Groß,2017/2018,24,16,3,1,2,1.5,0.75,2,2,2,2,6.5
82,Arfield,2017/2018,24,8,2,0.6666666667,1.833333333,0.75,0.9166666667,2,2.333333333,2,2.8,4.433333333
84,Gudmundsson,2017/2018,24,8,2,0.6666666667,1.833333333,0.75,0.9166666667,2,4,2,3.2,9.366666667
85,Defour,2017/2018,24,8,2,0.6666666667,1.833333333,0.75,0.9166666667,1,1.333333333,1,2.8,5.833333333
86,Hendrick,2017/2018,24,8,2,0.6666666667,1.833333333,0.75,0.9166666667,2,2,2,2.2,1.733333333
90,Cork,2017/2018,24,8,2,0.6666666667,1.833333333,0.75,0.9166666667,2,2,2,2,2.4
104,Hazard,2017/2018,24,3,16,2,1,0.75,1.5,1,9,16,6.6,12.96666667
106,Borges Da Silva,2017/2018,24,3,16,2,1,0.75,1.5,1,4.666666667,12,6.4,8
107,Matic,2017/2018,24,2,8,1.833333333,0.6666666667,0.9166666667,0.75,3,2.666666667,2,2.4,3.233333333
111,Kanté,2017/2018,24,3,16,2,1,0.75,1.5,2,2.333333333,3,2.6,4.7
126,Zaha,2017/2018,24,13,6,0.5833333333,2.583333333,1.583333333,1.083333333,3,2.333333333,2,2.8,5.233333333
127,McArthur,2017/2018,24,13,6,0.5833333333,2.583333333,1.583333333,1.083333333,3,4.666666667,2,3.2,5.233333333
129,Cabaye,2017/2018,24,13,6,0.5833333333,2.583333333,1.583333333,1.083333333,1,1.666666667,2,1.8,3.533333333
130,Sako,2017/2018,24,13,6,0.5833333333,2.583333333,1.583333333,1.083333333,9,4,2,2.8,7.1
132,Milivojevic,2017/2018,24,13,6,0.5833333333,2.583333333,1.583333333,1.083333333,3,6.666666667,7,4.6,6.066666667
147,Bolasie,2017/2018,24,9,19,1.5,0.5833333333,1.333333333,1.333333333,1,1.333333333,1,1.6,1.8
150,McCarthy,2017/2018,24,9,19,1.5,0.5833333333,1.333333333,1.333333333,2,1.666666667,2,0,1.866666667
151,Barry,2017/2018,24,19,9,0.5833333333,1.5,1.333333333,1.333333333,3,2,2,2,1.933333333
154,Schneiderlin,2017/2018,24,9,19,1.5,0.5833333333,1.333333333,1.333333333,1,1.333333333,1,1.8,1.166666667
172,Mooy,2017/2018,24,14,17,0.6666666667,1.25,2.083333333,1.666666667,5,3,2,2.8,5.066666667
173,van La Parra,2017/2018,24,14,17,0.6666666667,1.25,2.083333333,1.666666667,2,2,2,2.2,2.7
174,Hogg,2017/2018,24,14,17,0.6666666667,1.25,2.083333333,1.666666667,2,2,1,1.4,1.866666667
182,Ince,2017/2018,24,14,17,0.6666666667,1.25,2.083333333,1.666666667,2,1.666666667,1,3.2,1.6
199,Mahrez,2017/2018,24,7,10,1.5,1.416666667,1.166666667,1.583333333,3,8.333333333,8,7.6,9.466666667
200,Albrighton,2017/2018,24,7,10,1.5,1.416666667,1.166666667,1.583333333,3,6.333333333,3,5.8,6.5
203,Gray,2017/2018,24,7,10,1.5,1.416666667,1.166666667,1.583333333,1,1,1,1.2,1.533333333
204,Amartey,2017/2018,24,7,10,1.5,1.416666667,1.166666667,1.583333333,3,3,3,1.8,1.433333333
206,Ndidi,2017/2018,24,7,10,1.5,1.416666667,1.166666667,1.583333333,3,3,3,2.4,5.233333333
227,Can,2017/2018,24,4,20,2.416666667,0.5833333333,1.833333333,1.416666667,2,2,2,2,4.933333333
228,Lallana,2017/2018,24,4,20,2.416666667,0.5833333333,1.833333333,1.416666667,1,1.666666667,1,1.2,5.4
230,Mané,2017/2018,24,4,20,2.416666667,0.5833333333,1.833333333,1.416666667,7,5.666666667,2,5,6.3
232,Wijnaldum,2017/2018,24,4,20,2.416666667,0.5833333333,1.833333333,1.416666667,2,2,2,2,3.233333333
234,Salah,2017/2018,24,4,20,2.416666667,0.5833333333,1.833333333,1.416666667,11,9,2,9.2,13.63333333
247,Sterling,2017/2018,24,1,15,3.5,1,0.75,1.666666667,1,5,5,5.4,7.433333333
248,Silva,2017/2018,24,1,15,3.5,1,0.75,1.666666667,1,2,2,6,7.133333333
250,Luiz Rosa,2017/2018,24,1,15,3.5,1,0.75,1.666666667,1,2,2,2.2,3.933333333
252,De Bruyne,2017/2018,24,1,15,3.5,1,0.75,1.666666667,2,6.666666667,6,5.8,10.16666667
255,Sané,2017/2018,24,1,15,3.5,1,0.75,1.666666667,7,5.666666667,5,4,10.23333333
256,Veiga de Carvalho e Silva,2017/2018,24,1,15,3.5,1,0.75,1.666666667,6,2.666666667,1,2.8,2.733333333
274,Mata,2017/2018,24,2,8,1.833333333,0.6666666667,0.9166666667,0.75,3,3,3,2.8,4.833333333
275,Fellaini,2017/2018,24,2,8,1.833333333,0.6666666667,0.9166666667,0.75,1,1,1,0.8,0.2666666667
277,Young,2017/2018,24,2,8,1.833333333,0.6666666667,0.9166666667,0.75,4,6,3,4.4,8.533333333
278,Herrera,2017/2018,24,2,8,1.833333333,0.6666666667,0.9166666667,0.75,3,1.666666667,1,1.6,2.8
279,Lingard,2017/2018,24,2,8,1.833333333,0.6666666667,0.9166666667,0.75,2,4.333333333,3,5.6,6.633333333
280,Martial,2017/2018,24,2,8,1.833333333,0.6666666667,0.9166666667,0.75,12,11,10,7.8,12.26666667
282,Pogba,2017/2018,24,2,8,1.833333333,0.6666666667,0.9166666667,0.75,11,8.333333333,2,6,12.53333333
296,Shelvey,2017/2018,24,15,1,1,3.5,1.666666667,0.75,2,2.333333333,2,2,3.833333333
298,Diamé,2017/2018,24,15,1,1,3.5,1.666666667,0.75,2,2.333333333,2,3.2,2.433333333
300,Atsu,2017/2018,24,15,1,1,3.5,1.666666667,0.75,2,2.333333333,2,2.2,4.1
316,Davis,2017/2018,24,18,5,1.153846154,1.75,1.384615385,1.083333333,5,2.333333333,1,2.2,1.4
317,Ward-Prowse,2017/2018,24,18,5,1.153846154,1.75,1.384615385,1.083333333,15,6.333333333,2,4.6,6.366666667
318,Tadic,2017/2018,24,18,5,1.153846154,1.75,1.384615385,1.083333333,4,2.666666667,2,3.4,5.533333333
320,Romeu Vidal,2017/2018,24,18,5,1.153846154,1.75,1.384615385,1.083333333,1,1.333333333,1,1.8,3.233333333
321,Højbjerg,2017/2018,24,18,5,1.153846154,1.75,1.384615385,1.083333333,1,1.666666667,2,1.6,3.166666667
322,Boufal,2017/2018,24,18,5,1.153846154,1.75,1.384615385,1.083333333,1,1.333333333,1,2.6,2.966666667
337,Allen,2017/2018,24,17,14,1.25,0.6666666667,1.666666667,2.083333333,2,4.666666667,11,6.4,4.366666667
338,Adam,2017/2018,24,17,14,1.25,0.6666666667,1.666666667,2.083333333,2,2.333333333,3,1.8,3.466666667
340,Arnautovic,2017/2018,24,11,12,1.181818182,0.75,1.454545455,1.5,16,8.666666667,5,9.6,12.1
342,Shaqiri,2017/2018,24,17,14,1.25,0.6666666667,1.666666667,2.083333333,2,3,6,2.6,7.7
345,Sobhi,2017/2018,24,17,14,1.25,0.6666666667,1.666666667,2.083333333,1,1.333333333,1,3.2,0.9
346,Fletcher,2017/2018,24,17,14,1.25,0.6666666667,1.666666667,2.083333333,2,2.333333333,3,2.2,1.833333333
359,Sigurdsson,2017/2018,24,9,19,1.5,0.5833333333,1.333333333,1.333333333,2,2,2,2.4,5.5
363,Ki,2017/2018,24,20,4,0.5833333333,2.416666667,1.416666667,1.833333333,2,2.333333333,3,2.4,2.766666667
365,Fer,2017/2018,24,20,4,0.5833333333,2.416666667,1.416666667,1.833333333,2,3.666666667,3,2.8,3.4
366,Dyer,2017/2018,24,20,4,0.5833333333,2.416666667,1.416666667,1.833333333,2,2.333333333,3,2.6,2.033333333
367,Carroll,2017/2018,24,20,4,0.5833333333,2.416666667,1.416666667,1.833333333,2,1.666666667,1,1.6,2.1
384,Dier,2017/2018,24,5,18,1.75,1.153846154,1.083333333,1.384615385,6,3.666666667,2,3.2,5.133333333
385,Dembélé,2017/2018,24,5,18,1.75,1.153846154,1.083333333,1.384615385,3,1.666666667,1,1.4,2.666666667
386,Lamela,2017/2018,24,5,18,1.75,1.153846154,1.083333333,1.384615385,1,1.333333333,1,1.2,1.566666667
388,Alli,2017/2018,24,5,18,1.75,1.153846154,1.083333333,1.384615385,6,5.333333333,2,7.8,10.43333333
389,Wanyama,2017/2018,24,5,18,1.75,1.153846154,1.083333333,1.384615385,1,1,1,1.2,1.333333333
390,Son,2017/2018,24,5,18,1.75,1.153846154,1.083333333,1.384615385,13,6,2,7,7.333333333
392,Nkoudou,2017/2018,24,8,2,0.6666666667,1.833333333,0.75,0.9166666667,1,1,1,0,1.4
393,Sissoko,2017/2018,24,5,18,1.75,1.153846154,1.083333333,1.384615385,1,1,1,1.8,4.033333333
414,Doucouré,2017/2018,24,10,7,1.416666667,1.5,1.583333333,1.166666667,9,4.333333333,2,3.8,5.466666667
415,Pereyra,2017/2018,24,10,7,1.416666667,1.5,1.583333333,1.166666667,1,0.6666666667,1,0.8,2
426,Livermore,2017/2018,24,19,9,0.5833333333,1.5,1.333333333,1.333333333,1,1.333333333,1,1.8,0.9333333333
430,McClean,2017/2018,24,19,9,0.5833333333,1.5,1.333333333,1.333333333,8,2.666666667,1,2,4.566666667
432,Phillips,2017/2018,24,19,9,0.5833333333,1.5,1.333333333,1.333333333,3,2.666666667,2,3.2,6.1
434,Brunt,2017/2018,24,19,9,0.5833333333,1.5,1.333333333,1.333333333,6,3.333333333,2,3.8,4.766666667
450,Noble,2017/2018,24,11,12,1.181818182,0.75,1.454545455,1.5,8,4,3,4.2,3.633333333
451,Kouyaté,2017/2018,24,11,12,1.181818182,0.75,1.454545455,1.5,5,3,2,2.4,5.566666667
452,Obiang,2017/2018,24,11,12,1.181818182,0.75,1.454545455,1.5,2,1.666666667,2,1.6,2.1
453,Lanzini,2017/2018,24,11,12,1.181818182,0.75,1.454545455,1.5,14,6,3,7,10.33333333
463,Bakayoko,2017/2018,24,3,16,2,1,0.75,1.5,3,2.666666667,3,2.4,4
471,Musonda,2017/2018,24,3,16,2,1,0.75,1.5,1,2,4,0,1.666666667
474,James,2017/2018,24,7,10,1.5,1.416666667,1.166666667,1.583333333,2,2.666666667,3,2.2,2.4
478,Murphy,2017/2018,24,15,1,1,3.5,1.666666667,0.75,6,5.333333333,9,3.8,4.533333333
486,Watson,2017/2018,24,10,7,1.416666667,1.5,1.583333333,1.166666667,1,1.666666667,2,1.6,2.833333333
489,Nelson,2017/2018,24,6,13,2.583333333,0.5833333333,1.083333333,1.583333333,0,0,1,0,0
490,Pröpper,2017/2018,24,16,3,1,2,1.5,0.75,2,1.666666667,2,2,3.4
493,Diaz,2017/2018,24,1,15,3.5,1,0.75,1.666666667,0,0,1,0,0
496,Hayden,2017/2018,24,15,1,1,3.5,1.666666667,0.75,1,2,2,1.6,2.933333333
497,Choupo-Moting,2017/2018,24,17,14,1.25,0.6666666667,1.666666667,2.083333333,2,3,6,2.4,6.1
500,Lemina,2017/2018,24,18,5,1.153846154,1.75,1.384615385,1.083333333,1,1.333333333,2,1.6,1.033333333
501,de Andrade,2017/2018,24,10,7,1.416666667,1.5,1.583333333,1.166666667,2,2,2,3.2,2.333333333
517,Izquierdo Mena,2017/2018,24,16,3,1,2,1.5,0.75,1,3.333333333,1,2.6,4.966666667
519,Clucas,2017/2018,24,20,4,0.5833333333,2.416666667,1.416666667,1.833333333,2,2.333333333,3,2,1.533333333
522,Sabiri,2017/2018,24,14,17,0.6666666667,1.25,2.083333333,1.666666667,1,1.333333333,1,2,1.133333333
527,Carrillo,2017/2018,24,10,7,1.416666667,1.5,1.583333333,1.166666667,2,3,2,4.4,4.8
533,Krychowiak,2017/2018,24,19,9,0.5833333333,1.5,1.333333333,1.333333333,3,3.333333333,6,2.4,3.1
539,Vlasic,2017/2018,24,9,19,1.5,0.5833333333,1.333333333,1.333333333,2,1.333333333,1,1.2,3.366666667
546,Maitland-Niles,2017/2018,24,6,13,2.583333333,0.5833333333,1.083333333,1.583333333,2,1.666666667,1,1.4,2.966666667
551,Zinchenko,2017/2018,24,1,15,3.5,1,0.75,1.666666667,1,0,2,0,0
589,Perruchet Silva,2017/2018,24,7,10,1.5,1.416666667,1.166666667,1.583333333,1,0,4,0,0
593,Pritchard,2017/2018,24,14,17,0.6666666667,1.25,2.083333333,1.666666667,1,0,1,0,0
14,Sánchez,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,2,3,2,6.2,7.1
15,Walcott,2017/2018,25,9,8,1.538461538,1.461538462,1.307692308,1.538461538,4,6.666666667,15,4.4,9.866666667
16,Özil,2017/2018,25,6,19,1.153846154,0.7692307692,1.615384615,1.384615385,6,3.666666667,4,4,9.1
18,Ramsey,2017/2018,25,6,19,1.153846154,0.7692307692,1.615384615,1.384615385,1,1.666666667,2,4.2,3.633333333
19,Oxlade-Chamberlain,2017/2018,25,3,17,2.461538462,0.8461538462,1.692307692,1.461538462,2,5,1,3.6,6.533333333
21,Iwobi,2017/2018,25,6,19,1.153846154,0.7692307692,1.615384615,1.384615385,7,4.666666667,2,4.2,8.866666667
22,Elneny,2017/2018,25,6,19,1.153846154,0.7692307692,1.615384615,1.384615385,2,1.333333333,0,1.6,3.2
23,Xhaka,2017/2018,25,6,19,1.153846154,0.7692307692,1.615384615,1.384615385,5,2.666666667,2,2.4,6.733333333
40,Pugh,2017/2018,25,10,4,0.9230769231,1.615384615,1.384615385,0.7692307692,1,1,1,1.2,1.566666667
42,Stanislas,2017/2018,25,10,4,0.9230769231,1.615384615,1.384615385,0.7692307692,4,5.666666667,12,4,6.866666667
43,Gosling,2017/2018,25,10,4,0.9230769231,1.615384615,1.384615385,0.7692307692,1,1.666666667,3,1.6,2.9
45,Ibe,2017/2018,25,10,4,0.9230769231,1.615384615,1.384615385,0.7692307692,3,6,6,5,5.1
46,Cook,2017/2018,25,10,4,0.9230769231,1.615384615,1.384615385,0.7692307692,2,2.333333333,3,2.2,2.8
47,Fraser,2017/2018,25,10,4,0.9230769231,1.615384615,1.384615385,0.7692307692,9,5.666666667,3,6.8,7.633333333
63,Stephens,2017/2018,25,15,18,0.4615384615,1.142857143,1.230769231,1.357142857,2,2,2,2.2,2.566666667
64,Kayal,2017/2018,25,15,18,0.4615384615,1.142857143,1.230769231,1.357142857,1,1,1,1.2,0.9666666667
66,March,2017/2018,25,15,18,0.4615384615,1.142857143,1.230769231,1.357142857,2,2.333333333,4,2.4,4.7
70,Groß,2017/2018,25,15,18,0.4615384615,1.142857143,1.230769231,1.357142857,2,2,2,2.2,3.733333333
82,Arfield,2017/2018,25,7,14,0.9230769231,0.8461538462,1,1.153846154,2,1.666666667,1,2.6,3.766666667
84,Gudmundsson,2017/2018,25,7,14,0.9230769231,0.8461538462,1,1.153846154,2,2,2,3.4,5.833333333
86,Hendrick,2017/2018,25,7,14,0.9230769231,0.8461538462,1,1.153846154,2,2,2,2.2,2.5
88,Westwood,2017/2018,25,7,14,0.9230769231,0.8461538462,1,1.153846154,1,1.333333333,2,1.2,0.6333333333
90,Cork,2017/2018,25,7,14,0.9230769231,0.8461538462,1,1.153846154,2,2,2,2.2,3.4
104,Hazard,2017/2018,25,4,10,1.615384615,0.9230769231,0.7692307692,1.384615385,16,6.333333333,2,6.4,12.16666667
105,Fàbregas,2017/2018,25,4,10,1.615384615,0.9230769231,0.7692307692,1.384615385,1,0.6666666667,0,2,7.8
107,Matic,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,2,2.333333333,2,2.4,3.133333333
109,Rodríguez Ledesma,2017/2018,25,4,10,1.615384615,0.9230769231,0.7692307692,1.384615385,1,3.333333333,2,3.2,11.7
110,Nunes do Nascimento,2017/2018,25,14,7,0.8461538462,0.9230769231,1.153846154,1,0,0,8,0,0
111,Kanté,2017/2018,25,4,10,1.615384615,0.9230769231,0.7692307692,1.384615385,3,2.333333333,2,2.4,4.433333333
126,Zaha,2017/2018,25,13,12,0.6153846154,1.166666667,1.538461538,1.416666667,2,2.333333333,2,2.4,4.8
127,McArthur,2017/2018,25,13,12,0.6153846154,1.166666667,1.538461538,1.416666667,2,2.333333333,2,3.4,2.733333333
129,Cabaye,2017/2018,25,13,12,0.6153846154,1.166666667,1.538461538,1.416666667,2,1.333333333,1,1.4,3
130,Sako,2017/2018,25,13,12,0.6153846154,1.166666667,1.538461538,1.416666667,2,4,1,2.8,6.666666667
131,Townsend,2017/2018,25,13,12,0.6153846154,1.166666667,1.538461538,1.416666667,5,4.333333333,5,5.4,8
132,Milivojevic,2017/2018,25,13,12,0.6153846154,1.166666667,1.538461538,1.416666667,7,3.666666667,1,4.4,4.466666667
149,Barkley,2017/2018,25,4,10,1.615384615,0.9230769231,0.7692307692,1.384615385,0,0,1,0,0
151,Barry,2017/2018,25,20,1,0.5384615385,3.461538462,1.461538462,0.6923076923,2,2,1,1.8,2.533333333
153,Lennon,2017/2018,25,7,14,0.9230769231,0.8461538462,1,1.153846154,1,1,1,1.2,2.166666667
154,Schneiderlin,2017/2018,25,9,8,1.538461538,1.461538462,1.307692308,1.538461538,1,1,1,1.4,0.5333333333
155,Gueye,2017/2018,25,9,8,1.538461538,1.461538462,1.307692308,1.538461538,2,4.333333333,2,3.2,3.566666667
156,Davies,2017/2018,25,9,8,1.538461538,1.461538462,1.307692308,1.538461538,2,2.333333333,2,1.8,3.6
172,Mooy,2017/2018,25,17,3,0.8461538462,2.461538462,1.461538462,1.692307692,2,3,2,2.8,4.233333333
173,van La Parra,2017/2018,25,17,3,0.8461538462,2.461538462,1.461538462,1.692307692,2,1.666666667,1,2,2.133333333
174,Hogg,2017/2018,25,17,3,0.8461538462,2.461538462,1.461538462,1.692307692,1,1.666666667,2,2,1.7
175,Billing,2017/2018,25,17,3,0.8461538462,2.461538462,1.461538462,1.692307692,1,1.333333333,2,1.2,0.8
182,Ince,2017/2018,25,17,3,0.8461538462,2.461538462,1.461538462,1.692307692,1,1.333333333,1,1.4,2.266666667
200,Albrighton,2017/2018,25,8,9,1.461538462,1.538461538,1.538461538,1.307692308,3,2.333333333,1,4.4,4.5
203,Gray,2017/2018,25,8,9,1.461538462,1.538461538,1.538461538,1.307692308,1,1.333333333,2,1.4,1.233333333
204,Amartey,2017/2018,25,8,9,1.461538462,1.538461538,1.538461538,1.307692308,3,2.666666667,2,2.6,1.533333333
206,Ndidi,2017/2018,25,8,9,1.461538462,1.538461538,1.538461538,1.307692308,3,3.333333333,4,2.8,5.1
225,Henderson,2017/2018,25,3,17,2.461538462,0.8461538462,1.692307692,1.461538462,1,2.333333333,3,2.2,3.266666667
227,Can,2017/2018,25,3,17,2.461538462,0.8461538462,1.692307692,1.461538462,2,6,14,4.2,7.2
230,Mané,2017/2018,25,3,17,2.461538462,0.8461538462,1.692307692,1.461538462,2,5,6,5.8,8.466666667
232,Wijnaldum,2017/2018,25,3,17,2.461538462,0.8461538462,1.692307692,1.461538462,2,1.666666667,1,1.6,2.4
234,Salah,2017/2018,25,3,17,2.461538462,0.8461538462,1.692307692,1.461538462,2,7,8,8.8,11.3
247,Sterling,2017/2018,25,1,20,3.461538462,0.5384615385,0.6923076923,1.461538462,5,5.333333333,10,5.2,6.9
248,Silva,2017/2018,25,1,20,3.461538462,0.5384615385,0.6923076923,1.461538462,2,1,0,4.4,5.2
250,Luiz Rosa,2017/2018,25,1,20,3.461538462,0.5384615385,0.6923076923,1.461538462,2,4.333333333,10,3.6,5.033333333
252,De Bruyne,2017/2018,25,1,20,3.461538462,0.5384615385,0.6923076923,1.461538462,6,7.333333333,14,7.4,11.16666667
253,Gündogan,2017/2018,25,1,20,3.461538462,0.5384615385,0.6923076923,1.461538462,13,5,1,3.8,6.733333333
256,Veiga de Carvalho e Silva,2017/2018,25,1,20,3.461538462,0.5384615385,0.6923076923,1.461538462,1,3.333333333,3,2.8,4.033333333
274,Mata,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,3,2.333333333,1,2.6,3.333333333
275,Fellaini,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,1,1,1,1,0.1666666667
277,Young,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,3,2.666666667,1,4.2,4.5
278,Herrera,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,1,1.666666667,1,1.6,2.533333333
279,Lingard,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,3,2.333333333,2,3.4,5.466666667
280,Martial,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,10,8,2,7.2,11.3
281,Mkhitaryan,2017/2018,25,6,19,1.153846154,0.7692307692,1.615384615,1.384615385,3,1.333333333,1,1.2,4.466666667
282,Pogba,2017/2018,25,2,5,1.692307692,2.25,1,0.6666666667,2,5,2,6,7.933333333
295,Ritchie,2017/2018,25,14,7,0.8461538462,0.9230769231,1.153846154,1,2,2,1,2.2,5.3
298,Diamé,2017/2018,25,14,7,0.8461538462,0.9230769231,1.153846154,1,2,2,2,2.2,2.833333333
300,Atsu,2017/2018,25,14,7,0.8461538462,0.9230769231,1.153846154,1,2,2.333333333,3,2.6,3.1
