,round,team_rank,opponent_team_rank,team_pot,opp_concede_pot,prev_points,form_points,long_form,ict_form,total_points,Predicted,Prediction_Error
10748,26,17,18,0.6923076923076923,2.0,3.0,2.0,2.0,2.3999999999999977,2,64483308.7,64483306.7
3181,19,1,14,1.0,2.2,3.0,7.0,5.6,8.566666666666665,15,-9469838.2,9469853.2
9481,3,3,5,2.0,0.5,3.0,4.333333333333333,0.0,6.933333333333333,3,-39345895.0,39345898.0
5329,24,20,4,0.5833333333333334,1.8333333333333333,2.0,3.6666666666666665,2.8,3.4000000000000004,3,31961922.0,31961919.0
4676,23,17,10,0.8181818181818182,2.083333333333333,2.0,2.0,2.0,2.7666666666666675,1,42498240.6,42498239.6
4010,16,2,1,1.125,0.625,2.0,6.0,6.4,6.5666666666666655,1,-58506455.4,58506456.4
8593,17,3,4,1.8888888888888888,1.2222222222222223,3.0,1.6666666666666667,1.6,4.166666666666666,1,-13384343.1,13384344.1
13594,31,18,2,1.375,0.8666666666666667,3.0,2.0,1.8,1.6333333333333322,2,46110256.5,46110254.5
13618,17,19,14,0.7777777777777778,1.5555555555555556,2.0,5.666666666666668,5.8,10.966666666666665,2,46601775.8,46601773.8
2983,28,5,2,1.8571428571428568,1.0,1.0,4.0,2.8,3.366666666666668,2,-1203425.3,1203427.3
17184,3,12,1,1.0,0.5,11.0,6.0,0.0,7.833333333333332,7,-21989761.3,21989768.3
19757,9,20,15,1.4,2.0,1.0,1.3333333333333333,1.6,0.8999999999999998,2,55289867.6,55289865.6
3037,21,8,4,1.6363636363636365,0.3636363636363637,2.0,1.6666666666666667,1.2,3.066666666666667,1,-6188555.6,6188556.6
14740,15,5,6,1.25,0.75,9.0,5.333333333333333,3.8,6.333333333333332,2,-13293617.9,13293619.9
1711,5,3,12,1.3333333333333333,1.6666666666666667,2.0,2.0,0.0,4.2,1,-29173593.8,29173594.8
6549,28,18,12,0.7142857142857143,1.4285714285714286,0.0,0.6666666666666666,1.8,0.9666666666666662,1,44276481.8,44276480.8
13603,2,12,3,0.0,2.0,1.0,0.0,0.0,0.0,2,-59242035.5,59242037.5
5944,14,19,13,1.4285714285714286,1.5714285714285714,1.0,1.3333333333333333,1.2,1.366666666666667,1,51558334.9,51558333.9
2237,13,17,5,0.5714285714285714,0.7142857142857143,2.0,1.3333333333333333,2.6,3.433333333333335,1,-8095719.0,8095720.0
1631,22,3,6,1.8181818181818181,1.0909090909090908,7.0,3.0,2.4,10.4,1,10124729.0,10124728.0
20080,11,17,12,0.8333333333333334,2.0,2.0,1.3333333333333333,1.2,2.533333333333333,0,26285939.1,26285939.1
12121,12,13,10,1.1666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.2,7.166666666666668,1,12505184.4,12505183.4
607,14,15,6,1.1428571428571428,1.7142857142857142,3.0,3.6666666666666665,3.6,4.5666666666666655,2,17642311.2,17642309.2
5095,36,7,17,1.0555555555555556,1.7777777777777777,0.0,1.0,1.0,1.9333333333333336,2,39645281.2,39645279.2
15356,2,6,4,0.0,2.0,1.0,0.0,0.0,0.0,5,-81255059.7,81255064.7
2314,23,9,5,0.6666666666666666,0.7272727272727273,9.0,4.0,3.4,3.4,2,-4317291.0,4317293.0
14749,24,2,15,2.1666666666666665,1.1666666666666667,3.0,4.0,6.6,6.1666666666666625,3,28748030.5,28748027.5
20102,33,13,20,0.8823529411764706,0.8823529411764706,1.0,1.3333333333333333,1.2,1.199999999999999,2,53033746.3,53033744.3
20691,35,20,10,1.1666666666666667,1.8333333333333333,2.0,2.0,1.8,2.933333333333332,2,83086346.7,83086344.7
10749,27,18,9,0.6428571428571429,1.4285714285714286,2.0,2.0,1.8,2.866666666666663,1,38854063.0,38854062.0
2944,12,12,1,1.3333333333333333,0.5,1.0,1.3333333333333333,1.4,0.4333333333333333,2,-24218754.5,24218756.5
5781,2,3,12,2.0,2.0,1.0,0.0,0.0,0.0,3,-15389775.7,15389778.7
4946,28,19,8,0.8571428571428571,1.1428571428571428,-1.0,0.3333333333333333,1.2,3.1666666666666665,0,39031796.1,39031796.1
14751,26,2,10,2.3076923076923075,2.3846153846153846,2.0,4.333333333333333,4.4,7.099999999999995,8,35554693.5,35554685.5
1614,3,6,12,2.0,1.5,-1.0,0.0,0.0,0.0,11,-11918766.1,11918777.1
20101,32,14,18,1.25,2.125,1.0,1.0,1.0,0.6333333333333324,1,74731416.6,74731415.6
3015,24,7,10,1.5,1.5833333333333333,3.0,3.0,1.8,1.4333333333333331,3,19232887.4,19232884.4
4679,26,15,20,1.0,1.3846153846153846,1.0,1.3333333333333333,1.4,3.266666666666667,2,59429757.1,59429755.1
9804,37,7,16,2.1578947368421053,1.8888888888888888,3.0,2.6666666666666665,2.2,2.2333333333333325,3,79501631.2,79501628.2
4309,8,9,11,0.75,1.4,2.0,2.0,4.4,6.733333333333333,2,-20253499.4,20253501.4
20706,15,13,12,1.5555555555555556,1.75,1.0,3.6666666666666665,3.0,5.633333333333333,8,33852316.9,33852308.9
6225,19,19,14,0.5,1.9,2.0,2.333333333333333,2.2,3.6333333333333333,2,42352152.4,42352150.4
13805,14,20,5,0.8571428571428571,0.7142857142857143,1.0,1.3333333333333333,1.2,1.3999999999999997,2,10326252.2,10326250.2
423,29,6,8,2.142857142857143,1.6875,4.0,9.333333333333334,6.8,13.633333333333326,9,46590186.7,46590177.7
6547,23,20,14,0.6666666666666666,1.3333333333333333,2.0,2.6666666666666665,2.0,4.166666666666666,1,52250996.4,52250995.4
16470,6,10,19,1.3333333333333333,3.0,1.0,2.0,0.0,1.1333333333333333,4,27701179.9,27701175.9
7536,21,5,19,1.181818181818182,1.3636363636363635,1.0,1.3333333333333333,2.0,1.033333333333333,1,11323801.9,11323800.9
3217,18,1,12,0.7777777777777778,1.5555555555555556,3.0,2.333333333333333,3.0,1.9333333333333331,3,-31600466.9,31600469.9
3580,18,1,7,3.5555555555555562,1.3333333333333333,3.0,2.0,2.0,2.433333333333334,1,36330758.7,36330757.7
1016,3,17,7,0.0,1.5,2.0,2.333333333333333,0.0,3.3666666666666667,3,-29491200.2,29491203.2
3629,25,1,20,3.4615384615384617,1.4615384615384617,2.0,1.0,4.4,5.2,0,78156093.0,78156093.0
1656,20,3,12,1.6,1.3,3.0,2.333333333333333,4.8,7.766666666666667,1,5453760.4,5453759.4
8623,11,3,15,2.0,0.8333333333333334,1.0,1.6666666666666667,1.6,2.6,3,-4456211.6,4456214.6
4985,1,13,12,1.0,0.0,0.0,0.0,0.0,0.0,1,-30174444.3,30174445.3
1274,19,7,5,1.7,1.2,3.0,2.6666666666666665,2.2,2.266666666666667,2,1096687.8,1096685.8
3025,9,14,15,1.2,1.8,2.0,2.333333333333333,2.0,3.0333333333333337,2,26246814.0,26246812.0
2999,17,8,11,1.7777777777777777,1.4,6.0,5.0,3.4,7.1000000000000005,1,30136788.9,30136787.9
6609,8,13,5,0.75,1.25,1.0,1.0,1.2,1.0333333333333332,1,-25908573.9,25908574.9
9633,11,6,19,1.3333333333333333,2.0,2.0,1.6666666666666667,0.0,1.6666666666666667,2,12235056.9,12235054.9
7260,16,13,12,0.625,1.0,1.0,1.3333333333333333,2.6,2.433333333333332,1,-925338.2,925339.2
3990,6,2,11,3.0,1.25,3.0,4.0,2.8,5.599999999999999,3,13073156.1,13073153.1
18034,27,9,18,1.2857142857142858,1.2142857142857142,2.0,4.0,2.8,6.833333333333332,3,42046566.0,42046563.0
639,25,4,18,2.0,1.6923076923076923,2.0,2.6666666666666665,2.2,4.533333333333331,3,43633623.3,43633620.3
5274,24,9,19,1.5,1.3333333333333333,2.0,2.0,2.4,5.499999999999999,2,47033764.4,47033762.4
2552,14,14,4,0.42857142857142855,0.5714285714285714,2.0,1.6666666666666667,2.0,4.233333333333332,1,-26373400.8,26373401.8
15614,1,13,10,1.0,2.0,0.0,0.0,0.0,0.0,2,-13190453.6,13190455.6
17978,9,3,13,2.75,2.0,2.0,1.6666666666666667,2.4,4.766666666666667,1,26097696.8,26097695.8
20676,19,18,11,1.3,1.2727272727272727,2.0,2.333333333333333,1.8,1.666666666666666,2,46479521.5,46479519.5
6560,34,15,6,0.8823529411764706,1.0625,5.0,2.6666666666666665,2.8,5.066666666666669,2,43313991.3,43313989.3
232,5,12,3,0.0,1.0,6.0,3.333333333333333,3.6,4.266666666666667,3,-51232218.4,51232221.4
11471,23,12,17,1.3333333333333333,2.25,3.0,2.0,2.0,3.233333333333334,2,58739597.1,58739595.1
10692,7,16,18,1.25,2.0,1.0,2.0,0.0,2.4666666666666663,4,39013784.2,39013780.2
4072,22,18,7,1.181818181818182,1.9090909090909087,2.0,2.0,1.8,4.133333333333335,2,47400591.8,47400589.8
714,30,6,4,2.0,1.3333333333333333,0.0,1.3333333333333333,1.6,2.9333333333333336,1,17570693.8,17570692.8
7248,19,15,17,1.0,1.5555555555555556,0.0,0.0,0.0,0.0,8,37967619.9,37967611.9
16253,11,11,14,0.8333333333333334,0.8333333333333334,1.0,1.6666666666666667,1.8,1.3333333333333337,2,-9535500.7,9535502.7
207,2,11,14,0.0,0.0,2.0,0.0,0.0,0.0,2,-56230522.4,56230524.4
5267,16,10,4,0.75,0.375,9.0,5.0,6.0,5.5666666666666655,1,-15133239.6,15133240.6
11259,29,10,2,1.2666666666666666,1.2,14.0,6.0,4.2,10.233333333333336,1,41901157.7,41901156.7
2321,3,12,6,0.5,1.5,2.0,1.3333333333333333,0.0,0.4666666666666666,1,-38942276.8,38942277.8
3298,8,8,2,1.5,1.75,2.0,4.666666666666667,3.8,7.500000000000001,3,-20909560.6,20909563.6
4382,37,13,18,1.3333333333333333,2.1578947368421053,5.0,5.333333333333333,5.0,4.733333333333332,2,92668300.1,92668298.1
5303,15,20,13,0.5,1.875,2.0,2.0,1.8,1.5333333333333332,2,35578439.2,35578437.2
14747,22,3,5,1.8181818181818181,1.2727272727272727,6.0,9.0,11.2,8.899999999999997,6,3058310.0,3058304.0
5352,4,15,10,0.0,0.5,3.0,2.333333333333333,0.0,4.499999999999999,2,-36316593.3,36316595.3
11407,33,9,4,1.4666666666666666,1.4705882352941178,6.0,3.333333333333333,3.0,9.400000000000004,2,39160632.0,39160630.0
10460,35,19,4,1.0,1.5,2.0,3.0,2.8,3.5333333333333328,2,55994448.4,55994446.4
274,3,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1,-67919987.8,67919988.8
18110,29,7,18,2.2,1.933333333333333,1.0,1.6666666666666667,3.6,1.9000000000000004,3,67517035.9,67517032.9
12931,8,20,18,1.5,2.5,1.0,1.6666666666666667,1.6,1.5999999999999996,2,69434695.0,69434693.0
8598,22,5,3,1.9090909090909087,0.9090909090909092,2.0,1.6666666666666667,3.6,3.1333333333333333,2,-5002690.6,5002692.6
562,22,2,13,2.090909090909091,1.2,3.0,2.0,1.4,7.1000000000000005,2,20274165.0,20274163.0
7038,6,13,10,1.3333333333333333,0.6666666666666666,2.0,2.333333333333333,2.4,2.9,3,-3474767.9,3474770.9
13899,32,18,14,0.9375,2.0625,2.0,2.0,2.0,3.2999999999999994,2,75347206.6,75347204.6
8740,20,4,12,1.9,1.1111111111111112,2.0,2.333333333333333,4.0,6.899999999999997,2,13185971.7,13185969.7
3312,7,7,9,1.75,1.0,13.0,8.333333333333334,0.0,16.133333333333333,10,20710432.6,20710422.6
866,38,5,7,2.055555555555556,1.7894736842105263,2.0,5.0,3.8,3.266666666666667,2,44399242.5,44399240.5
10536,37,19,8,1.0,1.4210526315789471,1.0,1.0,1.8,1.0666666666666664,1,65041942.4,65041941.4
7759,30,3,7,2.6,1.5333333333333334,9.0,4.333333333333333,3.4,4.933333333333335,2,54748117.1,54748115.1
10598,24,15,2,0.75,1.1666666666666667,2.0,2.0,2.4,2.5666666666666664,2,4811435.1,4811433.1
2966,8,13,10,0.75,1.5,1.0,1.3333333333333333,2.2,1.6,1,-10988028.7,10988029.7
3663,2,5,8,1.0,1.0,3.0,0.0,0.0,0.0,2,-52158363.3,52158365.3
4366,20,17,19,1.3,2.2,2.0,4.0,3.2,6.099999999999998,2,75549279.7,75549277.7
14488,24,2,15,2.1666666666666665,1.1666666666666667,3.0,3.0,3.0,3.566666666666665,4,27449891.3,27449887.3
2255,11,7,9,1.3333333333333333,1.6666666666666667,1.0,2.0,0.0,1.5,4,-14079862.9,14079866.9
17888,30,12,20,1.4666666666666666,1.5,1.0,3.333333333333333,2.2,4.866666666666666,3,69159984.6,69159981.6
6901,3,14,20,1.5,3.333333333333333,1.0,0.0,0.0,0.0,1,50034457.1,50034456.1
14609,35,2,6,2.5,1.7058823529411764,11.0,8.0,8.6,14.733333333333327,6,65681482.1,65681476.1
17068,1,17,3,2.0,3.0,0.0,0.0,0.0,0.0,1,26658221.6,26658220.6
18154,37,3,11,2.0,1.8421052631578947,3.0,5.666666666666668,5.6,10.499999999999998,11,50184760.7,50184749.7
9541,29,5,19,1.6923076923076923,1.2857142857142858,1.0,3.0,2.2,3.000000000000003,7,39776870.1,39776863.1
5648,25,5,2,2.25,1.5384615384615383,2.0,3.6666666666666665,3.2,4.900000000000001,3,14794720.5,14794717.5
6032,26,19,11,1.6153846153846154,1.25,1.0,1.6666666666666667,1.4,1.4000000000000004,3,69346928.7,69346925.7
18040,34,11,18,0.875,1.8823529411764703,1.0,1.3333333333333333,1.8,2.13333333333333,1,53155261.2,53155260.2
597,3,18,4,0.5,0.5,2.0,2.0,0.0,3.033333333333333,2,-28815032.8,28815034.8
4983,11,14,12,1.3333333333333333,1.6666666666666667,5.0,6.666666666666668,5.2,7.0666666666666655,13,32979487.1,32979474.1
11256,24,13,9,1.3333333333333333,1.8333333333333333,2.0,2.0,2.0,4.533333333333336,1,39221132.8,39221131.8
1013,6,13,10,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.0,1.3999999999999997,1,-6507617.8,6507618.8
18958,26,8,14,1.3571428571428572,1.9230769230769231,1.0,1.0,1.4,0.20000000000000004,1,31045459.6,31045458.6
11420,8,8,14,1.25,1.3333333333333333,1.0,1.6666666666666667,0.0,2.733333333333333,2,-8276754.4,8276756.4
6294,27,20,4,0.5,0.7142857142857143,1.0,1.0,1.6,3.333333333333333,2,21382394.0,21382392.0
6603,18,15,17,0.9,2.0,3.0,2.6666666666666665,2.2,3.399999999999999,3,46575575.9,46575572.9
4045,9,2,11,1.2,1.2,1.0,1.3333333333333333,1.8,1.7666666666666668,2,-41517536.6,41517538.6
9796,29,7,18,2.2,1.933333333333333,9.0,4.0,3.6,3.233333333333333,1,87230256.2,87230255.2
15409,18,10,17,1.2222222222222223,2.0,2.0,1.6666666666666667,1.8,2.966666666666665,2,33458026.4,33458024.4
14826,27,2,7,2.357142857142857,1.5714285714285714,2.0,2.0,2.4,4.633333333333335,2,22245539.2,22245537.2
6209,2,3,13,1.0,1.0,3.0,0.0,0.0,0.0,3,-48319379.4,48319382.4
3041,27,1,11,1.2142857142857142,2.142857142857143,5.0,6.0,6.8,9.066666666666665,11,8778503.6,8778492.6
15405,14,11,7,1.4285714285714286,2.2857142857142856,2.0,4.666666666666667,3.8,7.133333333333333,2,17111866.9,17111864.9
6906,12,11,2,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.2,1.4666666666666666,2,-43009018.0,43009020.0
8729,9,1,8,2.2,1.2,0.0,3.6666666666666665,7.6,9.066666666666666,1,-21993901.1,21993902.1
2597,13,11,1,0.8571428571428571,0.5714285714285714,3.0,2.0,1.6,1.5666666666666664,1,-34373098.2,34373099.2
9717,22,6,9,1.4545454545454546,1.7272727272727273,1.0,3.6666666666666665,3.2,8.03333333333333,3,8709242.1,8709239.1
3511,16,1,20,1.875,0.75,2.0,2.0,2.0,3.766666666666669,3,6564788.1,6564785.1
10532,33,19,6,0.9375,1.6875,4.0,2.333333333333333,2.4,3.0666666666666664,1,62582790.7,62582789.7
3346,37,1,9,1.368421052631579,1.55,3.0,5.333333333333333,4.4,5.366666666666666,3,12119477.5,12119474.5
1392,3,19,17,1.5,2.5,2.0,2.0,0.0,3.0,2,57593750.5,57593748.5
7514,12,13,10,1.1666666666666667,1.3333333333333333,1.0,4.0,6.0,5.7333333333333325,1,7826416.7,7826415.7
16387,35,8,11,1.1578947368421053,1.8333333333333333,2.0,1.0,1.0,0.8666666666666658,1,35521128.8,35521127.8
1010,1,17,3,0.0,0.0,0.0,0.0,0.0,0.0,2,-64912068.2,64912070.2
3590,8,1,17,4.5,2.75,3.0,10.333333333333334,8.8,13.766666666666666,15,89595722.2,89595707.2
7630,15,3,17,3.0,2.0,1.0,6.666666666666668,5.0,8.233333333333333,7,50598636.8,50598629.8
22429,38,11,16,0.8947368421052632,1.2105263157894737,0.0,0.0,0.0,0.0,1,45267068.7,45267067.7
3730,1,3,17,2.0,2.0,0.0,0.0,0.0,0.0,1,-7650848.6,7650849.6
12149,3,20,4,0.5,2.5,2.0,2.333333333333333,0.0,3.5666666666666664,2,1279175.1,1279173.1
14670,21,18,11,1.6363636363636365,1.5454545454545454,1.0,1.0,1.2,1.4666666666666677,2,60880532.4,60880530.4
2226,1,18,6,0.0,0.0,0.0,0.0,0.0,0.0,1,-53659069.7,53659070.7
11245,13,10,7,1.7142857142857142,2.0,3.0,2.6666666666666665,3.8,3.733333333333337,3,17887573.7,17887570.7
19007,38,7,5,1.0526315789473684,1.0,3.0,2.0,1.8,1.8666666666666685,1,12756225.1,12756224.1
1343,30,11,10,1.2,2.3076923076923075,2.0,0.6666666666666666,1.0,1.999999999999997,-1,44054745.3,44054746.3
1690,27,2,13,1.0,1.0714285714285714,3.0,2.333333333333333,2.4,3.0,2,-7593984.5,7593986.5
1737,4,3,17,2.0,1.0,3.0,5.0,0.0,5.600000000000001,10,-4710907.9,4710917.9
6289,21,19,5,0.9090909090909092,1.4545454545454546,3.0,3.6666666666666665,3.0,4.633333333333334,3,33934450.0,33934447.0
19036,30,2,15,1.5714285714285714,1.1333333333333333,1.0,2.0,1.4,2.366666666666668,1,14597292.6,14597291.6
13639,38,15,10,1.4210526315789471,1.8823529411764703,6.0,3.6666666666666665,5.4,7.3333333333333295,2,88158609.1,88158607.1
5305,17,20,1,0.5555555555555556,0.5555555555555556,3.0,2.333333333333333,2.2,4.733333333333333,2,2091740.1,2091738.1
17186,5,18,10,1.0,2.0,13.0,9.0,7.6,15.166666666666664,7,52296918.2,52296911.2
4999,28,19,8,0.8571428571428571,1.1428571428571428,10.0,9.0,7.2,8.46666666666667,9,65645812.1,65645803.1
7488,24,5,18,1.7692307692307692,0.75,1.0,1.6666666666666667,2.0,5.333333333333333,2,27497903.4,27497901.4
16954,1,17,3,2.0,3.0,0.0,0.0,0.0,0.0,2,26658221.6,26658219.6
18146,29,3,4,1.8461538461538465,1.6,10.0,5.666666666666668,5.0,7.233333333333333,2,27743481.0,27743479.0
16340,24,8,11,1.3076923076923077,2.25,8.0,6.666666666666668,5.8,5.399999999999999,9,40623637.9,40623628.9
4058,24,2,8,2.583333333333333,1.3333333333333333,2.0,4.333333333333333,5.6,6.633333333333333,3,23683572.5,23683569.5
1206,25,7,14,0.6923076923076923,1.1538461538461535,2.0,1.6666666666666667,2.6,3.7666666666666657,1,1902842.2,1902841.2
7263,19,12,10,1.0,1.4,1.0,1.3333333333333333,1.2,0.4333333333333321,1,9405744.0,9405743.0
191,25,2,5,1.0769230769230769,0.6666666666666666,2.0,3.0,6.2,7.100000000000003,2,-32347977.2,32347979.2
6903,8,9,11,0.75,1.4,1.0,1.0,0.0,0.7333333333333333,1,-26403210.4,26403211.4
3609,1,3,17,2.0,2.0,0.0,0.0,0.0,0.0,8,-7650848.6,7650856.6
3403,2,6,19,1.0,1.0,11.0,0.0,0.0,0.0,1,-1677194.2,1677195.2
13847,18,11,19,1.0,2.0,1.0,3.333333333333333,2.6,4.766666666666668,8,33602661.4,33602653.4
14818,19,4,13,1.8,1.8,2.0,2.0,3.0,3.6,2,16311233.5,16311231.5
1303,10,7,9,0.4,1.0,1.0,1.0,1.0,0.1333333333333334,1,-50932420.1,50932421.1
14447,20,3,1,2.1,1.1,2.0,2.333333333333333,2.4,2.2333333333333347,3,-14681407.2,14681410.2
20707,16,13,15,0.14285714285714285,2.375,8.0,3.333333333333333,2.8,4.999999999999999,1,25262258.8,25262257.8
13791,38,15,10,1.4210526315789471,1.8823529411764703,6.0,3.333333333333333,3.0,2.2333333333333334,1,84805154.3,84805153.3
17072,5,18,10,1.0,2.0,9.0,6.666666666666668,0.0,13.133333333333335,10,42010837.3,42010827.3
7439,13,2,20,3.1666666666666665,2.0,2.0,1.3333333333333333,1.2,1.7333333333333334,1,56060326.6,56060325.6
7562,23,4,1,2.636363636363636,1.4166666666666667,1.0,1.3333333333333333,1.4,2.966666666666665,2,12336035.7,12336033.7
1621,10,4,19,2.0,1.2,2.0,3.333333333333333,2.6,11.300000000000002,3,19036464.3,19036461.3
15693,6,11,13,1.6666666666666667,1.0,1.0,0.6666666666666666,0.0,2.533333333333333,0,7127577.7,7127577.7
7296,15,20,13,0.5,1.875,2.0,1.6666666666666667,2.6,2.266666666666666,2,36275535.7,36275533.7
18091,10,6,17,1.4,2.8,1.0,1.6666666666666667,1.4,3.733333333333334,2,15321748.0,15321746.0
3748,21,1,17,2.272727272727273,1.6363636363636365,3.0,3.333333333333333,4.0,4.1000000000000005,3,31427792.7,31427789.7
415,19,3,17,2.1,2.0,3.0,4.666666666666667,5.2,14.966666666666667,6,41720952.9,41720946.9
402,6,3,8,2.6666666666666665,1.3333333333333333,10.0,8.333333333333334,8.8,14.033333333333335,14,22127930.1,22127916.1
554,14,2,17,2.5714285714285716,2.2857142857142856,1.0,1.0,1.6,4.033333333333334,1,35436247.3,35436246.3
1267,12,7,19,0.6666666666666666,0.8333333333333334,3.0,5.666666666666668,4.0,7.5,6,-9909509.7,9909515.7
2687,15,16,10,0.375,1.5,1.0,1.6666666666666667,1.2,1.2333333333333332,2,1814065.0,1814063.0
7254,10,12,10,1.2,0.75,8.0,3.6666666666666665,2.8,4.699999999999998,2,11913650.8,11913648.8
2638,10,13,6,0.6,0.2,1.0,1.3333333333333333,1.6,2.9,1,-34803533.5,34803534.5
10597,23,15,8,1.0833333333333333,1.9090909090909087,2.0,2.333333333333333,2.4,2.933333333333333,2,35424884.5,35424882.5
16336,20,8,20,0.6,0.8,1.0,3.0,2.8,3.6666666666666674,7,1833339.6,1833332.6
226,26,6,10,2.769230769230769,2.1538461538461537,4.0,4.0,3.0,9.499999999999996,2,69728051.9,69728049.9
7298,19,20,16,0.6,1.4,1.0,1.6666666666666667,1.6,1.5,2,45094250.8,45094248.8
655,12,13,10,1.1666666666666667,1.8333333333333333,3.0,2.6666666666666665,2.2,3.4000000000000012,4,17349408.9,17349404.9
6722,19,3,9,1.8,1.3,3.0,5.0,3.4,7.6999999999999975,3,913249.6,913246.6
2303,10,18,11,0.4,1.2,-1.0,1.0,1.4,3.1333333333333333,1,-2171758.1,2171759.1
4927,19,7,19,1.3,1.8,8.0,5.0,3.8,6.6000000000000005,6,43647023.9,43647017.9
5325,15,20,13,0.5,1.875,1.0,1.3333333333333333,1.6,3.566666666666667,2,34822229.0,34822227.0
17983,14,3,10,2.0,1.2857142857142858,3.0,2.6666666666666665,2.8,4.133333333333332,2,-779401.3,779403.3
4319,18,18,5,0.7777777777777778,0.7777777777777778,2.0,1.6666666666666667,3.6,5.133333333333336,1,12379527.5,12379526.5
4362,16,16,6,1.5,1.25,0.0,1.0,1.4,3.5333333333333314,2,23809559.2,23809557.2
12224,4,20,5,0.5,0.0,2.0,1.6666666666666667,0.0,4.366666666666666,1,-20905174.1,20905175.1
306,1,5,13,4.0,4.0,0.0,0.0,0.0,0.0,10,71588462.1,71588452.1
4604,24,18,5,1.1538461538461535,1.0833333333333333,5.0,2.333333333333333,2.2,1.399999999999997,1,41729949.1,41729948.1
6637,37,11,3,0.8947368421052632,1.1764705882352942,1.0,1.3333333333333333,1.2,1.1666666666666663,2,14636913.9,14636911.9
14456,30,2,15,1.5714285714285714,1.1333333333333333,1.0,4.666666666666667,3.6,5.233333333333333,11,15148587.6,15148576.6
1029,16,13,12,0.625,1.0,2.0,2.333333333333333,4.4,3.733333333333335,2,1960422.1,1960420.1
4083,23,2,18,1.1666666666666667,2.5,11.0,8.0,6.0,8.300000000000002,12,38612034.0,38612022.0
17126,21,12,17,1.2727272727272727,2.090909090909091,2.0,3.6666666666666665,3.0,4.9,9,49511467.7,49511458.7
8552,12,3,16,2.5,2.1666666666666665,2.0,2.0,3.0,5.866666666666667,1,33498689.7,33498688.7
20820,26,17,18,0.6923076923076923,2.0,3.0,2.0,2.0,2.8333333333333313,1,64780224.5,64780223.5
5035,18,17,15,1.1111111111111112,2.1,2.0,3.0,2.6,3.233333333333333,2,54431249.1,54431247.1
6981,9,6,4,2.0,1.2,1.0,0.0,0.0,0.0,1,-18962557.0,18962558.0
3056,5,5,6,0.3333333333333333,1.5,1.0,2.0,0.0,4.333333333333334,1,-69093893.7,69093894.7
4992,20,13,11,1.0,1.2,2.0,2.0,2.2,10.3,2,24342264.5,24342262.5
1399,10,10,15,1.0,1.8,2.0,2.0,2.0,3.5333333333333328,2,6335226.0,6335224.0
5072,13,7,10,1.0,2.5714285714285716,1.0,2.0,1.8,3.1666666666666665,2,-7025725.0,7025727.0
18090,9,6,14,1.4,1.0,2.0,1.3333333333333333,1.6,3.6,1,-10585640.0,10585641.0
10528,29,19,5,1.0,1.0,2.0,2.333333333333333,3.2,4.333333333333334,2,43497998.9,43497996.9
7098,4,10,15,0.5,2.5,3.0,2.0,0.0,3.0,2,-9026870.0,9026872.0
14732,7,2,1,1.25,1.25,2.0,5.333333333333333,5.0,6.900000000000001,8,-63000737.2,63000745.2
7034,2,18,9,0.0,0.0,2.0,0.0,0.0,0.0,2,-39729487.6,39729489.6
16388,36,8,14,0.6875,1.1666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666659,1,20493572.0,20493571.0
3304,15,4,12,2.5,1.5,1.0,1.6666666666666667,2.2,1.233333333333335,2,20395910.1,20395908.1
13646,7,17,4,1.0,1.4,2.0,1.6666666666666667,1.8,3.5333333333333328,2,-893278.8,893280.8
9795,28,7,8,2.0714285714285716,2.0,2.0,4.666666666666667,3.6,5.7333333333333325,9,42282375.9,42282366.9
7479,15,3,17,3.0,2.0,4.0,5.0,4.0,9.7,2,60018506.9,60018504.9
18084,3,4,20,0.5,2.0,2.0,2.333333333333333,0.0,3.5,3,-30978088.6,30978091.6
17020,29,12,15,1.2666666666666666,1.8571428571428568,2.0,2.0,1.8,2.9000000000000012,2,55333900.7,55333898.7
